,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell11,1.0,1.0,1.0,0.9999968,1.0,1.0,0.78946245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99992824,0.75047755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.75685865,0.9831573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5210272,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,0.71334404,0.5210272,0.9999974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.9999999,0.5210272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998984,1.0,1.0,1.0,1.0,1.0,0.9999958,1.0,1.0,1.0,1.0,1.0,1.0,0.99949586,1.0,1.0,1.0,1.0,1.0,0.8726983,0.9999999,1.0,1.0,0.94869244,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999981,0.99999803,1.0,1.0,1.0,1.0,1.0,1.0,0.99999696,Group3
Cell12,1.0,1.0,1.0,0.9998822,1.0,1.0,0.7571144,0.9999998,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99982077,1.0,0.999999,1.0,0.99999595,1.0,1.0,0.99997675,1.0,1.0,0.999986,1.0,1.0,1.0,0.9989103,0.72316206,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999523,1.0,0.99997747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999243,1.0,1.0,1.0,1.0,1.0,0.7286426,0.9585261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53623945,0.99999785,1.0,1.0,1.0,1.0,0.99998564,1.0,1.0,1.0,1.0,1.0,0.9999476,1.0,1.0,0.6917597,0.53623945,0.9999015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999891,1.0,1.0,1.0,0.99999034,1.0,0.999991,1.0,1.0,1.0,0.9999899,0.53623945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99322706,1.0,1.0,1.0,1.0,1.0,0.99985194,1.0,1.0,1.0,1.0,1.0,1.0,0.99601144,1.0,1.0,1.0,1.0,0.9999959,0.8235341,0.999988,1.0,1.0,0.9081754,1.0,1.0,1.0,1.0,1.0,0.9999838,0.99999154,0.9999999,1.0,1.0,1.0,0.99999833,0.9999932,1.0,1.0,0.9999137,0.9999189,1.0,1.0,1.0,1.0,1.0,1.0,0.9998849,Group4
Cell13,1.0,1.0,1.0,0.99999285,1.0,1.0,0.65203637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998504,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999991,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99988043,0.6280109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.6318012,0.9482624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51066166,0.99999994,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999815,1.0,1.0,0.60684514,0.51066166,0.9999929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,0.9999998,1.0,1.0,1.0,0.99999976,0.51066166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99820364,1.0,1.0,1.0,1.0,1.0,0.99999243,1.0,1.0,1.0,1.0,1.0,1.0,0.9988878,1.0,1.0,1.0,1.0,0.99999994,0.78800756,0.99999946,1.0,1.0,0.88105196,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999654,0.99999464,1.0,1.0,1.0,1.0,1.0,1.0,0.99999374,Group4
Cell14,1.0,1.0,1.0,0.99997205,1.0,1.0,0.78861594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999547,1.0,0.9999999,1.0,0.9999994,1.0,1.0,0.99999577,1.0,1.0,0.9999976,1.0,1.0,1.0,0.99962705,0.75159943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,1.0,0.99999595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,0.7576441,0.9748234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.53526217,0.99999976,1.0,1.0,1.0,1.0,0.9999975,1.0,1.0,1.0,1.0,1.0,0.999989,1.0,1.0,0.7165082,0.53526217,0.9999774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,1.0,1.0,1.0,0.9999984,1.0,0.99999857,1.0,1.0,1.0,0.9999984,0.53526217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99689925,1.0,1.0,1.0,1.0,1.0,0.9999632,1.0,1.0,1.0,1.0,1.0,1.0,0.99833894,1.0,1.0,1.0,1.0,0.9999994,0.8557953,0.9999981,1.0,1.0,0.93481874,1.0,1.0,1.0,1.0,1.0,0.9999972,0.9999987,1.0,1.0,1.0,1.0,0.9999998,0.999999,1.0,1.0,0.99998033,0.999982,1.0,1.0,1.0,1.0,1.0,1.0,0.9999727,Group1
Cell15,1.0,1.0,1.0,1.0,1.0,1.0,0.9180254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8801443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88691175,0.9996008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51189435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83633333,0.51189435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51189435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,0.9742714,1.0,1.0,1.0,0.9961962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group2
Cell16,1.0,1.0,1.0,0.99959093,1.0,1.0,0.7138588,0.99999875,1.0,1.0,0.99999994,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99940175,1.0,0.999993,1.0,0.99997926,0.9999999,1.0,0.99989814,1.0,1.0,0.99993855,1.0,1.0,1.0,0.99726635,0.68476176,0.9999992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999751,1.0,0.99990016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999619,1.0,1.0,1.0,1.0,1.0,0.6894016,0.9308306,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5342513,0.9999869,1.0,1.0,1.0,1.0,0.9999401,1.0,1.0,1.0,1.0,1.0,0.9998024,1.0,1.0,0.65853626,0.5342513,0.99964094,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999507,1.0,0.9999999,1.0,0.9999583,1.0,0.9999561,1.0,1.0,0.9999999,0.9999518,0.5342513,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98650354,0.99999976,1.0,1.0,1.0,1.0,0.99951476,1.0,1.0,1.0,1.0,1.0,1.0,0.9912183,1.0,1.0,1.0,1.0,0.99997735,0.78201586,0.9999401,1.0,1.0,0.8689656,1.0,0.99999976,1.0,1.0,1.0,0.99992794,0.9999586,0.9999991,1.0,1.0,1.0,0.99998957,0.999967,1.0,1.0,0.9996974,0.99969697,1.0,1.0,1.0,1.0,1.0,1.0,0.9996034,Group1
Cell17,1.0,1.0,1.0,0.99999875,1.0,1.0,0.8374575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999977,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999636,0.7969593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8037341,0.99086666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52818644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,0.7565143,0.52818644,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52818644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994208,1.0,1.0,1.0,1.0,1.0,0.9999982,1.0,1.0,1.0,1.0,1.0,1.0,0.9997432,1.0,1.0,1.0,1.0,1.0,0.9042795,0.99999994,1.0,1.0,0.9675051,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,0.9999993,1.0,1.0,1.0,1.0,1.0,1.0,0.9999988,Group1
Cell18,1.0,1.0,1.0,1.0,1.0,1.0,0.92872214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8932227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89963365,0.9995112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5201151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8511116,0.5201151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5201151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999988,1.0,1.0,1.0,1.0,1.0,0.9732024,1.0,1.0,1.0,0.9958598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group2
Cell19,1.0,1.0,1.0,0.99999386,1.0,1.0,0.73499864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998814,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99988705,0.70080805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.70630133,0.97092944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.517953,0.99999994,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,0.9999982,1.0,1.0,0.66950667,0.517953,0.9999946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,1.0,0.9999998,1.0,1.0,1.0,0.9999998,0.517953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99847776,1.0,1.0,1.0,1.0,1.0,0.99999267,1.0,1.0,1.0,1.0,1.0,1.0,0.9991603,1.0,1.0,1.0,1.0,0.99999994,0.83740604,0.99999964,1.0,1.0,0.9231293,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999654,0.9999959,1.0,1.0,1.0,1.0,1.0,1.0,0.99999434,Group2
Cell20,1.0,1.0,1.0,1.0,1.0,1.0,0.8182589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999984,0.7764577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78339845,0.99452555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51215345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.735404,0.51215345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51215345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99992615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99996984,1.0,1.0,1.0,1.0,1.0,0.9171933,1.0,1.0,1.0,0.9753269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group3
Cell21,1.0,1.0,1.0,0.9999975,1.0,1.0,0.7889475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999952,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999404,0.7499659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7563455,0.9837493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5207657,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,0.7128496,0.5207657,0.9999979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.5207657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999103,1.0,1.0,1.0,1.0,1.0,0.9999967,1.0,1.0,1.0,1.0,1.0,1.0,0.9995574,1.0,1.0,1.0,1.0,1.0,0.8742255,0.9999999,1.0,1.0,0.94975495,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999985,0.99999845,1.0,1.0,1.0,1.0,1.0,1.0,0.9999976,Group4
Cell22,0.99999934,1.0,1.0,0.99341697,1.0,0.9999999,0.6228211,0.99986285,1.0,1.0,0.9999843,1.0,0.9999395,0.9999999,1.0,0.99999905,1.0,1.0,0.9999993,0.9999999,1.0,0.9912983,0.9999999,0.9994825,0.9999997,0.9991592,0.9999646,0.99999976,0.99721533,0.9999988,0.99999976,0.99825513,1.0,0.99999994,0.9999917,0.97909564,0.6091192,0.99989957,0.99999654,0.9999989,0.9999999,1.0,1.0,0.9999982,0.99999994,0.99999994,0.99999994,0.99894625,1.0,0.9972082,0.9999989,0.99999857,0.9999977,0.99999994,0.9999997,0.9999983,0.99999994,0.99999875,0.999878,0.99999994,1.0,0.9999989,1.0,0.9999992,1.0,0.99999976,0.9999938,0.99999976,0.99856126,0.9999999,1.0,1.0,0.9999996,1.0,0.6112668,0.81465495,1.0,0.99999994,0.99999857,0.9999203,0.9999899,0.9999999,0.9999958,0.9999989,0.9999984,1.0,0.99995285,0.9999993,0.9999995,0.99998605,0.9999994,0.99999535,1.0,0.99999994,1.0,0.9999999,0.9999996,0.9999999,0.5440019,0.99923223,1.0,0.9999997,0.9999999,0.9999998,0.9984462,0.9999967,0.9999979,0.999999,0.9999997,0.99999934,0.99609345,0.99999756,0.9999999,0.59720635,0.5440019,0.9936225,0.99998826,0.99997246,0.9999998,0.9999947,1.0,0.99999994,0.9999999,0.99999934,0.9999999,0.99849063,1.0,0.9999715,0.9999998,0.998811,0.99999446,0.9984497,0.99999964,0.99999696,0.9999716,0.9983645,0.5440019,0.99999964,0.99999464,0.99999946,0.9999792,1.0,0.99997604,0.9999997,1.0,0.999999,0.9999993,1.0,1.0,0.99999994,1.0,0.94089866,0.9999545,1.0,1.0,0.9999995,0.9999978,0.9930679,0.99999964,1.0,0.9999999,0.9999989,0.99999654,1.0,0.9521556,0.99999654,0.9999999,0.99999887,0.9999997,0.99895287,0.68243146,0.9978213,1.0,0.9999999,0.74714166,0.99999505,0.9999528,1.0,1.0,0.9999953,0.99793386,0.9985208,0.99987745,0.99999666,1.0,1.0,0.9993702,0.9988209,0.9999996,0.99999344,0.9949324,0.9942972,0.9999938,0.9999997,0.9999959,0.9999986,0.9999971,0.9999939,0.99369514,Group3
Cell23,1.0,1.0,1.0,0.9999605,1.0,1.0,0.6111557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999924,1.0,0.9999998,1.0,0.9999996,1.0,1.0,0.9999933,1.0,1.0,0.99999803,1.0,1.0,1.0,0.9995689,0.5937207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,0.99999315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999845,1.0,1.0,1.0,1.0,1.0,0.59645504,0.91333854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5109026,0.9999995,1.0,1.0,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,1.0,0.9999881,1.0,1.0,0.5785475,0.5109026,0.9999598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999857,1.0,1.0,1.0,0.9999993,1.0,0.9999982,1.0,1.0,1.0,0.99999803,0.5109026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954785,1.0,1.0,1.0,1.0,1.0,0.99995977,1.0,1.0,1.0,1.0,1.0,1.0,0.9969101,1.0,1.0,1.0,1.0,0.99999917,0.74209714,0.9999954,1.0,1.0,0.8331207,1.0,1.0,1.0,1.0,1.0,0.99999684,0.9999984,1.0,1.0,1.0,1.0,0.9999997,0.9999991,1.0,1.0,0.99997973,0.9999685,1.0,1.0,1.0,1.0,1.0,1.0,0.99996525,Group4
Cell24,1.0,1.0,1.0,0.9998791,1.0,1.0,0.765735,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99981856,1.0,0.9999989,1.0,0.9999955,1.0,1.0,0.9999761,1.0,1.0,0.9999849,1.0,1.0,1.0,0.99887985,0.7309956,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999995,1.0,0.99997693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999921,1.0,1.0,1.0,1.0,1.0,0.73661894,0.96106386,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5369046,0.9999978,1.0,1.0,1.0,1.0,0.99998415,1.0,1.0,1.0,1.0,1.0,0.9999451,1.0,1.0,0.6986717,0.5369046,0.99990034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998826,1.0,1.0,1.0,0.9999892,1.0,0.9999905,1.0,1.0,1.0,0.99998945,0.5369046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99320483,1.0,1.0,1.0,1.0,1.0,0.99984574,1.0,1.0,1.0,1.0,1.0,1.0,0.9960503,1.0,1.0,1.0,1.0,0.9999957,0.82875144,0.999988,1.0,1.0,0.91258603,1.0,1.0,1.0,1.0,1.0,0.9999829,0.9999911,0.9999999,1.0,1.0,1.0,0.9999982,0.99999267,1.0,1.0,0.99990946,0.99991775,1.0,1.0,1.0,1.0,1.0,1.0,0.9998811,Group3
