,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell26,6.8636646,8.686614,9.173714,2.893701,9.707152,7.6951313,0.47456676,4.32574,11.954745,8.886987,5.3959346,8.465628,4.682263,8.174974,9.232393,6.7775683,8.184413,10.456418,6.8379784,7.6401725,9.988117,2.5881777,7.769787,4.2194223,7.338536,4.0674286,4.8605533,7.532034,3.2147188,6.654035,7.4217534,3.4718032,8.479558,7.8087177,5.6775393,1.9683088,0.3675524,4.4302673,6.0807853,6.6729836,7.8832307,8.283838,9.669876,6.3414683,7.861076,8.082784,8.277182,4.0963693,8.156801,3.2485876,6.6104984,6.550914,6.247201,8.381655,7.291881,6.4556518,7.891356,6.7552056,4.392017,7.974595,9.477168,6.6557283,9.775242,6.9413257,8.1079235,7.374479,5.8402457,7.4419045,3.852493,7.862384,8.99704,12.807302,7.20058,9.315748,0.5289798,0.8590859,8.39749,8.0646925,6.512113,4.5702453,5.531802,7.6859274,5.9439673,6.651965,6.463942,12.030319,4.856192,6.8776536,7.0123096,5.409475,6.979753,6.0406375,8.245957,8.023698,9.1520815,7.6450143,7.131624,8.160102,0.19901244,4.3170996,9.266184,7.3583565,7.5762944,7.4116554,3.7369597,6.0831227,6.345743,6.6682553,7.2601895,6.9359713,3.129556,6.3406634,7.558558,0.51050735,0.107664905,2.7946982,5.572898,5.06314,7.5314445,5.943856,8.680427,8.34746,7.8009553,7.032954,7.608309,3.921276,9.325934,5.165852,7.5230284,3.9487543,5.835572,3.8755262,7.1494718,6.0809765,5.193452,3.5724769,0.1147982,7.1253953,5.831836,6.9679537,5.2955937,11.972017,5.210429,7.2491426,10.513393,6.640883,6.8283334,8.552934,8.516273,8.352447,8.782724,1.5751631,4.8840437,12.187709,9.436251,7.0700626,6.330666,2.703564,7.1971507,8.624256,7.7472663,6.760047,6.0999284,9.07897,1.5623233,6.1376133,7.842017,6.727821,7.331662,3.6473773,0.7569457,3.560868,9.738824,7.6083183,0.76585466,5.8640003,4.8632145,9.216098,9.976346,5.886368,3.4339917,3.8579817,4.307455,6.1239967,8.367791,8.343192,4.3340225,4.1148863,7.105175,5.7446613,3.0011973,2.8865435,5.750145,7.290215,6.0362372,6.58465,6.23356,5.837174,2.5767398,Group3
Cell27,6.8956585,8.745381,9.226109,2.9082932,9.775436,7.7505617,0.4627902,4.3425145,12.037329,8.927943,5.4317985,8.521448,4.6957455,8.247279,9.295977,6.8168583,8.235837,10.535345,6.872182,7.69845,10.053415,2.6080213,7.814662,4.23765,7.383793,4.0793395,4.8791275,7.575877,3.231103,6.6971374,7.460526,3.486249,8.536379,7.857143,5.715894,1.9586881,0.36819062,4.453058,6.107251,6.699991,7.9315634,8.328867,9.735706,6.383463,7.892586,8.131733,8.32147,4.111334,8.206547,3.2506037,6.6539516,6.595214,6.2821918,8.437328,7.3392987,6.495454,7.9270725,6.7875094,4.4152517,8.019635,9.542226,6.6898074,9.832522,6.9811397,8.154595,7.422278,5.882885,7.486121,3.8672514,7.9241004,9.067537,12.895365,7.2313175,9.379114,0.53067863,0.87713426,8.447892,8.118913,6.5371222,4.604443,5.5576825,7.736431,5.9592147,6.692511,6.4968953,12.133367,4.8777814,6.911019,7.0509977,5.4460845,7.0197315,6.0867276,8.292289,8.0875,9.207978,7.6863866,7.17531,8.220261,0.18432716,4.33019,9.321369,7.4002647,7.6294312,7.4591017,3.7556958,6.1132007,6.376625,6.7006545,7.3062987,6.966926,3.1396084,6.376385,7.60062,0.51682264,0.09457313,2.8023844,5.615111,5.0990562,7.5766015,5.980719,8.731681,8.403578,7.829114,7.070284,7.657906,3.9377418,9.385606,5.1815243,7.567987,3.9761853,5.855439,3.8983812,7.1851153,6.1036563,5.231646,3.5690622,0.096712604,7.1535325,5.8559656,7.00995,5.3206825,12.054693,5.238147,7.290277,10.582063,6.679491,6.86957,8.604516,8.570245,8.40652,8.837372,1.5937173,4.92288,12.273775,9.496269,7.1060767,6.372596,2.7257934,7.2366085,8.67444,7.7804747,6.794238,6.1321416,9.1557255,1.5838809,6.1759505,7.8907046,6.768277,7.369415,3.663155,0.72609645,3.5962148,9.805291,7.6551857,0.7680287,5.901921,4.8868856,9.270637,10.046593,5.9136996,3.452289,3.85675,4.3220005,6.161634,8.415405,8.39831,4.349799,4.111698,7.148669,5.769498,3.027081,2.8872962,5.789397,7.341283,6.0687623,6.623383,6.267539,5.8684015,2.558691,Group3
Cell28,7.03257,8.747271,9.342905,2.8826468,9.762814,7.7005906,0.51406956,4.421217,12.067089,9.146659,5.3935943,8.536362,4.8432355,8.052061,9.293147,6.864587,8.274561,10.471257,6.982122,7.6117454,10.099369,2.4962966,7.889225,4.2905765,7.415329,4.1891184,4.985808,7.6405883,3.2143068,6.6912093,7.571933,3.5141988,8.541384,7.895573,5.6751957,2.1201534,0.2712677,4.474002,6.235507,6.875427,7.9777236,8.447916,9.747123,6.3618045,8.124542,8.188944,8.448184,4.1896276,8.261532,3.3972409,6.640194,6.566643,6.330247,8.446339,7.3425207,6.508531,8.114795,6.9112144,4.4277964,8.110757,9.544951,6.7847486,9.948846,7.037732,8.239492,7.42867,5.808979,7.5385637,3.9259264,7.8189845,8.96638,12.940588,7.412536,9.386209,0.4364245,0.63004315,8.51716,8.115658,6.720404,4.5106254,5.643139,7.7406244,6.2004027,6.714929,6.587173,11.941481,4.950414,7.0338798,7.126541,5.400773,7.0779486,5.9923177,8.393398,7.973609,9.283736,7.7888365,7.205789,8.159296,0.24330989,4.4492393,9.415334,7.470963,7.594379,7.472777,3.7595809,6.2013474,6.4793997,6.815475,7.3212814,7.1219335,3.185838,6.424676,7.6876,0.369376,0.1275576,2.8449347,5.521938,5.0303597,7.6265917,5.980603,8.816874,8.404555,8.093075,7.162846,7.6652446,3.9835413,9.434865,5.348035,7.6194344,3.9020464,6.035315,3.868746,7.3069754,6.274194,5.149231,3.80543,0.18608333,7.3570247,5.9879313,7.0445814,5.3937426,12.08498,5.274208,7.359802,10.637591,6.7225404,6.9001365,8.674586,8.610351,8.430764,8.893884,1.4053366,4.805486,12.285593,9.551562,7.216661,6.350691,2.5978065,7.320175,8.76653,7.983241,6.8973064,6.197965,8.992081,1.3608215,6.17679,7.9292016,6.798512,7.484102,3.692013,1.0156603,3.3988564,9.815795,7.692992,0.68976027,5.8828278,4.936906,9.367326,10.036246,6.014822,3.4338424,4.0944123,4.4239416,6.1690707,8.5131445,8.410074,4.4403825,4.3942842,7.178919,5.8857336,2.8850508,3.015499,5.745204,7.3036118,6.125378,6.6599913,6.3256607,5.9216137,2.8689241,Group3
Cell29,6.800163,8.724273,9.141648,2.902499,9.762303,7.758063,0.41464794,4.2791653,12.00078,8.787307,5.432868,8.493166,4.59447,8.334835,9.277457,6.770526,8.194436,10.550564,6.7915545,7.7262025,10.007987,2.6496837,7.753514,4.188512,7.3463726,3.9988663,4.8003435,7.5201654,3.2204223,6.680385,7.3790755,3.4508967,8.513558,7.8159113,5.718332,1.8497725,0.4017455,4.4215446,6.016546,6.583265,7.8860703,8.243186,9.709323,6.375389,7.7446756,8.080143,8.231563,4.0482154,8.156182,3.1498318,6.6415167,6.590946,6.235691,8.412302,7.3174877,6.4682302,7.8035445,6.699296,4.38837,7.949356,9.5206375,6.6174526,9.748308,6.9299173,8.087744,7.3987174,5.9036236,7.4371743,3.8149536,7.9619956,9.103225,12.850273,7.11139,9.355123,0.5627586,0.993456,8.389649,8.100656,6.416074,4.636188,5.490582,7.7140756,5.80626,6.660134,6.427115,12.218996,4.8177657,6.823268,6.9893274,5.4510713,6.9676123,6.118764,8.216496,8.130227,9.14614,7.609869,7.138478,8.233812,0.13194504,4.2446012,9.249492,7.341256,7.628712,7.431525,3.7336032,6.0446043,6.2999597,6.6173415,7.2780046,6.861454,3.0941877,6.329753,7.532632,0.5782248,0.056524374,2.7589996,5.6464767,5.1169415,7.5290046,5.9607797,8.664653,8.382979,7.6635613,6.999232,7.633819,3.8925395,9.338368,5.069752,7.519587,3.9970975,5.7362843,3.8947623,7.0979104,5.989643,5.257091,3.4188204,0.02758148,7.0213284,5.76322,6.970833,5.2604203,12.017853,5.1982822,7.2319183,10.531344,6.635741,6.832696,8.545828,8.528074,8.373096,8.786152,1.6776589,4.9676137,12.247111,9.445705,7.0250897,6.364658,2.7764173,7.1705103,8.603612,7.648657,6.7174006,6.07585,9.225857,1.6869389,6.1554804,7.849436,6.731589,7.286159,3.6272986,0.5465964,3.6850586,9.779409,7.6143036,0.79129124,5.8924437,4.839335,9.197257,10.032199,5.837955,3.4425135,3.7057872,4.245842,6.137527,8.341469,8.371766,4.2799006,3.935966,7.111963,5.6854258,3.0854397,2.7966943,5.7937593,7.3420134,6.0175486,6.583185,6.215491,5.819068,2.3677547,Group3
Cell30,6.826854,8.593747,9.106795,2.8551989,9.599459,7.5987887,0.48273683,4.300239,11.834552,8.850756,5.3273215,8.37865,4.6716027,8.034138,9.1324215,6.7175026,8.106891,10.3267765,6.7941313,7.5344586,9.893303,2.5296035,7.7064047,4.1880693,7.2680926,4.0531087,4.8369284,7.4685187,3.1751893,6.5807433,7.372073,3.4416592,8.389746,7.7351255,5.6052446,1.9904035,0.33669168,4.387995,6.0499845,6.648651,7.8109384,8.227029,9.569097,6.267248,7.839384,8.011356,8.222521,4.073206,8.0839815,3.2529984,6.5355487,6.4725847,6.1928844,8.293973,7.214261,6.389629,7.85735,6.715973,4.3478756,7.9135156,9.37609,6.6097603,9.701775,6.881914,8.043734,7.296837,5.757212,7.3760257,3.8266144,7.749308,8.872927,12.6822,7.1721845,9.217577,0.49711952,0.7822731,8.325973,7.977069,6.4916244,4.49537,5.49526,7.6043653,5.945239,6.586379,6.418757,11.849237,4.8233843,6.8368855,6.957278,5.338791,6.9203725,5.949908,8.1846895,7.906522,9.074269,7.590523,7.0631037,8.055817,0.2122117,4.3026276,9.19209,7.2983174,7.4852643,7.335591,3.697462,6.0414248,6.3052077,6.6275425,7.1860957,6.9032946,3.1080198,6.285413,7.5007963,0.4644254,0.114791825,2.7757387,5.487496,4.989814,7.463945,5.879719,8.610207,8.257965,7.78858,6.9823155,7.528428,3.8911731,9.239084,5.155186,7.4560137,3.8858464,5.821381,3.8254635,7.105531,6.061635,5.115016,3.5977538,0.13713352,7.10384,5.8046985,6.9023056,5.258212,11.851782,5.163927,7.189952,10.415568,6.581007,6.763074,8.479975,8.435583,8.269206,8.703638,1.5066218,4.7994285,12.060164,9.349858,7.023913,6.2564945,2.6393497,7.1423206,8.556505,7.718876,6.7151685,6.052,8.937044,1.4845188,6.071667,7.768088,6.6635437,7.283832,3.6156054,0.82669336,3.4686995,9.637062,7.536696,0.73579943,5.795572,4.824202,9.143277,9.866396,5.8502874,3.3916745,3.8805623,4.2884483,6.0599847,8.30431,8.256668,4.3116536,4.146902,7.036875,5.71419,2.9299996,2.8898218,5.6761274,7.2015285,5.9864926,6.5236287,6.182118,5.788632,2.6326668,Group4
Cell31,6.600579,8.52088,8.890411,2.852819,9.537837,7.5956006,0.40173507,4.1612353,11.706841,8.511646,5.324375,8.291272,4.4462714,8.205395,9.06185,6.6007576,7.992204,10.323279,6.600978,7.5765095,9.758311,2.634356,7.5505576,4.0812397,7.1675677,3.8777716,4.660333,7.3262234,3.1599529,6.5303535,7.173415,3.370107,8.314389,7.6231856,5.603555,1.7652531,0.4374774,4.318908,5.839265,6.3765106,7.6890793,8.013551,9.478335,6.238069,7.490618,7.874725,7.9997177,3.93616,7.9495997,3.0378268,6.4950047,6.450521,6.079113,8.214342,7.148634,6.317276,7.562447,6.506525,4.2892966,7.7361317,9.2971735,6.436096,9.482144,6.753297,7.8731093,7.2268105,5.795069,7.249295,3.7150943,7.8124447,8.924011,12.530175,6.8896213,9.134348,0.59361744,1.0634425,8.172605,7.9144425,6.2109184,4.565635,5.340332,7.535045,5.5973835,6.5013633,6.2520103,11.991905,4.688424,6.6276903,6.80505,5.344443,6.7895246,6.011546,7.993375,7.979355,8.908173,7.401391,6.9651866,8.063107,0.12354857,4.114374,9.003018,7.1498103,7.4646006,7.2564273,3.6536324,5.879704,6.1239414,6.429506,7.106297,6.6544447,3.016306,6.17076,7.331118,0.6260434,0.058480132,2.6906502,5.5505967,5.0262456,7.339642,5.8267436,8.435579,8.188369,7.4010854,6.8091583,7.4557586,3.7949498,9.104262,4.903536,7.329984,3.9360166,5.5491385,3.8217142,6.8958306,5.7992444,5.167383,3.2708697,0.01187104,6.7945356,5.5910277,6.800355,5.119935,11.723318,5.0714064,7.043572,10.265535,6.47085,6.666978,8.324638,8.317098,8.171145,8.563409,1.711492,4.8965087,11.9529,9.206964,6.8284974,6.227685,2.7632415,6.9791136,8.373808,7.4065046,6.530909,5.917452,9.063969,1.7318486,6.016291,7.655854,6.568493,7.081739,3.5418272,0.45270628,3.6719131,9.546975,7.4267936,0.811256,5.7662935,4.7168307,8.951194,9.80028,5.673961,3.3770604,3.5502803,4.1211624,5.996634,8.116339,8.173916,4.1580777,3.7600884,6.9394054,5.5202956,3.0691607,2.6994793,5.678247,7.1858835,5.863602,6.4217,6.056132,5.671166,2.2218492,Group4
Cell32,6.990202,8.665945,9.276345,2.8489845,9.669861,7.6195607,0.5150565,4.3920364,11.960931,9.09968,5.3352666,8.4592,4.822309,7.9424834,9.206111,6.8081245,8.203907,10.362965,6.9354887,7.525086,10.01365,2.4510372,7.828287,4.258057,7.351107,4.16745,4.9564686,7.580152,3.1792245,6.6269145,7.520278,3.4842584,8.462444,7.828259,5.613912,2.1260388,0.24850786,4.4342475,6.198758,6.8412027,7.911026,8.389758,9.658515,6.297706,8.0890255,8.122289,8.391365,4.1624484,8.193838,3.3891048,6.5749865,6.499503,6.2786236,8.368951,7.2739983,6.449195,8.07163,6.867623,4.3869863,8.050733,9.456633,6.737258,9.876781,6.9812713,8.177228,7.359931,5.74069,7.476895,3.8976755,7.7272506,8.86507,12.829316,7.3745174,9.300076,0.41265345,0.57780945,8.449677,8.039084,6.6889396,4.4504724,5.6042056,7.668709,6.1837187,6.65538,6.540635,11.797682,4.915437,6.989043,7.0726,5.3411384,7.0214114,5.9188023,8.332591,7.878957,9.210529,7.733674,7.143257,8.072239,0.24806693,4.426864,9.344133,7.4130917,7.5169086,7.404917,3.7232358,6.1578894,6.436012,6.7711864,7.255006,7.081931,3.162033,6.3722486,7.630638,0.33690196,0.12880355,2.8235369,5.452848,4.9699497,7.5637064,5.9236836,8.749494,8.326137,8.063437,7.111556,7.594554,3.952523,9.355671,5.3259172,7.556868,3.8507812,6.0093856,3.825562,7.2595196,6.244493,5.0853577,3.8093345,0.19666709,7.323398,5.9540467,6.984218,5.354873,11.978753,5.229937,7.3027205,10.548731,6.666531,6.840355,8.605835,8.536933,8.35618,8.820798,1.3564333,4.7385716,12.174341,9.47238,7.168041,6.286649,2.5487945,7.2659035,8.700807,7.943884,6.85023,6.1506333,8.879613,1.3062514,6.118283,7.8615985,6.7395816,7.4338064,3.6606407,1.0538329,3.3305438,9.726414,7.627382,0.66651803,5.823465,4.898094,9.297031,9.941245,5.975302,3.396507,4.0959573,4.3988013,6.111786,8.450677,8.333492,4.4131083,4.401003,7.116587,5.8500123,2.831012,3.007555,5.6826825,7.228286,6.077085,6.603415,6.2758384,5.874549,2.8941276,Group3
Cell33,6.743871,8.50581,8.98089,2.893823,9.493925,7.5439563,0.5527521,4.283903,11.672219,8.706048,5.317212,8.292125,4.631194,8.004627,9.034335,6.6579456,8.020407,10.218228,6.718226,7.489679,9.767738,2.5954413,7.6198025,4.1801887,7.2008576,4.0345755,4.8027344,7.389228,3.2050223,6.5367656,7.283731,3.4553123,8.305337,7.656487,5.5899134,2.0027652,0.44489038,4.383513,5.985303,6.5602646,7.7288823,8.118992,9.4585,6.2335567,7.712693,7.9224887,8.1127615,4.0617156,7.9941225,3.242465,6.4943724,6.4362364,6.1442237,8.210618,7.1548634,6.345144,7.7407684,6.6384397,4.3462243,7.8186564,9.27159,6.5412664,9.563537,6.8168178,7.9476266,7.23496,5.7465734,7.301577,3.8249323,7.7043977,8.8035755,12.498473,7.0714755,9.115357,0.6013299,0.916746,8.227666,7.9032507,6.404662,4.515845,5.4523263,7.536577,5.8559804,6.5355644,6.355364,11.739136,4.797544,6.757023,6.886113,5.3301263,6.854086,5.9400983,8.081791,7.860403,8.958773,7.4997344,7.0004067,7.9940305,0.28605965,4.276678,9.069813,7.2211676,7.42927,7.2711773,3.711469,5.9864297,6.2412276,6.5539646,7.1244993,6.814423,3.1243188,6.234761,7.4155517,0.581928,0.19683993,2.7998602,5.4870653,4.9939914,7.388239,5.849027,8.502179,8.177268,7.6553655,6.906593,7.461483,3.8911927,9.126421,5.1001534,7.3801284,3.9144065,5.7492456,3.844738,7.0202866,5.9866877,5.119827,3.5587404,0.205349,6.999281,5.744268,6.841988,5.223175,11.688965,5.1396327,7.1153464,10.27681,6.525415,6.7066317,8.378257,8.341896,8.182758,8.600455,1.6120273,4.819132,11.897367,9.233447,6.9430485,6.2230864,2.7067466,7.0653834,8.447967,7.601625,6.642544,6.0020747,8.881164,1.5986066,6.036734,7.688744,6.6092625,7.1965585,3.6254048,0.8330332,3.535192,9.525259,7.462356,0.8312282,5.771138,4.8037047,9.021375,9.754739,5.7962146,3.4173706,3.8353264,4.266851,6.0237317,8.199707,8.173441,4.2922626,4.085447,6.9747806,5.6593814,2.9946458,2.8912544,5.660142,7.1520896,5.94012,6.470763,6.131296,5.747205,2.5963318,Group4
Cell34,6.870665,8.670468,9.1833515,2.8544316,9.69098,7.665045,0.44436333,4.3128395,11.954257,8.917348,5.361476,8.451579,4.6849914,8.115566,9.216877,6.765429,8.174567,10.431585,6.839192,7.602144,9.985186,2.5297709,7.7662916,4.200747,7.324642,4.0603375,4.855173,7.5257425,3.1782813,6.630166,7.42502,3.4456077,8.463454,7.7976875,5.6433935,1.9658945,0.30565012,4.40545,6.0836163,6.687572,7.8740597,8.291297,9.658683,6.3133354,7.8911786,8.076548,8.286243,4.082698,8.150316,3.2468557,6.5848417,6.5219426,6.2335477,8.366106,7.271853,6.4352145,7.912183,6.759086,4.3653064,7.975217,9.463559,6.653221,9.786575,6.9315515,8.107626,7.355369,5.799554,7.4327464,3.8339396,7.8211207,8.960002,12.812633,7.217968,9.302582,0.46812442,0.76685536,8.394747,8.045601,6.527882,4.5215464,5.5239325,7.667282,5.970301,6.634092,6.4598756,11.983126,4.8435903,6.881721,7.00676,5.373552,6.970438,5.9962025,8.249505,7.981058,9.152966,7.647051,7.1168895,8.129076,0.16961746,4.312716,9.271264,7.352814,7.549012,7.394199,3.7064605,6.077468,6.34397,6.669995,7.242557,6.947019,3.1062093,6.3273387,7.557061,0.43833423,0.07249252,2.7695727,5.5273285,5.0212317,7.522034,5.919097,8.6819,8.330109,7.837654,7.0310698,7.590098,3.9002018,9.321727,5.1740513,7.5139017,3.902367,5.8486004,3.8383431,7.1541386,6.09276,5.149028,3.590711,0.09158597,7.147275,5.8347096,6.95361,5.284394,11.971692,5.191141,7.243026,10.514057,6.6273446,6.8127117,8.550825,8.50771,8.340036,8.778431,1.4975011,4.83129,12.184116,9.43365,7.072105,6.3024487,2.642058,7.1938515,8.627023,7.770848,6.7595725,6.0895977,9.028947,1.4772803,6.113635,7.831101,6.7118287,7.335354,3.6218982,0.7780381,3.4872332,9.727643,7.596558,0.7090912,5.8349853,4.845845,9.221605,9.961459,5.8828735,3.3978596,3.8773422,4.2994204,6.101375,8.370989,8.328113,4.3236623,4.144525,7.090313,5.7439437,2.9376063,2.879828,5.715475,7.261524,6.0237665,6.56958,6.2219973,5.8233886,2.6076412,Group3
Cell35,6.6539035,8.562861,8.955512,2.8517663,9.584046,7.6220517,0.39802557,4.187715,11.775239,8.592505,5.337677,8.33405,4.48702,8.20986,9.106621,6.6380687,8.037249,10.365527,6.6494627,7.596236,9.816524,2.6163774,7.599071,4.1025534,7.20578,3.9079266,4.6951914,7.3714595,3.1625535,6.557556,7.2260103,3.3821552,8.355542,7.665698,5.618285,1.7904938,0.40739366,4.3360753,5.88592,6.4352484,7.7334223,8.073164,9.528462,6.2604823,7.566994,7.9223003,8.060615,3.9610536,7.997278,3.0689564,6.520562,6.4731207,6.112977,8.255545,7.181634,6.34646,7.631361,6.5568476,4.304756,7.788865,9.344522,6.4807787,9.551137,6.7932243,7.9256454,7.2609057,5.8051224,7.291811,3.734979,7.8304505,8.950197,12.606881,6.9528465,9.181388,0.56506217,1.0105978,8.224347,7.951426,6.269953,4.563851,5.3759484,7.5708175,5.6626935,6.533461,6.294619,12.022414,4.7173567,6.6786747,6.848729,5.356603,6.8299875,6.0193725,8.04963,7.9969068,8.966024,7.45391,7.0018487,8.090726,0.119353004,4.147784,9.064775,7.1949363,7.4928513,7.29203,3.6632645,5.919428,6.1679335,6.4777136,7.1411257,6.711382,3.0292592,6.205282,7.380387,0.58815366,0.04917849,2.7007544,5.5555477,5.032068,7.3823247,5.8502607,8.491948,8.227953,7.482606,6.855922,7.491562,3.8130589,9.158673,4.950773,7.372864,3.9335346,5.6031146,3.8264565,6.9484377,5.853224,5.171691,3.3196795,0.012382116,6.861121,5.636681,6.8366556,5.151844,11.791923,5.0963445,7.0877733,10.328876,6.506448,6.701652,8.377547,8.3645735,8.214792,8.615488,1.6735456,4.892714,12.01973,9.263146,6.8786263,6.2499847,2.7432086,7.0254025,8.431,7.4770722,6.5776887,5.9534206,9.079874,1.6878115,6.041255,7.6985984,6.6024456,7.1343074,3.555193,0.49213082,3.6455286,9.597401,7.467874,0.7870341,5.7859974,4.741893,9.013093,9.848663,5.7146325,3.3808239,3.6012,4.151546,6.0226493,8.172815,8.215341,4.1866703,3.8204854,6.9758534,5.5626493,3.0486612,2.7250247,5.6928515,7.2117915,5.8975554,6.455811,6.09165,5.703215,2.2768743,Group2
Cell36,6.6482444,8.543502,8.929606,2.8846674,9.555851,7.6125383,0.4510608,4.205833,11.726161,8.567212,5.348471,8.316416,4.5006394,8.198835,9.082477,6.634883,8.02167,10.331623,6.6445484,7.5879154,9.7846985,2.6536515,7.5865107,4.1221128,7.1978936,3.9277577,4.7079988,7.3612103,3.1924183,6.5564985,7.2158546,3.4088695,8.337973,7.6534815,5.626612,1.8280838,0.46421644,4.354363,5.8874173,6.430556,7.720392,8.055162,9.500139,6.262517,7.5506105,7.9072766,8.042527,3.9812274,7.981635,3.0953958,6.520044,6.473417,6.114521,8.238771,7.174705,6.34681,7.6155524,6.5524087,4.3235464,7.774159,9.318088,6.4777784,9.519869,6.788406,7.9098682,7.2531776,5.812631,7.282602,3.7577062,7.820497,8.930035,12.549893,6.9433312,9.15631,0.6203923,1.0659002,8.206283,7.937719,6.2665467,4.5830817,5.383167,7.560351,5.663255,6.53188,6.2934203,11.976895,4.730853,6.673159,6.8429155,5.3674126,6.8247952,6.025483,8.0323105,7.9856796,8.941095,7.4419303,6.99583,8.07727,0.17470193,4.165209,9.038481,7.186124,7.484113,7.283831,3.6880703,5.921671,6.1675515,6.4742217,7.1342545,6.7047315,3.0586805,6.2059865,7.369476,0.6446651,0.10583995,2.7332366,5.5658116,5.0464168,7.372363,5.8554344,8.471052,8.211639,7.466149,6.8495984,7.481728,3.8354175,9.132698,4.9597106,7.3629484,3.9579399,5.6058154,3.850665,6.9405136,5.8539114,5.1851387,3.341512,0.06790246,6.8518524,5.640331,6.8320193,5.1614084,11.74268,5.1073766,7.0799594,10.292176,6.5045714,6.698341,8.358079,8.3460045,8.197989,8.594225,1.7213314,4.909593,11.968913,9.236072,6.8716273,6.25212,2.779763,7.017784,8.410473,7.4622636,6.5736012,5.9559407,9.060173,1.7363745,6.0446796,7.686082,6.6000385,7.1248927,3.5803213,0.5380912,3.6757522,9.56848,7.457458,0.8399434,5.7922463,4.7557592,8.987193,9.818019,5.718385,3.4087622,3.620458,4.1693835,6.0260696,8.154471,8.198858,4.204487,3.836591,6.9700756,5.567378,3.082826,2.7550497,5.700597,7.205658,5.90082,6.4545603,6.093123,5.708322,2.3061879,Group1
