"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100","Gene101","Gene102","Gene103","Gene104","Gene105","Gene106","Gene107","Gene108","Gene109","Gene110","Gene111","Gene112","Gene113","Gene114","Gene115","Gene116","Gene117","Gene118","Gene119","Gene120","Gene121","Gene122","Gene123","Gene124","Gene125","Gene126","Gene127","Gene128","Gene129","Gene130","Gene131","Gene132","Gene133","Gene134","Gene135","Gene136","Gene137","Gene138","Gene139","Gene140","Gene141","Gene142","Gene143","Gene144","Gene145","Gene146","Gene147","Gene148","Gene149","Gene150","Gene151","Gene152","Gene153","Gene154","Gene155","Gene156","Gene157","Gene158","Gene159","Gene160","Gene161","Gene162","Gene163","Gene164","Gene165","Gene166","Gene167","Gene168","Gene169","Gene170","Gene171","Gene172","Gene173","Gene174","Gene175","Gene176","Gene177","Gene178","Gene179","Gene180","Gene181","Gene182","Gene183","Gene184","Gene185","Gene186","Gene187","Gene188","Gene189","Gene190","Gene191","Gene192","Gene193","Gene194","Gene195","Gene196","Gene197","Gene198","Gene199","Gene200","group"
"Cell25",8.12600604202775,NA,NA,NA,9.07883392110073,8.83968194242033,7.64497563744155,NA,8.20558125065725,8.50871393039972,5.95662477094013,7.8709944726473,7.70879255472613,8.87139980837107,7.48103679532384,NA,6.34591149255616,9.50223691341729,8.34766053194757,NA,8.43043343871375,9.1379831415978,9.29435977115438,7.63679631793515,NA,6.12980638680037,8.05412106268952,NA,8.86790984098628,8.70534043184308,5.1730667051196,NA,7.59518932828486,NA,7.97846558683469,NA,7.68519077943501,NA,NA,6.94496269273169,NA,8.1491931917992,8.2165991328154,NA,7.28562652228833,8.83253781715713,9.49320428553941,8.03557587674007,NA,NA,NA,7.34707775438907,NA,8.95272211735888,NA,5.30280058903208,9.03282412477004,6.5686372277739,8.38720464361226,7.6692389885502,NA,8.88527586121333,8.53095184587362,NA,NA,NA,NA,NA,6.38550292203236,NA,7.9122399742167,NA,8.37741976631033,NA,4.41739013228286,NA,NA,NA,8.46318256866114,9.10575156188354,NA,NA,NA,7.9654614355924,8.23838563428434,8.3626168802038,5.53177308752592,NA,NA,NA,6.30520283604067,NA,NA,8.76284368884013,9.00131498204735,8.1491931917992,9.17234257348555,NA,NA,NA,9.15239914826324,NA,9.15526514376867,NA,7.95233900065911,6.65216557160383,8.1083677944297,NA,7.36699328147211,6.42403681336792,NA,8.63316732699579,NA,NA,8.48156790584815,8.06025019147179,NA,NA,NA,5.84745067374645,NA,6.76153224060091,8.95601305988013,NA,7.73967271965106,7.82853500357642,NA,8.29145455825141,6.70005563338152,7.39636039336719,7.9654614355924,6.8909651976957,8.97560260935359,8.28099579473333,NA,NA,NA,NA,NA,NA,NA,NA,8.31214733599455,8.58296464777299,NA,7.16568138057346,6.38550292203236,9.2601576006466,9.72884118972792,NA,7.85697970453086,7.70096811947748,NA,NA,7.55234667838487,7.00973594749795,NA,8.00412743550215,8.17766269618331,7.63679631793515,8.06025019147179,7.29605189014848,8.53095184587362,7.88487440591939,7.89176461541532,NA,NA,6.91821655917692,7.30640246120544,NA,8.51765027192264,NA,8.06635339145163,7.90544709188021,NA,9.92463710907547,8.6816816477488,NA,6.66830620531826,7.9654614355924,NA,7.41561153453072,8.31727448583233,NA,8.82175485581915,9.32522713261204,7.79217185528668,NA,9.12926388266163,8.78151314942821,NA,6.73112136995694,NA,7.6692389885502,NA,8.66970515410236,NA,8.30183804673241,6.73112136995694,8.60828434450257,"Group3"
"Cell26",NA,8.79778738116018,8.60354403947443,8.59692803892645,9.14707586519045,8.16311733798361,6.81034245353513,7.70277363923879,8.61668571019906,8.69001179371214,6.40338007374614,NA,7.74527610207447,NA,7.52599535870789,8.6617611440408,6.11933576903236,9.40930853984521,NA,NA,7.53985928308657,NA,9.05353220303425,7.39483293202039,8.1083463238316,NA,8.09901219823349,NA,8.66808704691845,NA,5.32746188120279,6.50582097121506,NA,NA,NA,NA,7.36399238328308,NA,NA,NA,6.79885814133346,8.1083463238316,7.80390081447622,8.71771985112829,NA,8.71771985112829,9.02916686943619,NA,NA,7.19905005353406,7.88759959666519,NA,NA,8.6617611440408,NA,NA,8.38286889448652,7.5329439744219,8.34783365301489,NA,NA,8.75087813711423,8.49742167865235,9.06795629803456,8.12223524659263,8.94310454610134,7.45460398364259,8.74191028414578,6.24313623679732,6.94146386546613,8.3635100024537,8.92736943986115,8.2500205560531,9.01930433627982,NA,NA,7.06165466913147,9.01434767063428,NA,8.67123962703306,8.99686399127539,7.98709053583545,7.73325977110011,8.6806562427916,NA,8.03192559931765,5.58983657828996,6.47728678997394,NA,NA,5.834433468685,NA,NA,NA,8.2287805663485,7.96156662745351,9.32374708931439,7.2838771535683,7.49074122399401,NA,9.21777529719029,8.2330536543233,9.36521669772952,7.02269312586646,NA,6.93098092832793,8.29567614971046,NA,7.74527610207447,NA,NA,8.22449478439734,8.52556422242582,NA,8.46871922006788,8.05624477601938,NA,8.32399503991268,8.85158075350907,5.0842650992893,7.78073600761819,7.12740369204487,NA,7.10892201281116,8.03192559931765,7.94081730595084,NA,NA,6.66610157177393,NA,7.90377204037066,7.22502595061628,NA,NA,8.3556931200653,6.94146386546613,8.50450894807096,NA,8.81784010377348,NA,8.74490576657881,NA,NA,NA,8.76570178328475,7.3164590326426,6.56125009856287,NA,NA,NA,7.89840134411079,7.83234337207069,7.96670766215166,9.31571115556623,NA,NA,NA,8.04656624267374,7.70892262060736,NA,8.10368680990343,NA,NA,8.49742167865235,NA,6.27664057100662,NA,NA,7.16367158507823,NA,NA,NA,NA,NA,6.83304040744251,9.70681750577579,NA,NA,7.30026006994865,NA,7.82103354862599,NA,NA,NA,NA,NA,7.84914358401513,8.3635100024537,NA,NA,8.61012983840384,NA,8.37901784179994,NA,NA,8.42082438019656,NA,NA,6.787281676291,NA,"Group3"
"Cell27",NA,8.67457199352052,NA,9.40467819425398,8.9527777467065,NA,NA,7.77752566067026,7.76737652511869,8.22592789318979,NA,8.32266904199799,7.8174229475536,9.27993587677257,6.49525088527395,9.01200277001089,6.06910257361249,9.40304025743177,7.87999118695097,7.12342562311412,NA,8.82159724582717,NA,NA,NA,NA,8.2479934884539,NA,8.55576462649966,8.87692575173201,5.5111551342554,NA,NA,7.01608204088783,7.62287954707853,7.72605057334679,7.49954752483853,8.88163813352701,7.4496439467775,6.49525088527395,7.17039752869167,8.46761983651555,NA,8.64438900354578,7.60018629889187,NA,9.63423219439717,NA,NA,6.82380462501682,8.07774923344744,7.77246001757512,NA,NA,NA,4.10017765346111,NA,5.73597743266584,7.98882269710511,8.42950991602584,8.66366928299658,9.12759565915693,8.54985556953082,NA,7.86102681583024,8.94829245027687,NA,NA,6.75356233572298,NA,NA,NA,NA,8.29113731856546,NA,7.11544610673516,NA,9.0055410043927,NA,8.72526358402828,NA,8.12620698596506,NA,8.12223042896636,NA,8.0900171129416,5.87480462097373,NA,8.161511210446,7.44328285480978,6.85289215104095,9.1414146777173,8.51084523735781,NA,NA,NA,9.03545133452825,7.30278007396433,7.49340316555265,9.38986938338521,9.33766535446303,NA,NA,7.48723252580965,NA,NA,NA,8.07363664819685,7.60018629889187,6.67972425319044,7.5117582908365,8.30172465145224,8.15763091227099,NA,8.18075768052015,8.34672595668154,NA,NA,8.451862862617,6.08553430703013,7.51782513493493,NA,NA,7.06661935390105,NA,8.31919935753873,NA,7.80755158706794,6.7328485234593,7.48103537983164,7.98882269710511,7.02462882376373,NA,NA,NA,6.40648087387556,NA,7.61157754244649,9.26918682997902,8.04030697842906,NA,6.22556026555522,8.99905016655758,8.19975076702342,9.3964698505531,NA,6.40648087387556,9.37490698685926,9.57291057970472,7.46228260257242,7.79261673635645,8.15763091227099,8.63045789599647,8.86507701233025,7.15490953295374,7.40451581218888,9.10157521394746,NA,NA,NA,8.43272447656202,NA,8.27689891946644,8.0900171129416,NA,6.56722050982988,7.43047590599847,6.92770826610581,NA,NA,NA,9.24012489700185,NA,NA,6.85289215104095,9.68363967479023,8.28759087115023,NA,NA,NA,7.7571554858446,NA,8.35013014448207,NA,NA,NA,NA,8.49862670813098,9.34961956828282,NA,NA,7.13136124760715,NA,NA,8.73310717529849,8.516915914189,NA,7.79761221811438,6.50749791747561,NA,"Group3"
"Cell28",NA,8.68007678258187,8.26848119456172,8.88923915077538,NA,NA,8.02171396799345,NA,NA,NA,6.62832477741899,8.43131648656226,NA,NA,7.61389140575261,9.20819557841431,6.20397862403177,9.56838225827978,8.423189323555,6.85065385716349,7.88045464541665,8.86843917551465,9.05882604433521,NA,NA,6.59976449282317,NA,NA,8.92133074533056,7.64916147180086,NA,6.39891937434169,7.51793774902589,7.03260664630453,NA,NA,NA,8.78210411469072,NA,6.92160213562334,6.73722690269104,8.29989108342189,NA,8.78527814350108,NA,8.65253251718113,NA,NA,7.01107852270784,6.34831186540007,8.17477630644437,7.75655873615563,NA,NA,NA,NA,8.89218624603598,6.92160213562334,8.6173457800975,7.85651206516749,9.05093570979989,8.91554875607763,8.3692165739395,9.01353258196457,7.41514462030996,8.93568514254556,NA,8.80730294348032,NA,NA,7.90400635891612,NA,NA,NA,NA,7.24114816796497,7.4395244717871,NA,8.28651335035521,9.0243185050058,8.60662020702741,NA,8.0951677506733,7.90400635891612,NA,NA,6.00053537894313,6.3822466773561,8.84124799835884,7.88045464541665,6.71076230510011,9.86839224958121,NA,NA,8.51016514852849,NA,NA,NA,7.30446165212353,NA,NA,NA,9.54235460075144,7.72384781320851,7.93291541729869,NA,NA,8.01632134136456,NA,6.87469304916779,7.91563958847656,8.10536238817688,8.44342202760146,8.02708651265064,NA,NA,8.43939812300459,7.71055291177542,NA,NA,7.47140300959413,NA,8.08490056095806,7.74356323124626,7.92717976287582,8.22706541027403,NA,NA,6.5257877136177,6.41540159031206,NA,7.06430822287313,9.15029003757765,NA,NA,NA,NA,NA,9.27745476468318,NA,NA,NA,NA,8.62799220303125,9.18915080821401,7.16521498675865,NA,NA,9.48103817605117,NA,7.93862835901962,NA,NA,8.60302722291576,NA,7.17492809056445,8.70039527130185,8.048378827211,7.78854440223348,7.69037797925057,8.02171396799345,NA,8.47127942217877,NA,8.6350464197314,5.60021666821308,NA,NA,NA,7.3903456858266,8.77253991343597,NA,8.59581429812748,8.30432290279568,NA,9.57756521385915,8.63856063546451,NA,7.07472248095345,7.53312164687963,7.66991691036627,NA,8.50247140008563,9.4271949155061,8.9944609779568,NA,7.72384781320851,8.27752544512462,NA,NA,8.51399669100557,7.93291541729869,NA,NA,8.45940634331746,NA,6.98922428050928,8.07973943487111,NA,NA,"Group3"
"Cell29",NA,NA,8.19691399474272,NA,8.82630355127066,7.86742832621884,7.60210249121388,NA,8.09145525729072,8.41458860593778,6.86479085327976,8.40854465498159,NA,NA,7.16644321383699,9.43346023712147,NA,9.60711719183483,7.95711809593063,NA,8.42360732054285,8.97071461772266,9.26639761366729,NA,NA,NA,8.0838900199316,8.51645410021004,8.39638025791488,8.41458860593778,5.45272283127283,6.01079183923924,7.70431837299625,7.56997010938177,NA,NA,NA,8.86433605214788,6.45973100115703,NA,NA,NA,NA,8.53876130074305,7.84969379246982,8.79884034024994,NA,NA,NA,7.31600730226398,NA,7.34794048375935,NA,NA,7.67943529556575,NA,8.49379655774264,6.95878179361934,NA,NA,8.92909965084725,8.95835568224563,NA,NA,7.92783670055284,NA,7.19481543251793,8.88624854278141,6.69641233003702,NA,8.2143421851096,8.27539593183587,NA,9.20843670541811,5.38045496421891,7.32886551709053,NA,NA,NA,NA,8.62469304109684,NA,7.70431837299625,8.24519200283732,NA,8.2143421851096,5.72977856742835,NA,8.87752344410752,7.2431625529936,6.7547494778898,NA,9.06210500806139,8.73748017939588,NA,NA,8.98500082393579,NA,7.27673041407528,9.86168182954454,9.46437940591454,NA,8.72780415256881,NA,NA,NA,8.40551315782888,NA,NA,NA,7.14479177333939,NA,7.79514340266988,6.78305665403786,8.22813471969188,7.65921513404955,7.5091350195577,8.29190662270056,8.87752344410752,NA,7.61790423168941,NA,8.28861956625042,NA,NA,8.22813471969188,7.94881244998328,NA,6.95878179361934,7.54814391240929,NA,NA,8.87970967070942,8.00597220676662,8.15781436817094,6.78305665403786,7.944641626956,7.41580040356186,8.7708441765268,7.944641626956,8.15059007766097,5.65005358342532,NA,8.17927268947451,NA,7.23635422797794,NA,9.29780123967588,NA,NA,8.14332942940319,NA,8.23839327099631,NA,NA,NA,NA,8.34667029941705,7.8089755872347,7.37918212286121,8.08009247252025,7.34794048375935,NA,NA,8.27871322092968,NA,NA,7.2087950092425,7.12281043871018,NA,8.17215531979799,9.02505589610099,NA,8.11019659030669,6.66633462609875,NA,8.42660107351545,NA,NA,NA,7.7528328742055,7.76234303065475,NA,9.60050478503532,8.88842159739458,NA,NA,NA,8.73265027799814,8.83534299507238,8.68594128751155,NA,8.07246725710324,NA,8.54428462106156,8.66581274338708,7.42181409708065,NA,6.48292558104434,NA,"Group3"
"Cell30",8.26972492190895,NA,7.80818736998288,9.49824992499633,9.0917535159764,8.52113293206749,NA,NA,8.39383693417797,NA,6.78036339019265,8.42465206467601,7.84593282564184,9.06177032012594,7.09095812769652,NA,6.2775555033731,NA,7.99149914278569,NA,8.65945757676826,8.65000522500222,9.20420448635958,NA,8.29723390744071,NA,8.12712527689752,8.65237412527387,NA,8.87154564567611,5.58106054703755,6.78900154205452,NA,7.4149598044888,8.03208761028352,7.71607331925872,NA,8.95066983167092,NA,7.17244394105445,6.74528409100858,NA,NA,8.57955838123078,7.56332258167108,8.55444620962887,9.23297894092009,NA,6.88881575963478,6.92060938295855,8.00639104150091,NA,8.17074345798149,8.64049053398377,NA,4.46758378742603,8.63810202408266,6.34939695102607,NA,8.02113079109184,NA,9.056413871204,8.39948886371459,8.80921784253107,7.82927886464052,NA,NA,8.5391663777451,6.34939695102607,6.41782998862097,NA,NA,NA,NA,NA,NA,NA,8.9448837284725,8.30929375086513,NA,NA,7.79108931259008,NA,NA,8.75734122376487,NA,NA,NA,NA,NA,6.61531970432036,NA,7.75186129414953,8.90570505426024,8.6688484008479,8.38816277542053,8.75954040476389,NA,6.8397716963368,NA,9.19935244901607,8.92150442671644,NA,7.18558842981128,NA,6.5558247528919,NA,NA,7.80393181531293,6.38401918980668,NA,NA,NA,NA,NA,NA,7.79108931259008,8.18390337859508,8.65473914219504,5.71400845629624,NA,NA,8.21628738834183,NA,8.01745994776112,8.4301847811492,8.17733842344402,NA,7.45350520486863,NA,NA,7.16582651205909,NA,NA,8.23537451887624,NA,8.69206146233351,6.58587889411363,8.88772145725808,7.98399514954369,NA,NA,8.67118658676714,8.5720705198257,9.21385987898966,6.87265228192107,6.37257051537156,9.24401582726741,NA,7.79966367077811,7.92643545996166,7.63214895772853,NA,9.42393843715319,6.7093305326899,NA,NA,8.05375472395187,NA,NA,8.29116596963259,NA,NA,8.03208761028352,7.8827158673395,NA,NA,6.70020037714587,6.97461603742454,8.00268245310553,NA,NA,8.35072658138861,NA,6.56591252527043,NA,8.8302943870341,8.04296184267536,6.2527907480373,NA,8.16411820657536,7.58332457901985,NA,9.78942809374159,NA,9.1448744327543,NA,8.61642559928033,9.46629272773215,8.66650641926192,8.43844427459315,NA,8.29723390744071,7.91464272293059,8.65710028847688,8.46563932578018,NA,8.34194774081471,6.51475314179901,9.34119199732941,"Group4"
"Cell31",8.27153420164871,NA,8.2852517792472,8.74838199458287,9.11643184721888,NA,7.49266651489876,8.02677575029524,NA,8.2806937303502,NA,NA,8.1062054981621,9.58604773118222,7.77136013142502,9.0075508762284,6.28091535841632,NA,7.91944851060622,NA,7.94847566870733,NA,NA,7.75830493462341,7.64937888607458,6.26254061731946,NA,8.8927668157654,8.61352238077932,NA,NA,6.98824733344524,NA,NA,7.74513051944059,NA,6.95430431027943,9.0075508762284,7.44457655117901,NA,NA,8.63867484412283,NA,8.99090472837026,7.17667026333064,NA,8.8927668157654,8.41153480386814,NA,NA,7.71165832878648,7.84730359169145,NA,9.01854255278975,7.75830493462341,4.50141581992826,8.71160352483936,7.1469262284988,8.35194885295193,7.77136013142502,8.64578144734132,NA,7.56941710389928,8.89575057433328,7.68430993835889,9.16423121893386,7.3257104838148,8.48469787969757,6.28091535841632,6.60643153587345,8.53532174105934,8.42398922241743,8.3033413184897,8.61714254943932,5.88411877192087,NA,7.35201917254478,NA,7.61358104004536,8.32120684413279,NA,NA,7.85958107596054,7.85958107596054,8.5768121142895,NA,NA,NA,NA,NA,6.12691502303766,9.64929305278677,NA,8.5237959844259,NA,NA,NA,7.33453346088514,7.80983151179865,9.86103432416056,9.4135843312545,8.7317806455964,9.20809912704525,NA,NA,6.98824733344524,7.91357233163097,8.33885383656783,NA,6.71852427233493,NA,8.37351315944366,NA,7.62081202269558,NA,7.46882189914931,8.21532114647343,8.2483776837719,8.71498603588509,5.18692334819372,7.50052793934336,NA,NA,NA,7.27160855198941,NA,7.72514053856078,8.0749563900208,6.80993390358055,7.40323958999307,8.11134850471125,NA,9.28521495445553,7.77136013142502,8.65637614284863,NA,8.2806937303502,7.7907240541225,8.93398811687056,NA,NA,6.82253215969563,8.43633704470798,NA,8.73844412682745,7.24377724048165,NA,9.37347852002086,9.66161608787888,7.04310251592341,7.74513051944059,NA,8.02132165391358,8.9936924585628,NA,7.04310251592341,NA,7.67043884303653,NA,NA,7.7907240541225,7.18645021107439,NA,NA,NA,6.42005093512942,8.02132165391358,6.79722466400947,6.77146529024981,NA,8.6315330609662,NA,8.20091885699668,NA,NA,NA,8.3989719325738,NA,6.74523760757027,7.69119579202323,8.05907429165324,7.61358104004536,8.13173912745756,9.65282467380116,NA,8.88377833464771,NA,NA,NA,NA,8.26693253723682,7.98255449243502,8.03762247261021,7.61358104004536,8.60260704882254,NA,6.98824733344524,NA,NA,NA,"Group4"
"Cell32",7.9291014242694,8.85737406780646,8.36528798705148,9.4459904006638,NA,8.40437677397184,NA,7.61932407168438,NA,NA,NA,8.62891388667556,NA,9.34512992777301,6.95620895867183,8.81448496369087,NA,NA,NA,NA,NA,8.39276093809471,9.06190642648296,NA,NA,NA,8.2412347008838,8.47951374789847,8.58194964607278,8.3087209635494,NA,6.45854152157054,7.73423677985939,7.09648001452707,7.59249545488803,7.38145890033203,8.31693903214767,8.82604730233494,7.15265802606844,NA,7.08690059413975,NA,7.6325535791071,NA,7.16181197283345,8.32511055293297,NA,8.31283584944557,NA,7.42772678239081,8.21948101608698,NA,7.97656206019301,9.24316761817322,NA,5.31992275035519,NA,6.90261250187718,8.58194964607278,8.057263932146,NA,9.07891941828392,NA,NA,7.47255682530927,8.90448855198835,6.95620895867183,8.82892346585111,NA,7.00788541035216,NA,8.77327106112909,8.39664328429982,7.90749603815451,NA,7.08690059413975,6.78904893593597,NA,NA,NA,8.90721265357372,7.75252954160683,8.21068685993425,NA,NA,8.41589983163862,5.85942622631473,4.66979127888709,8.93417445278639,7.9971646771184,NA,9.09334398532291,8.69975828626405,8.40051521099939,8.40051521099939,NA,9.19046892265316,7.03802550677783,NA,9.63203921794798,9.64352042654955,8.6934597300383,9.26881224895356,NA,8.04741964504145,NA,8.49045424487033,NA,NA,6.77718500428562,NA,NA,NA,NA,8.37712622674409,NA,NA,8.23691012585409,8.68396003412194,6.62664266177765,NA,6.62664266177765,NA,7.46518122372725,8.14296433473724,8.03252610772412,NA,8.00735669377904,6.62664266177765,7.07725714148921,7.92373033533993,NA,9.38671450286986,NA,NA,6.70387654186649,7.93445259102215,7.34173551603866,NA,NA,NA,5.79027882108088,NA,8.56824561648477,9.04469041232861,NA,6.41326690847034,NA,NA,7.18893039618331,8.11966480115355,NA,8.15217979870168,8.70602946357448,8.22385807324464,7.42772678239081,NA,8.03252610772412,NA,7.57889170580398,8.22822189081044,7.09648001452707,8.6934597300383,7.85202314945048,NA,NA,7.47255682530927,7.25029208396283,NA,8.06704150136024,NA,9.00709226281352,NA,7.96091468920512,6.76522270066131,9.6853824170253,NA,7.78843359996498,6.63980553214787,NA,7.82922265182641,NA,NA,9.4041759628408,8.92075653669508,NA,7.65217311970956,NA,NA,8.73391723054278,8.37712622674409,NA,NA,7.5088796146889,8.1929360770129,8.48681662319617,7.56515845947393,NA,6.06856284680381,NA,"Group3"
"Cell33",8.27698441022935,NA,8.34942498565111,9.23423340059327,8.76335623392782,NA,NA,7.03411664213032,NA,8.53392434599921,6.87494640618022,8.40389585317685,8.00316585759728,NA,NA,8.88671489820947,NA,9.36229545350044,7.94423915462544,NA,8.27698441022935,9.07854407659604,8.95795238188296,NA,8.04738956766668,NA,7.99673605126845,8.71717083930072,8.50249932073871,NA,6.18739009572778,NA,NA,7.98378982559638,NA,8.0222851058359,7.70490264812722,NA,6.75815563291427,6.63107082315318,NA,NA,7.6403693818861,8.41358242105881,NA,NA,NA,8.37939101439953,7.13124197207567,7.254935685036,8.0222851058359,7.89668314072872,7.75909431272746,8.93459522460744,NA,5.50764359638044,8.81177630094106,6.64758225146868,NA,NA,9.05707393149482,8.95131740579511,NA,8.91426934735682,NA,NA,7.51998654862962,NA,6.66390684524113,6.39722035417772,8.07206464567069,8.63260818094777,NA,8.96784798008736,NA,6.41661783600639,7.59000153321703,9.20664105284286,8.06593532850756,8.76713909908557,NA,7.50193869455924,8.4657263056944,8.30327556446862,8.68953038009928,8.16674947934399,5.74096967295419,5.80124579790119,8.56467943287787,7.26567195006044,6.18739009572778,9.66768512347689,NA,8.573347508805,NA,NA,8.74812479626487,7.56414246076066,NA,NA,9.41388046533892,8.72107659921945,9.28260754954377,7.34880159140794,NA,6.31691218182444,NA,7.45580586813871,7.02150299988467,5.9943464811422,7.67299681503581,8.51605109104626,8.62845506165448,NA,8.33929637921878,7.5466419346538,8.10232660413907,8.35446274718293,NA,NA,NA,6.35762499401861,NA,NA,8.5515788797667,NA,7.83314181213365,8.30327556446862,NA,NA,7.88975962573842,NA,8.83358745669268,7.80397727397595,8.1260872835226,NA,NA,8.00956713465388,8.97767616546402,8.34436957104746,7.91725653415998,6.84662306562604,8.59052896805737,NA,NA,NA,NA,8.84437061238308,9.20105868705289,7.63209591035378,NA,7.70490264812722,8.24478922199048,NA,NA,6.64758225146868,NA,8.02860229414832,8.04115428751894,7.30783544034856,8.44225790680697,7.29740952744306,8.35446274718293,7.9641500182846,NA,NA,7.86878746381738,6.16462574281478,7.254935685036,NA,NA,NA,NA,7.6969920967745,NA,NA,8.48422997398099,8.07816803244086,7.81132386672416,7.50193869455924,7.95754354930527,7.78917089438188,8.14946296509919,9.52752326275787,NA,9.20664105284286,NA,8.21185913459716,8.64910212394797,8.66540962567473,8.97113148675914,8.00316585759728,7.67299681503581,NA,8.22291955680013,NA,7.35886391617016,NA,6.39722035417772,9.13232908889159,"Group4"
"Cell34",NA,NA,NA,9.5429221534327,NA,NA,NA,7.75183637703842,NA,NA,7.06177518760016,8.05636574724391,8.36747999887128,9.39113393893714,NA,8.96610743380466,5.77177777433217,9.6710509823158,8.19484435665687,7.27107376264731,9.25528487552908,NA,NA,NA,NA,NA,8.11568855518499,NA,8.49806155992697,NA,NA,NA,NA,NA,7.76177430429162,7.61599844332291,8.11568855518499,8.36747999887128,6.94451530054914,7.04559608167914,NA,NA,8.19850748656464,NA,NA,8.36747999887128,NA,NA,6.87296605504732,7.19975954945334,7.22152637369105,NA,7.97754262087906,NA,NA,4.63448787543005,9.20336073602494,NA,8.79761679736273,NA,8.43424767907216,8.87290381318153,8.19117190205807,8.80964248471533,NA,NA,6.84519300209012,8.52164794397084,NA,6.5217273436181,8.4217659850759,NA,7.89867339813975,8.7658726423789,5.25728089972221,7.05370831459706,NA,9.03123320613124,NA,NA,NA,NA,NA,8.37073046728757,8.48612217019057,8.10791837547873,5.73189003880433,6.23829637983826,NA,7.61599844332291,6.3479114433205,9.51821892225933,NA,NA,8.71562941144079,7.90316998674682,8.69243621388692,6.9874961529356,7.40392538118938,9.1227571941385,9.59248751686311,NA,NA,NA,NA,NA,NA,8.13493286284698,8.10401753560198,NA,7.85756069538686,NA,8.2381997430719,8.58458995746929,7.99449862419157,7.87597779701903,NA,NA,8.59574467645292,5.64864540787787,7.7911838303087,NA,NA,7.2358572549958,8.06441781615984,NA,7.44150708709452,8.13110448273761,NA,NA,NA,6.70800948181797,9.17203031744667,7.63234073467412,8.70536732795031,6.61239125401889,NA,7.25709014660636,9.12468376144559,NA,NA,6.29414472172652,NA,8.65560005378562,NA,NA,NA,NA,9.93093062929202,NA,NA,NA,NA,NA,6.22398982732031,7.08570864990973,8.84279071084508,NA,NA,7.41656170597982,NA,NA,8.28718736102227,8.15014559381793,8.02782424086057,5.81059229665158,7.17765927846081,NA,NA,8.10401753560198,NA,NA,8.27335980705016,NA,6.59025381409732,NA,8.31107119176939,NA,6.67683561835655,7.61599844332291,8.20944139868095,7.54296127267776,8.24883802684883,NA,NA,8.70536732795031,7.99449862419157,NA,9.56437329847272,8.26988211095414,8.01541717109082,8.17266808003728,NA,7.90316998674682,8.87290381318153,8.28718736102227,6.95321452071748,NA,6.39974616008718,NA,"Group3"
