,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell25,7.0402956,8.821716,9.198835,3.0423462,9.750106,7.7365046,0.31090403,4.1709037,12.045261,9.08196,5.4542637,8.502266,4.904995,8.002082,9.280579,6.6998773,8.163858,10.612829,6.8677535,7.6511,10.037377,2.6585453,7.720321,4.2901535,7.315198,4.2908015,4.9198194,7.4846935,3.6867867,6.5042872,7.508147,4.056403,8.455107,7.802123,5.6782126,2.406928,0.374057,4.587189,6.0964723,6.7224045,7.81932,8.265952,9.769721,6.555115,8.178297,8.094457,8.328304,4.327376,8.321836,3.6689322,6.7151556,6.765672,6.361858,8.500357,7.411972,6.531661,7.8976564,6.663885,4.362993,8.0257435,9.53716,6.592768,9.917611,6.8607435,8.164529,7.395549,5.708186,7.480128,3.8015597,7.814617,8.963886,12.983673,7.191235,9.395468,0.5690238,1.4229237,8.451549,8.042198,6.5750213,4.5283117,5.449506,7.7382636,6.140863,6.580479,6.340878,11.968001,4.9616413,6.8889413,7.117958,5.480495,7.0736713,6.0953407,8.287596,7.914792,9.1844,7.8350058,7.1859007,8.2130575,0.23670167,4.1087265,9.415296,7.432198,7.726307,7.6252756,3.9510298,6.2254057,6.4614873,6.816861,7.3273726,6.9347415,3.6087804,6.351988,7.7597504,0.778838,0.06473788,3.3625078,5.519285,5.1292233,7.6582603,5.9873195,8.740817,8.345351,7.7026505,7.015674,7.664216,4.1582603,9.405442,4.900459,7.5422683,3.8619063,6.0111723,3.973473,7.2077394,6.1402607,5.2743993,3.6737924,0.1318593,7.256395,5.9081206,7.040324,5.1180086,12.056111,5.141466,7.505988,10.524803,6.850968,6.9315724,8.60673,8.533831,8.354656,8.714268,2.1766667,5.020834,12.305737,9.417562,7.037851,6.448679,2.9046297,7.252498,8.749079,7.72404,6.7815323,6.1614046,8.989292,2.1924765,6.115933,7.858496,6.7391615,7.3704076,3.761932,1.4190476,3.3862116,9.777029,7.801511,1.0334144,6.020473,4.836947,9.266411,9.976257,6.0162263,3.361465,3.9527671,4.448381,6.0441017,8.489754,8.359586,4.330954,4.288422,7.3164306,5.872545,3.1598983,3.2419856,5.847528,7.2717876,5.934185,6.5941796,6.168034,5.8552365,3.273891,Group3
Cell26,6.84018,8.655998,9.168867,3.060893,9.73908,7.7981815,0.5642502,4.23334,12.097832,9.033889,5.347039,8.51247,4.782792,8.147213,9.277079,6.6472554,8.130313,10.490699,6.837406,7.620302,9.993625,2.6552548,7.801804,4.2118187,7.3669944,4.259509,5.0323095,7.4633107,3.5514941,6.673121,7.3529744,3.8124497,8.477651,7.9536977,5.7067647,2.5327005,0.49563503,4.4286957,6.1878214,6.629514,7.9331703,8.222001,9.68563,6.4492617,8.093118,7.9149594,8.178082,4.093499,7.995008,3.7254932,6.661482,6.6296406,6.31579,8.338058,7.1483145,6.3743663,7.9232454,6.644625,4.2353663,7.97381,9.588449,6.5242043,9.876727,6.8934946,8.089932,7.3759885,5.798641,7.378732,3.904645,7.936489,8.98945,12.870051,7.2073493,9.3196945,0.7205217,1.3824217,8.409053,8.01148,6.54325,4.4091606,5.591651,7.7068667,6.192603,6.594288,6.486126,11.995229,4.930171,6.7732506,7.1615214,5.277059,6.9631977,5.934645,8.17904,8.123628,9.158268,7.639581,7.217754,8.102489,0.20012224,3.9540722,9.289785,7.298279,7.654149,7.4893093,3.772828,5.959904,6.369093,6.794766,7.273414,6.9135394,3.4730155,6.317876,7.66621,0.77189887,0.06811286,3.0092332,5.4129534,5.1544857,7.5567107,5.9357653,8.750267,8.280232,7.9718127,6.872916,7.5806336,4.0927014,9.407972,5.071681,7.503396,3.8563418,6.0124297,3.8892214,7.1813507,6.145186,5.016215,3.7346504,0.12011107,7.0253034,5.965736,7.0905385,5.1901,11.926653,5.2192745,7.3420653,10.557399,6.5658145,6.9513154,8.573001,8.442615,8.323242,8.779257,2.1034212,4.8939962,12.241292,9.429293,7.0758953,6.365475,3.0186582,7.1837764,8.6766,7.8597746,6.7912054,6.0373507,8.952183,2.225111,6.1661377,7.908197,6.678164,7.325075,3.8552384,1.3100063,3.5363705,9.842187,7.5985537,1.1099726,5.9112887,4.82167,9.260492,10.048145,5.8859673,3.63941,3.7451527,4.35032,6.199633,8.300951,8.359054,4.353602,3.9649265,7.2267423,5.7428274,3.203891,3.3329759,5.7693715,7.2215195,5.9982324,6.5309887,6.163581,5.8601665,2.7957058,Group3
Cell27,7.0032806,8.785394,9.204397,3.0998998,9.758578,7.780447,0.46081558,4.2360754,12.06089,9.082329,5.4567614,8.52498,4.905859,8.071575,9.294259,6.7127857,8.174349,10.580128,6.8869104,7.6655006,10.033526,2.7112625,7.770794,4.3088884,7.35841,4.3248158,4.996846,7.503132,3.6905668,6.590296,7.4829807,4.022705,8.482106,7.8748865,5.723506,2.5030575,0.4807864,4.5781326,6.159706,6.7220974,7.8797264,8.272462,9.754339,6.5515804,8.171927,8.057937,8.29992,4.2953568,8.236112,3.735149,6.7276316,6.751094,6.3788843,8.467036,7.352125,6.511551,7.9289255,6.6878443,4.365284,8.031074,9.567131,6.6011267,9.915398,6.900442,8.161678,7.415104,5.7734146,7.472598,3.8821113,7.877657,8.9888735,12.939785,7.223583,9.384991,0.68432665,1.4708223,8.4574375,8.054323,6.595438,4.532384,5.5330505,7.751957,6.1909666,6.615673,6.420185,11.975851,4.9916496,6.880246,7.1596556,5.45158,7.065584,6.0766935,8.272987,8.005496,9.191293,7.794839,7.2233934,8.1982355,0.2928552,4.103733,9.388543,7.414384,7.7268276,7.6056604,3.939314,6.1719427,6.4628763,6.838999,7.336154,6.956476,3.612866,6.3729563,7.753127,0.84143114,0.13488427,3.2973752,5.5216904,5.1766787,7.6496325,6.0047674,8.761881,8.344516,7.8142023,6.9974394,7.6613903,4.181922,9.420347,4.996681,7.5546865,3.9068034,6.045638,3.9921486,7.226182,6.1751585,5.2289104,3.7413766,0.19669728,7.208044,5.961503,7.0846395,5.180744,12.012536,5.20592,7.477991,10.54289,6.7874393,6.966628,8.614555,8.523407,8.364717,8.753533,2.2094917,5.0195103,12.281815,9.435385,7.078227,6.45313,2.994015,7.2569237,8.743477,7.792117,6.8141994,6.154274,8.993768,2.2596083,6.1656847,7.89783,6.749117,7.3817377,3.8395398,1.4447011,3.4845014,9.810095,7.7590933,1.1216371,6.019003,4.8729506,9.279388,10.010337,6.0079336,3.501417,3.9314852,4.459775,6.128496,8.447885,8.37965,4.3822565,4.227515,7.3136683,5.8652735,3.2250273,3.3219006,5.857156,7.282095,5.989504,6.6042757,6.1997213,5.8918133,3.168697,Group3
Cell28,6.9076366,8.721121,9.235941,3.139221,9.805591,7.8694544,0.6516312,4.3106093,12.161701,9.100815,5.418926,8.581479,4.855315,8.219629,9.344521,6.7180915,8.199056,10.553647,6.9083843,7.6899576,10.059031,2.7338111,7.873481,4.2862086,7.4387856,4.3347936,5.109276,7.5334244,3.625812,6.748501,7.4205017,3.884079,8.546972,8.026571,5.78086,2.614136,0.5804016,4.501061,6.2624106,6.6995454,8.005298,8.290375,9.750716,6.5193267,8.160853,7.98104,8.2443285,4.1648655,8.057902,3.8034933,6.732272,6.698778,6.387318,8.403787,7.2139378,6.443492,7.9935603,6.7161565,4.308696,8.042435,9.656503,6.5949163,9.942388,6.9656863,8.157893,7.4462867,5.8738647,7.4473305,3.9833083,8.008777,9.057977,12.929182,7.2786694,9.385567,0.80553067,1.4623429,8.477142,8.080481,6.614692,4.4823737,5.668293,7.776365,6.2663636,6.666589,6.561331,12.058745,5.0043263,6.8425684,7.2334867,5.3470697,7.032305,6.004438,8.246147,8.197402,9.22544,7.705794,7.2893825,8.169684,0.28210843,4.0273137,9.354678,7.3663383,7.722891,7.557006,3.845886,6.027484,6.439572,6.865987,7.3431716,6.9845796,3.5474553,6.3896475,7.7344885,0.85353965,0.1511482,3.0799456,5.484748,5.2294397,7.625007,6.007817,8.818861,8.34807,8.0470915,6.9415064,7.649262,4.167556,9.47532,5.1497974,7.57308,3.9328356,6.085447,3.96403,7.2518334,6.2180567,5.0855293,3.8127244,0.20274588,7.091808,6.039999,7.1627607,5.2659645,11.987039,5.2952085,7.4094296,10.62344,6.63197,7.02314,8.640997,8.509639,8.3917055,8.848951,2.1814542,4.9662366,12.302497,9.496794,7.14789,6.4361506,3.0990348,7.253379,8.74362,7.9324775,6.8630905,6.1077304,9.019473,2.305133,6.239911,7.979037,6.7487745,7.3949246,3.933782,1.3886291,3.616627,9.910103,7.6646795,1.1927757,5.9821877,4.8963428,9.32791,10.115854,5.9564724,3.7221408,3.8176475,4.424069,6.2755322,8.366191,8.428097,4.429846,4.034652,7.295838,5.813584,3.282506,3.4123478,5.8411517,7.2914405,6.072574,6.601801,6.236226,5.9335155,2.864189,Group3
Cell29,6.8536315,8.636034,9.134904,3.1333869,9.694329,7.7851853,0.67247766,4.283473,12.008989,9.002972,5.3835826,8.488683,4.829874,8.125012,9.24024,6.658787,8.114879,10.436653,6.8447623,7.6138043,9.945549,2.7357256,7.788027,4.267429,7.3619947,4.3125715,5.0664763,7.4592533,3.6208642,6.6761785,7.3557143,3.8811293,8.454033,7.9346924,5.73202,2.610671,0.6098475,4.483364,6.2022815,6.642817,7.915894,8.205319,9.64447,6.466227,8.080211,7.9086237,8.166025,4.1568346,7.992586,3.7848363,6.672799,6.644503,6.332957,8.323605,7.158607,6.3945208,7.9093394,6.6549954,4.292343,7.9618144,9.544111,6.5384927,9.830618,6.8975735,8.076699,7.373412,5.8200283,7.37907,3.9591303,7.918864,8.9566555,12.773542,7.2064695,9.284717,0.8296669,1.4867896,8.389004,7.998049,6.555869,4.4627514,5.614835,7.6988573,6.208412,6.604353,6.49335,11.9091215,4.971358,6.784832,7.16046,5.318324,6.9712253,5.9627132,8.165457,8.099539,9.124353,7.6387005,7.2161202,8.090336,0.3252946,4.0170107,9.257138,7.3012185,7.6485486,7.488939,3.83983,5.991318,6.386992,6.802579,7.2739005,6.9192157,3.543793,6.3345723,7.66117,0.88586843,0.19417787,3.0960999,5.4482965,5.1896453,7.5539007,5.959863,8.722294,8.263286,7.9482303,6.883712,7.576749,4.149959,9.368597,5.103024,7.4992614,3.9156153,6.033258,3.9507606,7.18247,6.1635294,5.064083,3.793676,0.24580222,7.0365963,5.9853516,7.090494,5.2229333,11.847431,5.2513843,7.345315,10.496571,6.587205,6.9548407,8.54973,8.423735,8.304313,8.748758,2.1962004,4.9392757,12.154143,9.389206,7.076551,6.3831058,3.0884442,7.186385,8.652896,7.8430066,6.7979317,6.062273,8.922317,2.311902,6.1824713,7.893685,6.6894507,7.3243337,3.910953,1.4181378,3.5956767,9.792851,7.5986724,1.2149304,5.9379063,4.864193,9.224035,9.994917,5.9137964,3.6922655,3.8137093,4.40419,6.2115607,8.288113,8.338372,4.4030447,4.033784,7.229348,5.773173,3.27293,3.398027,5.7973804,7.222791,6.0170393,6.5449624,6.1819377,5.883559,2.8908765,Group3
Cell30,6.773832,8.574983,9.096984,3.0556462,9.663449,7.749759,0.608884,4.220906,12.005139,8.961458,5.3055162,8.451431,4.745375,8.104065,9.206894,6.598387,8.068515,10.395794,6.788968,7.5639305,9.911983,2.6517937,7.755431,4.184774,7.3218746,4.2369385,5.0171,7.4095125,3.525101,6.6473184,7.2861943,3.7719824,8.418262,7.913178,5.6759195,2.5440683,0.5270805,4.391022,6.1587453,6.5765824,7.8888836,8.158183,9.60284,6.39678,8.026255,7.839957,8.103514,4.0512624,7.9036803,3.7175558,6.612359,6.5721636,6.270951,8.260606,7.0721693,6.3172207,7.8697615,6.599297,4.2028923,7.9116516,9.520899,6.474896,9.796563,6.851138,8.024218,7.3232617,5.7733912,7.317358,3.8998036,7.893014,8.925224,12.752074,7.160079,9.241467,0.7528534,1.3878622,8.343504,7.9511766,6.497625,4.3758283,5.5739307,7.6495605,6.159307,6.55295,6.459722,11.900901,4.9008265,6.7164693,7.117604,5.2261066,6.9050527,5.8815703,8.10885,8.087427,9.086896,7.565675,7.172036,8.032859,0.2178852,3.9215844,9.206621,7.2342887,7.59308,7.4231796,3.7396858,5.895536,6.3188367,6.747627,7.218097,6.865298,3.4473631,6.2742743,7.602767,0.78702444,0.09141405,2.9653416,5.37086,5.1288576,7.4935274,5.8941755,8.686753,8.213599,7.9434958,6.81228,7.5191016,4.068202,9.337105,5.0622606,7.4473515,3.8405426,5.9756308,3.8648026,7.1298647,6.107436,4.962123,3.7270734,0.14129552,6.953828,5.9353437,7.048036,5.1690454,11.816511,5.198529,7.2744737,10.47812,6.493273,6.9070063,8.506723,8.371595,8.259725,8.7213,2.09815,4.8549705,12.1348295,9.359179,7.032259,6.3162236,3.023894,7.1278076,8.605198,7.818532,6.7474484,5.9871016,8.88173,2.2297668,6.1329465,7.8574047,6.628102,7.2701464,3.8498647,1.3089567,3.5401971,9.773542,7.524267,1.1304877,5.8638754,4.795124,9.190219,9.978134,5.8365893,3.655659,3.7091908,4.319802,6.177199,8.22108,8.298429,4.3357654,3.9145448,7.168132,5.694948,3.1998837,3.332619,5.726656,7.167114,5.96819,6.4821777,6.1246576,5.8252883,2.7408075,Group4
Cell31,6.68293,8.452155,8.97494,3.0537639,9.532014,7.6609616,0.67283523,4.2000957,11.833703,8.840579,5.2502904,8.345019,4.699736,8.015106,9.084847,6.5226316,7.9659834,10.241396,6.711322,7.471331,9.773151,2.6559427,7.668105,4.1534266,7.2405252,4.208341,4.984958,7.3206367,3.5019064,6.5882926,7.189017,3.7353652,8.313474,7.8284082,5.624398,2.5605896,0.5820919,4.3493085,6.102941,6.4980335,7.8015714,8.053095,9.466742,6.3206577,7.920417,7.7301793,7.9909983,4.010073,7.780919,3.7059658,6.536251,6.4902573,6.2020216,8.144103,6.9704547,6.2385254,7.7757745,6.5261865,4.167263,7.8106723,9.39718,6.4002457,9.660183,6.7773304,7.919263,7.2361917,5.724933,7.2238717,3.888418,7.806262,8.810919,12.5529995,7.0789967,9.1129875,0.8059064,1.4133713,8.234964,7.8511295,6.425473,4.3375463,5.533437,7.555265,6.1003313,6.4833703,6.4024253,11.729448,4.8594356,6.6334085,7.0395293,5.164732,6.818778,5.81099,7.9995565,8.003872,8.965353,7.4599056,7.09198,7.9248676,0.2662281,3.889213,9.074843,7.1398063,7.496619,7.3248973,3.708937,5.8163233,6.245289,6.671435,7.1303067,6.786912,3.4256275,6.206235,7.5044136,0.82677716,0.14537959,2.9355278,5.314448,5.087604,7.3966374,5.832061,8.575752,8.105755,7.8675256,6.7252154,7.423153,4.0401177,9.213032,5.0339365,7.356352,3.8216279,5.9161625,3.839142,7.045973,6.0457234,4.9014616,3.7156432,0.19309413,6.85699,5.881148,6.971832,5.1307554,11.634181,5.160127,7.1768236,10.334483,6.4009857,6.8310847,8.395742,8.258628,8.153683,8.614065,2.107374,4.8068523,11.95156,9.235415,6.955387,6.2434597,3.030242,7.040577,8.489228,7.73432,6.6737947,5.917413,8.763261,2.244906,6.0743556,7.7655797,6.551106,7.182042,3.83866,1.3305155,3.5394897,9.646067,7.418694,1.1702918,5.7977457,4.75706,9.0683,9.847257,5.769303,3.6629257,3.676682,4.2842813,6.1261606,8.103223,8.194105,4.30957,3.8688364,7.078452,5.6304317,3.1972556,3.3311858,5.665643,7.0805993,5.9138756,6.407816,6.061865,5.7690067,2.705349,Group4
Cell32,6.9085684,8.710783,9.162045,3.0245674,9.724255,7.7477255,0.4173404,4.1782937,12.056665,9.035203,5.3710775,8.486455,4.8130236,8.058924,9.258254,6.647815,8.123895,10.527689,6.8279834,7.6120176,9.994102,2.628455,7.7422748,4.2212653,7.3205533,4.2474523,4.9552736,7.450524,3.58626,6.5722136,7.4013743,3.897328,8.445938,7.8622246,5.6690016,2.4466026,0.40903568,4.4751387,6.1218495,6.6485085,7.8589625,8.220461,9.704228,6.473983,8.11032,7.9751773,8.225197,4.1740932,8.122846,3.6725354,6.6625404,6.668408,6.3129516,8.390898,7.2461925,6.422575,7.8894777,6.6298914,4.2674327,7.975633,9.544884,6.5319242,9.87575,6.8552194,8.102281,7.3622627,5.732616,7.4025164,3.8305774,7.8586087,8.956964,12.905973,7.1770725,9.334044,0.6204771,1.3711623,8.407067,8.003624,6.53413,4.437549,5.501689,7.6989594,6.1447906,6.564338,6.3958063,11.965555,4.9189935,6.802866,7.1186094,5.34511,6.990648,5.9838896,8.207058,8.006113,9.149674,7.7067714,7.1802754,8.131339,0.18565813,3.9981909,9.326896,7.3368735,7.6648607,7.5290694,3.8275235,6.0572133,6.3875504,6.7815104,7.2753315,6.900016,3.5079045,6.30956,7.686736,0.7445303,0.035179734,3.1432595,5.436661,5.1175733,7.580777,5.934989,8.72488,8.288464,7.826468,6.9150558,7.5964937,4.096151,9.386539,4.9677734,7.498673,3.8320134,5.9875402,3.9009962,7.1705227,6.1187735,5.1090474,3.6797345,0.0941711,7.1081095,5.914961,7.0444937,5.1317673,11.968711,5.158356,7.394463,10.523555,6.6728516,6.9190707,8.567193,8.462999,8.316076,8.72845,2.1080265,4.9264846,12.253927,9.403668,7.035411,6.3797164,2.938521,7.1923537,8.688675,7.7754493,6.7633853,6.0699234,8.948376,2.1813343,6.118997,7.863361,6.6825995,7.3231006,3.785594,1.3300737,3.44029,9.792568,7.669147,1.0447378,5.936897,4.802942,9.242757,9.995687,5.921204,3.484885,3.8132956,4.3689723,6.104259,8.365893,8.337776,4.316935,4.0864415,7.24498,5.7776456,3.156073,3.2637715,5.7805896,7.2216835,5.9445477,6.5362544,6.141488,5.8334126,2.9867272,Group3
Cell33,6.81642,8.5829115,9.011513,2.9778152,9.561694,7.612428,0.39156577,4.106314,11.845816,8.888877,5.296216,8.343589,4.7496905,7.909096,9.103158,6.5443854,7.9921885,10.362844,6.7189507,7.4891076,9.830278,2.5910943,7.6049376,4.16371,7.1939096,4.184356,4.864094,7.329467,3.546128,6.446235,7.2956243,3.8633935,8.302461,7.715195,5.5742,2.398548,0.3976244,4.421722,6.01223,6.5494113,7.716061,8.088162,9.549905,6.3793836,7.9844255,7.8618593,8.104279,4.1341558,8.0227995,3.610173,6.558963,6.5736113,6.214763,8.268339,7.1549025,6.334439,7.755556,6.523181,4.214375,7.8485446,9.378786,6.432273,9.713719,6.738896,7.9753876,7.2425766,5.6300063,7.290944,3.7603886,7.714848,8.804083,12.697968,7.0568266,9.1854,0.60208225,1.360148,8.271297,7.8737497,6.43047,4.3805556,5.3976045,7.57457,6.0390368,6.4552245,6.2755055,11.759058,4.843989,6.703487,6.996441,5.2810893,6.8873706,5.903912,8.081967,7.85035,8.998948,7.599939,7.058275,8.007811,0.19527727,3.9528313,9.1837435,7.2299757,7.545474,7.418979,3.7877355,5.987241,6.2930346,6.672413,7.1609006,6.7887173,3.4692152,6.2101417,7.569268,0.7410251,0.04316116,3.1345131,5.3605385,5.0329213,7.4660554,5.8441057,8.577861,8.15724,7.667388,6.8166037,7.479554,4.039439,9.228515,4.870035,7.3786473,3.7735205,5.8900256,3.8497672,7.054979,6.0185323,5.0551267,3.6167805,0.1027363,7.0157585,5.8126554,6.922924,5.041811,11.779061,5.067311,7.2897797,10.342091,6.5940638,6.803016,8.427633,8.331491,8.180726,8.575376,2.0874567,4.8616357,12.0521965,9.244347,6.915315,6.284348,2.8829958,7.0809894,8.551138,7.63167,6.6511827,5.984465,8.802409,2.1480396,6.013867,7.7273016,6.5794554,7.20689,3.7172592,1.3271835,3.3719547,9.620575,7.563796,1.0268922,5.8521967,4.7282515,9.088197,9.819359,5.8390565,3.4019716,3.7769337,4.310921,5.9880276,8.246638,8.1987095,4.2467856,4.05773,7.134943,5.6979895,3.1042397,3.204955,5.6953187,7.107807,5.8410225,6.4359465,6.0418553,5.7382393,2.994237,Group4
Cell34,6.8846397,8.667269,9.147266,3.1203141,9.70554,7.779707,0.6167102,4.2672896,12.0176525,9.017653,5.3961983,8.493059,4.843064,8.108032,9.248948,6.6670613,8.124693,10.46679,6.8502555,7.621691,9.962433,2.7247286,7.7795835,4.272331,7.35672,4.310548,5.045146,7.4652596,3.6323626,6.6512575,7.381493,3.9097288,8.456452,7.916169,5.725305,2.579919,0.57367355,4.5009546,6.1875606,6.657089,7.902978,8.2169695,9.6665,6.4819117,8.097672,7.939727,8.193512,4.1847553,8.046062,3.7680268,6.6812744,6.6652575,6.339262,8.35338,7.200077,6.4177113,7.909654,6.65825,4.3047214,7.973927,9.545512,6.548797,9.846724,6.893753,8.092562,7.378885,5.8042855,7.396846,3.935863,7.904752,8.960142,12.80947,7.2060814,9.304409,0.7896658,1.477602,8.400991,8.007086,6.5607023,4.474373,5.5907106,7.707091,6.1996565,6.60249,6.4714174,11.921288,4.9713535,6.802957,7.155812,5.345187,6.9891305,5.9851084,8.1866865,8.072917,9.136108,7.6713786,7.213398,8.11164,0.31200504,4.0326138,9.284215,7.323642,7.66275,7.512237,3.8584328,6.029535,6.400416,6.8067055,7.2842364,6.923561,3.5551293,6.339088,7.6786194,0.8698243,0.17449316,3.1387382,5.4609737,5.181783,7.5722284,5.9658637,8.72749,8.278289,7.912094,6.9061995,7.592448,4.152588,9.376787,5.0729866,7.508014,3.9085286,6.0315514,3.9555938,7.1883903,6.1616664,5.098397,3.776248,0.22854419,7.0728083,5.975039,7.0846353,5.208142,11.882936,5.23582,7.3723764,10.503659,6.630174,6.953146,8.560888,8.443142,8.314381,8.745697,2.1940744,4.953492,12.180814,9.396077,7.0724773,6.3951383,3.0609004,7.198673,8.670184,7.8265843,6.7972746,6.0794683,8.935108,2.2942297,6.173867,7.8903327,6.6990757,7.333527,3.889008,1.4190327,3.5642426,9.792923,7.6323605,1.1873456,5.9524927,4.8614335,9.233056,9.994589,5.9314737,3.6419384,3.8366492,4.4124675,6.187232,8.321761,8.343906,4.3931966,4.0747867,7.244914,5.7903438,3.2564592,3.3748784,5.8068833,7.2324185,6.005857,6.5544796,6.181538,5.880849,2.9516475,Group3
Cell35,6.9760313,8.72624,9.072798,2.9929655,9.612863,7.6137366,0.255767,4.097629,11.864211,8.960925,5.3947577,8.378435,4.8559284,7.8600564,9.148468,6.612851,8.052896,10.484291,6.7742376,7.5467634,9.902238,2.618579,7.594085,4.2414665,7.2001367,4.233334,4.8267865,7.3809175,3.6571193,6.3786917,7.42899,4.041851,8.329632,7.6616797,5.5902734,2.3463998,0.3426096,4.549313,5.9910016,6.642573,7.6856713,8.155509,9.645828,6.4800296,8.076761,8.011673,8.236808,4.3071723,8.263358,3.6037412,6.628113,6.6932826,6.278315,8.408715,7.354382,6.466493,7.7793736,6.57114,4.322482,7.9201326,9.391263,6.5102057,9.783604,6.7555604,8.061211,7.2926745,5.608288,7.391334,3.7258477,7.6795382,8.830766,12.820547,7.084553,9.275234,0.5292837,1.4070961,8.338249,7.932401,6.4858456,4.4839196,5.3435707,7.632825,6.04216,6.4827285,6.2219563,11.792751,4.8948684,6.8110433,7.007178,5.438564,6.9922285,6.0368805,8.188896,7.7621036,9.057848,7.7588043,7.076358,8.115772,0.23665562,4.076795,9.304059,7.350136,7.628635,7.5409074,3.9256845,6.184677,6.3851957,6.7225146,7.2318606,6.8385878,3.5802867,6.266353,7.6656,0.7657184,0.059635974,3.3779984,5.458708,5.0495396,7.5670156,5.910013,8.613807,8.237749,7.541667,6.941058,7.5695386,4.109027,9.27047,4.796745,7.4409523,3.8056126,5.9236875,3.9302979,7.1087523,6.050295,5.245545,3.6077325,0.12864281,7.194898,5.811562,6.9293847,5.02975,11.90885,5.0518146,7.428493,10.368644,6.8051953,6.8278284,8.489637,8.428471,8.24064,8.577271,2.1564522,4.9710193,12.142878,9.280705,6.929215,6.370852,2.839363,7.1607814,8.637229,7.587637,6.681754,6.0951934,8.867503,2.1523001,6.017863,7.7362633,6.6531496,7.272688,3.6885948,1.4160535,3.3075044,9.625207,7.72718,1.0011826,5.953451,4.768891,9.134949,9.820406,5.953192,3.2592757,3.9328818,4.4011693,5.9273925,8.403203,8.239743,4.2628703,4.28547,7.227733,5.8114104,3.104137,3.1763186,5.777128,7.176361,5.836064,6.510596,6.07943,5.7692375,3.313905,Group2
