,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell11,1.0,1.0,1.0,0.99895656,1.0,1.0,0.87827116,0.9999957,1.0,1.0,0.9999999,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989812,1.0,0.999905,1.0,0.99986005,0.9999995,1.0,0.9996213,1.0,1.0,0.99971116,1.0,1.0,0.99999994,0.9968902,0.8102206,0.99999785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999897,1.0,0.99970025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998301,1.0,1.0,1.0,1.0,1.0,0.9039301,0.9655821,1.0,1.0,1.0,0.99999833,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6312372,0.9999338,1.0,1.0,1.0,1.0,0.9996869,1.0,1.0,1.0,1.0,1.0,0.99963766,1.0,1.0,0.8667691,0.62804586,0.9993303,0.9999999,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99982834,1.0,0.9999997,1.0,0.9997394,1.0,0.9997956,1.0,1.0,0.99999964,0.9997852,0.6255569,1.0,0.99999994,1.0,0.99999976,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9948165,0.99999905,1.0,1.0,1.0,1.0,0.999024,1.0,1.0,1.0,1.0,1.0,1.0,0.99261206,1.0,1.0,1.0,1.0,0.99982965,0.961167,0.9995345,1.0,1.0,0.941159,0.99999994,0.99999934,1.0,1.0,1.0,0.9997377,0.99983525,0.99999684,1.0,1.0,1.0,0.9999134,0.9998401,1.0,1.0,0.9989671,0.999246,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99897206,Group3
Cell12,0.9999995,1.0,1.0,0.9913204,1.0,0.9999999,0.737899,0.9998607,1.0,1.0,0.9999878,1.0,0.999959,1.0,1.0,0.99999934,1.0,1.0,0.99999946,0.9999999,1.0,0.9916656,0.99999994,0.9984271,0.99999976,0.9976318,0.9999719,0.9999998,0.9960957,0.99999905,0.9999998,0.99665064,1.0,0.9999999,0.9999927,0.9816483,0.64932877,0.999918,0.9999977,0.9999992,0.99999994,1.0,1.0,0.9999985,0.9999999,0.99999994,1.0,0.99821216,1.0,0.9965983,0.9999993,0.999999,0.99999833,1.0,0.99999976,0.99999875,0.9999999,0.99999917,0.99988896,0.9999999,1.0,0.99999917,1.0,0.99999946,0.99999994,0.9999998,0.9999951,0.9999998,0.99768984,0.99999994,1.0,1.0,0.9999997,1.0,0.7903768,0.88574034,1.0,0.9999999,0.999999,0.9999309,0.99999166,0.9999999,0.99999726,0.99999917,0.9999989,1.0,0.99995905,0.9999995,0.99999964,0.9999891,0.9999996,0.9999964,1.0,1.0,1.0,0.9999999,0.99999976,0.99999994,0.49831164,0.998705,1.0,0.9999998,0.9999999,0.9999999,0.9964721,0.9999978,0.99999845,0.9999993,0.99999976,0.9999995,0.9960143,0.9999985,0.9999999,0.7245445,0.49932164,0.99352705,0.99999034,0.9999782,0.9999999,0.9999964,1.0,1.0,0.99999994,0.9999995,0.9999999,0.99763507,1.0,0.9999776,0.9999999,0.99655306,0.9999967,0.9971481,0.99999976,0.99999744,0.9999772,0.9971875,0.50010693,0.9999997,0.99999547,0.99999964,0.99998367,1.0,0.99998266,0.9999998,1.0,0.9999991,0.9999995,1.0,1.0,1.0,1.0,0.97089523,0.9999489,1.0,1.0,0.9999997,0.99999845,0.9922947,0.99999976,1.0,0.99999994,0.9999993,0.99999714,1.0,0.96502125,0.9999977,0.9999999,0.9999993,0.9999998,0.99744725,0.8807625,0.9953753,1.0,0.9999999,0.8394574,0.99999565,0.9999641,1.0,1.0,0.9999964,0.9969236,0.9973838,0.9998899,0.9999978,1.0,1.0,0.9986091,0.9976782,0.9999997,0.99999404,0.9907441,0.99266696,0.9999952,0.99999976,0.9999971,0.999999,0.999998,0.99999577,0.99142957,Group4
Cell13,0.9999902,0.9999996,0.9999998,0.99325883,0.99999994,0.9999979,0.95650554,0.9992783,1.0,0.99999976,0.99987745,0.9999993,0.9996162,0.9999986,0.9999998,0.9999887,0.9999989,1.0,0.99998933,0.999997,1.0,0.99265134,0.9999978,0.9982588,0.9999957,0.99876016,0.9997625,0.9999963,0.99471605,0.9999852,0.99999654,0.99616605,0.9999994,0.99999815,0.9999274,0.98622084,0.9515242,0.9994169,0.99997073,0.99998724,0.99999815,0.99999917,0.99999994,0.9999789,0.99999857,0.9999988,0.99999917,0.9986442,0.9999989,0.99590087,0.9999852,0.9999835,0.9999746,0.9999993,0.9999949,0.99998266,0.9999985,0.9999868,0.9993785,0.9999985,0.9999999,0.99998343,0.99999994,0.9999909,0.9999988,0.9999962,0.99993616,0.9999962,0.9972455,0.99999803,0.9999997,1.0,0.99999475,0.9999999,0.9432456,0.9755426,0.99999934,0.9999986,0.99998474,0.9995339,0.999924,0.9999975,0.9999659,0.99998724,0.9999801,1.0,0.99974525,0.9999926,0.999993,0.9998973,0.99999344,0.99995023,0.9999991,0.9999986,0.9999998,0.99999744,0.99999446,0.999999,0.91120744,0.99891406,0.9999998,0.99999577,0.99999696,0.9999962,0.99589247,0.9999669,0.999979,0.9999865,0.99999505,0.9999912,0.99586344,0.9999728,0.9999974,0.9528648,0.9057171,0.9952108,0.9998869,0.9998294,0.9999969,0.9999524,0.9999995,0.99999917,0.9999983,0.99999326,0.99999726,0.99741155,0.9999998,0.99985063,0.99999726,0.99764925,0.9999455,0.99780595,0.9999954,0.9999698,0.9998295,0.9972199,0.90124017,0.9999946,0.9999508,0.9999915,0.9998281,1.0,0.9998234,0.99999523,1.0,0.9999853,0.99998856,0.9999995,0.9999994,0.9999992,0.9999996,0.98814666,0.9997663,1.0,0.9999999,0.9999932,0.999975,0.9912181,0.9999949,0.9999996,0.99999803,0.99998856,0.9999692,0.9999997,0.9810416,0.9999677,0.9999981,0.99998754,0.99999607,0.9981754,0.9689564,0.99459654,0.99999994,0.99999774,0.9655424,0.9999585,0.9997238,0.9999998,1.0,0.9999593,0.9961117,0.9985393,0.9993544,0.9999682,0.99999917,0.99999917,0.997901,0.99782693,0.9999947,0.99994135,0.9950457,0.9956846,0.9999334,0.99999493,0.9999629,0.999983,0.9999725,0.99994326,0.99325794,Group4
Cell14,1.0,1.0,1.0,0.99926525,1.0,1.0,0.98216677,0.99998236,1.0,1.0,0.99999887,1.0,0.9999939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99918693,1.0,0.9999091,1.0,0.9999355,0.99999696,1.0,0.9995467,1.0,1.0,0.9997085,1.0,1.0,0.99999946,0.99784344,0.9775689,0.99998796,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.999932,1.0,0.99968153,1.0,0.9999999,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,1.0,0.9998232,1.0,1.0,1.0,1.0,1.0,0.97625774,0.99317974,1.0,1.0,0.9999999,0.9999913,0.99999946,1.0,0.9999998,1.0,0.99999994,1.0,0.99999636,1.0,1.0,0.99999917,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,0.94368124,0.99995214,1.0,1.0,1.0,1.0,0.99967813,0.9999999,0.99999994,0.99999994,1.0,1.0,0.99966663,0.9999999,1.0,0.9799126,0.9391131,0.9995539,0.99999905,0.9999981,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,0.99983585,1.0,0.9999984,1.0,0.99984246,0.9999997,0.9998615,1.0,0.9999999,0.9999981,0.99981344,0.93532443,1.0,0.9999997,1.0,0.9999982,1.0,0.9999981,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99803233,0.9999966,1.0,1.0,1.0,0.9999999,0.9989965,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99625546,0.9999999,1.0,1.0,1.0,0.99989295,0.99062043,0.99951625,1.0,1.0,0.9884431,0.99999976,0.9999961,1.0,1.0,0.99999976,0.9997086,0.9999189,0.99998546,0.9999999,1.0,1.0,0.9998878,0.99986905,1.0,0.99999964,0.99949676,0.9995986,0.9999996,1.0,0.9999998,0.9999999,0.9999999,0.99999964,0.99926716,Group1
Cell15,1.0,1.0,1.0,0.99996936,1.0,1.0,0.99073136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999669,1.0,0.9999988,1.0,0.9999989,1.0,1.0,0.99998903,1.0,1.0,0.9999937,1.0,1.0,1.0,0.99984807,0.9845656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,0.999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999997,1.0,1.0,1.0,1.0,1.0,0.98972607,0.99822766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94098073,0.99999946,1.0,1.0,1.0,1.0,0.9999927,1.0,1.0,1.0,1.0,1.0,0.99999183,1.0,1.0,0.98904747,0.9362765,0.99998486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999972,1.0,1.0,1.0,0.99999654,1.0,0.9999973,1.0,1.0,1.0,0.9999964,0.93237984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99981076,1.0,1.0,1.0,1.0,1.0,0.99996114,1.0,1.0,1.0,1.0,1.0,1.0,0.999586,1.0,1.0,1.0,1.0,0.9999981,0.9974637,0.9999868,1.0,1.0,0.996052,1.0,1.0,1.0,1.0,1.0,0.99999404,0.99999857,0.99999994,1.0,1.0,1.0,0.9999987,0.9999978,1.0,1.0,0.99997824,0.9999852,1.0,1.0,1.0,1.0,1.0,1.0,0.99996966,Group2
Cell16,1.0,1.0,1.0,0.9996666,1.0,1.0,0.9453781,0.99999905,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996636,1.0,0.9999771,1.0,0.9999711,0.99999994,1.0,0.9998793,1.0,1.0,0.999916,1.0,1.0,1.0,0.9988269,0.9113251,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99997747,1.0,0.999911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999541,1.0,1.0,1.0,1.0,1.0,0.9523559,0.98670477,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7794183,0.9999861,1.0,1.0,1.0,1.0,0.9999073,1.0,1.0,1.0,1.0,1.0,0.9998938,1.0,1.0,0.93856966,0.7731729,0.9998035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999547,1.0,0.9999999,1.0,0.9999358,1.0,0.9999499,1.0,1.0,0.9999999,0.9999429,0.7682315,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982226,0.9999998,1.0,1.0,1.0,1.0,0.9996553,1.0,1.0,1.0,1.0,1.0,1.0,0.99708474,1.0,1.0,1.0,1.0,0.99996024,0.9837802,0.999853,1.0,1.0,0.9750776,1.0,0.9999999,1.0,1.0,1.0,0.99992275,0.99996436,0.9999993,1.0,1.0,1.0,0.9999775,0.99996006,1.0,1.0,0.99970406,0.9997889,1.0,1.0,1.0,1.0,1.0,1.0,0.9996711,Group1
Cell17,1.0,1.0,1.0,0.99661726,1.0,1.0,0.7063586,0.999984,1.0,1.0,0.9999993,1.0,0.9999967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99684906,1.0,0.9996036,1.0,0.99926,0.9999979,1.0,0.99883896,1.0,1.0,0.99900955,1.0,1.0,0.9999996,0.9914771,0.5785324,0.999992,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99950635,1.0,0.9989993,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.999988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,0.99937457,1.0,1.0,1.0,1.0,1.0,0.7906849,0.8984654,1.0,1.0,1.0,0.9999935,0.9999995,1.0,0.9999999,1.0,1.0,1.0,0.9999965,1.0,1.0,0.99999934,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,0.39247307,0.9996723,1.0,1.0,1.0,1.0,0.9989478,0.99999994,1.0,1.0,1.0,1.0,0.9987551,0.9999999,1.0,0.6894989,0.39644992,0.99761766,0.99999946,0.99999845,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99934715,1.0,0.99999833,1.0,0.99888116,0.9999999,0.99912983,1.0,0.9999999,0.99999833,0.99917966,0.39955136,1.0,0.99999976,1.0,0.9999989,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833278,0.9999952,1.0,1.0,1.0,1.0,0.9972585,1.0,1.0,1.0,1.0,0.9999999,1.0,0.98004526,0.9999999,1.0,1.0,1.0,0.9992304,0.8960893,0.99853677,1.0,1.0,0.84478843,0.99999976,0.99999714,1.0,1.0,0.9999998,0.99912184,0.99917346,0.9999882,0.99999994,1.0,1.0,0.99967605,0.9993447,1.0,0.9999997,0.99610436,0.9971165,0.99999976,1.0,0.9999999,0.99999994,0.99999994,0.9999998,0.9966764,Group1
Cell18,0.9999995,1.0,1.0,0.9916696,1.0,0.9999999,0.7527782,0.9998612,1.0,1.0,0.9999877,1.0,0.99995863,0.99999994,1.0,0.99999934,0.99999994,1.0,0.99999946,0.9999999,1.0,0.9919725,0.99999994,0.9984862,0.99999976,0.99776655,0.9999718,0.9999998,0.99620473,0.99999905,0.9999998,0.9967625,1.0,1.0,0.9999927,0.9823412,0.6685602,0.9999177,0.9999977,0.9999992,0.99999994,1.0,1.0,0.9999985,0.9999999,1.0,1.0,0.9982975,1.0,0.99670666,0.9999992,0.999999,0.99999833,1.0,0.99999976,0.99999875,0.9999999,0.99999917,0.9998892,0.9999999,1.0,0.99999917,1.0,0.99999946,0.99999994,0.9999998,0.9999951,0.9999998,0.997768,0.99999994,1.0,1.0,0.9999997,1.0,0.8005913,0.89268434,1.0,1.0,0.999999,0.99993086,0.99999166,0.9999999,0.99999726,0.99999917,0.9999989,1.0,0.99995923,0.9999995,0.99999964,0.99998903,0.9999996,0.9999964,1.0,0.99999994,1.0,0.9999999,0.99999976,0.99999994,0.51883113,0.99876493,1.0,0.9999998,0.9999999,0.9999998,0.99658746,0.99999774,0.99999845,0.9999993,0.99999976,0.9999995,0.99615556,0.99999845,0.9999999,0.73976535,0.5193277,0.9938048,0.9999902,0.9999782,0.9999999,0.99999636,1.0,1.0,0.99999994,0.9999995,0.9999999,0.99772066,1.0,0.9999777,0.9999999,0.9967183,0.99999666,0.99727744,0.99999976,0.99999744,0.9999772,0.9972953,0.5197138,0.9999997,0.99999547,0.99999964,0.99998355,1.0,0.99998254,0.9999998,1.0,0.9999991,0.9999995,1.0,1.0,1.0,1.0,0.9724249,0.9999495,1.0,1.0,0.9999997,0.9999984,0.9925247,0.99999976,1.0,0.99999994,0.9999993,0.99999714,1.0,0.9665498,0.9999977,0.99999994,0.9999992,0.9999998,0.99756956,0.88737017,0.99552053,1.0,0.9999999,0.8486672,0.99999565,0.99996406,1.0,1.0,0.9999964,0.99701875,0.9975269,0.99988997,0.9999978,1.0,1.0,0.99864984,0.9977727,0.9999997,0.99999404,0.9912107,0.99302477,0.9999951,0.99999976,0.999997,0.999999,0.9999979,0.9999957,0.9917718,Group2
Cell19,0.9999985,1.0,1.0,0.9941553,1.0,0.9999997,0.91395384,0.9997538,1.0,1.0,0.9999714,0.99999994,0.99990165,0.9999999,1.0,0.99999815,0.9999999,1.0,0.99999833,0.99999964,1.0,0.9939356,0.9999997,0.9987961,0.9999994,0.9988418,0.9999381,0.9999995,0.9964346,0.9999975,0.9999995,0.9972705,0.99999994,0.99999976,0.9999835,0.9873763,0.8921478,0.99982816,0.9999943,0.99999785,0.99999976,0.9999999,1.0,0.9999962,0.9999998,0.9999999,0.9999999,0.9989134,0.9999999,0.9971344,0.99999774,0.9999972,0.99999547,0.99999994,0.9999993,0.99999684,0.9999998,0.99999774,0.9997965,0.9999998,1.0,0.9999974,1.0,0.99999857,0.9999999,0.99999946,0.9999872,0.99999946,0.9981077,0.99999976,1.0,1.0,0.9999992,1.0,0.9098308,0.95963925,0.99999994,0.9999998,0.9999973,0.99986124,0.999982,0.9999997,0.9999932,0.9999978,0.9999968,1.0,0.99992406,0.99999875,0.999999,0.99997556,0.9999989,0.9999904,0.9999999,0.9999998,1.0,0.99999964,0.9999992,0.9999999,0.8084559,0.9991763,1.0,0.9999994,0.99999964,0.9999995,0.99708575,0.9999939,0.9999961,0.99999785,0.9999993,0.9999986,0.99691635,0.9999954,0.9999997,0.9072946,0.8022245,0.995841,0.9999753,0.9999549,0.9999996,0.99999064,0.99999994,0.99999994,0.99999976,0.99999887,0.99999964,0.998162,1.0,0.99995804,0.99999964,0.9979681,0.99999017,0.9982055,0.9999993,0.9999939,0.999954,0.99793,0.797275,0.99999917,0.9999894,0.9999988,0.99995995,1.0,0.99995816,0.99999934,1.0,0.9999975,0.99999833,1.0,0.99999994,0.99999994,1.0,0.9859904,0.99992096,1.0,1.0,0.999999,0.9999956,0.9934399,0.9999993,1.0,0.99999976,0.9999981,0.99999356,1.0,0.9796369,0.9999939,0.99999976,0.9999979,0.9999994,0.9984756,0.952307,0.99611324,1.0,0.9999997,0.9415334,0.99999064,0.9999245,1.0,1.0,0.99999154,0.9973443,0.99866045,0.9997923,0.9999941,0.99999994,0.99999994,0.9987152,0.9983662,0.9999992,0.9999867,0.9950492,0.9958911,0.9999868,0.9999993,0.99999267,0.9999972,0.99999475,0.99998873,0.99418634,Group2
Cell20,1.0,1.0,1.0,0.99999684,1.0,1.0,0.9819115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999969,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.99999946,1.0,1.0,0.9999997,1.0,1.0,1.0,0.9999764,0.9563096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.98746735,0.9983781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8002465,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,0.9781014,0.79378384,0.9999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999976,1.0,0.9999998,1.0,1.0,1.0,0.9999998,0.78865314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999464,1.0,1.0,1.0,1.0,1.0,0.999997,1.0,1.0,1.0,1.0,1.0,1.0,0.99988985,1.0,1.0,1.0,1.0,0.9999999,0.9978699,0.9999992,1.0,1.0,0.99546003,1.0,1.0,1.0,1.0,1.0,0.9999997,0.9999999,1.0,1.0,1.0,1.0,0.99999994,0.9999999,1.0,1.0,0.99999714,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0,0.99999696,Group3
Cell21,0.9999993,1.0,1.0,0.9942334,1.0,0.9999999,0.8795749,0.9998391,1.0,1.0,0.999984,1.0,0.99994344,1.0,1.0,0.9999991,1.0,1.0,0.9999992,0.9999999,1.0,0.99416214,0.9999999,0.99891347,0.9999997,0.9987889,0.9999639,0.99999976,0.99686664,0.99999875,0.99999976,0.99752855,1.0,0.99999994,0.9999908,0.98734,0.8422703,0.999895,0.999997,0.9999989,0.9999999,0.99999994,1.0,0.99999803,0.99999994,0.99999994,1.0,0.9989447,1.0,0.99742997,0.9999989,0.9999986,0.99999774,0.99999994,0.99999964,0.9999984,0.99999994,0.99999887,0.99986935,0.99999994,1.0,0.99999875,1.0,0.9999993,0.9999999,0.99999976,0.99999326,0.99999976,0.9983078,0.9999999,1.0,1.0,0.99999964,1.0,0.88587326,0.9471552,1.0,0.99999994,0.9999987,0.9999145,0.9999898,0.9999999,0.9999964,0.99999887,0.99999845,1.0,0.9999528,0.9999994,0.9999995,0.9999862,0.99999946,0.99999505,1.0,0.99999994,1.0,0.9999998,0.99999964,0.9999999,0.7309419,0.99921834,1.0,0.9999997,0.9999999,0.99999976,0.99736804,0.9999969,0.99999803,0.999999,0.9999997,0.99999934,0.9971492,0.9999978,0.9999999,0.8708822,0.7257162,0.9958744,0.99998665,0.99997336,0.9999998,0.9999951,1.0,0.99999994,0.9999999,0.99999946,0.9999998,0.9983289,1.0,0.9999744,0.9999998,0.9979695,0.9999951,0.99825156,0.9999997,0.9999968,0.9999726,0.9980771,0.7216099,0.9999996,0.9999942,0.99999946,0.9999777,1.0,0.9999766,0.9999997,1.0,0.99999875,0.9999992,1.0,1.0,1.0,1.0,0.9841186,0.9999478,1.0,1.0,0.9999995,0.9999978,0.9939913,0.99999964,1.0,0.9999999,0.99999905,0.9999965,1.0,0.9780798,0.9999969,0.9999999,0.999999,0.99999976,0.99849594,0.9398145,0.9964799,1.0,0.9999999,0.92299855,0.9999948,0.999955,1.0,1.0,0.99999547,0.99764276,0.9986145,0.99986786,0.999997,1.0,1.0,0.9989084,0.9984702,0.99999964,0.9999926,0.9947534,0.99573624,0.99999315,0.99999964,0.9999961,0.9999986,0.9999973,0.9999941,0.99427897,Group4
Cell22,1.0,1.0,1.0,0.99832463,1.0,1.0,0.9070899,0.99998397,1.0,1.0,0.99999917,1.0,0.9999959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9983144,1.0,0.9998011,1.0,0.99975896,0.9999976,1.0,0.99925566,0.99999994,1.0,0.99944127,1.0,1.0,0.9999996,0.9954545,0.8655205,0.9999909,0.9999999,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9998028,1.0,0.9994152,1.0,1.0,0.99999994,1.0,1.0,0.9999999,1.0,1.0,0.9999877,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999997,1.0,0.9996544,1.0,1.0,1.0,1.0,1.0,0.9166372,0.9689042,1.0,1.0,1.0,0.9999929,0.9999995,1.0,0.9999999,1.0,0.99999994,1.0,0.9999966,1.0,1.0,0.9999993,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,0.7336886,0.9998659,1.0,1.0,1.0,1.0,0.9993959,0.9999999,0.9999999,1.0,1.0,1.0,0.99932617,0.99999994,1.0,0.8984034,0.7281721,0.99889845,0.99999934,0.9999984,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9996577,1.0,0.99999845,1.0,0.99954677,0.9999998,0.99962795,1.0,0.9999999,0.99999833,0.9995883,0.723834,1.0,0.99999976,1.0,0.99999875,1.0,0.9999986,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9936535,0.99999607,1.0,1.0,1.0,0.99999994,0.99828494,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99063575,0.9999999,1.0,1.0,1.0,0.9996906,0.96374315,0.9991285,1.0,1.0,0.9493027,0.9999998,0.99999684,1.0,1.0,0.9999998,0.99947745,0.9997158,0.9999876,0.9999999,1.0,1.0,0.9998045,0.9996901,1.0,0.9999997,0.99847144,0.998832,0.9999997,1.0,0.9999999,1.0,0.99999994,0.99999976,0.99834293,Group3
