,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell26,6.879987,6.7497106,8.122971,6.9079423,7.730149,7.7419715,8.340927,7.571349,8.503775,9.981582,8.141294,7.1908946,6.605941,7.3620706,8.12611,7.5890307,7.3458605,8.229447,8.096966,6.2518544,8.190634,8.845963,8.44397,9.176654,7.9287133,7.265954,7.5073986,8.184223,8.074292,10.043044,8.197066,8.177112,9.766824,7.888497,8.445461,8.497616,7.740052,8.423359,7.635312,9.96182,8.164127,8.886516,6.256867,7.542521,5.745199,8.768652,8.051589,8.221466,7.873065,6.9423285,8.570173,7.936405,4.953656,8.986004,8.829804,7.015314,8.554078,8.99802,7.944039,7.8885255,8.943328,8.406114,7.3596067,7.4026074,7.1121025,7.0730276,9.047491,7.0473995,8.245406,8.443247,6.387745,7.1478486,7.9602785,8.437162,8.260841,8.182471,9.157163,7.835848,8.032658,8.21107,8.495168,6.6014013,8.779343,8.508604,7.7446895,7.760014,8.423912,8.455091,8.195057,7.6100335,8.722685,8.623727,8.368554,8.057739,8.896269,7.940863,6.1962395,7.752172,8.859551,6.0247016,7.501639,8.871012,7.0849323,7.7214384,7.4422793,8.06319,8.37684,8.018177,7.6204214,7.5697603,8.821591,9.195084,8.050142,7.4981747,8.033994,8.263957,7.57883,8.680333,7.758166,7.9124813,7.0069466,8.573036,9.456401,8.968464,7.8343663,8.644193,7.82182,8.994418,9.002334,7.7247543,7.612431,6.8688927,7.539958,7.8799915,8.581327,8.463282,7.790178,7.6352167,8.217562,8.274543,8.75596,8.278472,8.453917,8.577582,8.556646,7.71797,8.838412,8.929796,7.5981507,7.241142,7.3865438,7.9260683,6.6757793,7.66707,7.2393155,8.783711,8.441826,8.712456,9.1851425,7.6735005,8.7536335,7.913544,7.570149,7.428468,7.1372867,9.134682,8.857564,8.374613,6.36816,7.969764,6.6461234,9.196528,7.346222,8.305248,7.7637496,8.659489,9.323613,7.7301273,8.988829,7.915013,7.57499,7.637584,9.06341,7.6573625,7.173604,8.187038,9.504731,9.170987,8.105448,8.551533,8.707859,7.448064,7.6630406,8.14971,7.8734384,7.281926,7.702733,8.277453,7.8107176,Group3
Cell27,6.8702283,6.663063,8.0851145,6.7974477,7.775627,7.6987023,8.298225,7.6297455,8.50002,10.01564,8.056473,7.037727,6.540473,7.1941614,8.104487,7.6171827,7.295148,8.319779,8.08007,6.8348236,8.19956,8.774919,8.390447,9.126609,7.8709216,7.67416,7.5254765,8.207147,8.048703,10.046614,8.121838,8.250086,9.760594,7.971747,8.414635,8.585583,8.027314,8.462972,7.5696344,9.910242,8.141702,8.896553,6.37168,7.6023335,5.58371,8.718702,8.068686,8.227496,7.857363,6.8608794,8.540759,7.938772,5.1999288,8.9907875,8.816165,7.024017,8.537668,9.023774,7.9628587,7.841576,8.895362,8.45634,7.4053726,7.3590755,6.5528245,7.319263,9.015827,6.709762,8.205532,8.494969,6.3230047,7.120216,7.972293,8.396348,8.264541,8.193289,9.154761,7.8471317,8.011914,8.15548,8.506027,6.951601,8.805711,8.467818,7.6559663,7.7607493,8.350335,8.437665,8.217201,7.637227,8.687334,8.702406,8.36669,8.051162,8.820025,7.9591327,6.24275,7.7721305,8.847283,6.100652,7.4687924,8.868803,7.1399493,7.793906,7.416048,8.127535,8.417778,8.03921,7.539064,7.655238,8.823758,9.253505,8.09093,7.498126,8.057999,8.282448,7.6044135,8.73015,7.7488647,7.916038,6.950596,8.556186,9.481725,8.968972,7.8788366,8.6750145,7.8738685,8.969047,9.041489,7.7224374,7.6328096,6.9143534,7.576972,7.84986,8.571654,8.48841,7.729619,7.5472355,8.227146,8.3056345,8.719294,8.189934,8.504334,8.591368,8.528769,7.6788564,8.815942,8.913026,7.5991807,7.5315895,7.344424,7.9194117,6.5097747,7.6900473,7.255641,8.772803,8.468314,8.713113,9.180437,7.6096835,8.761051,7.9346786,7.562163,7.3853607,7.283517,9.155122,8.821113,8.295992,6.402552,8.052634,6.497252,9.202633,7.076134,8.279997,7.716831,8.658575,9.264063,7.7653933,8.945603,7.936917,7.5745273,7.6584687,8.991761,7.6824794,6.9867377,8.160446,9.566394,9.089891,8.112929,8.444429,8.708023,7.4280005,7.6957235,8.137935,7.8458743,7.049165,7.647981,8.31581,7.80399,Group3
Cell28,6.891068,6.786609,8.143293,6.952819,7.72257,7.7641673,8.3628435,7.5594597,8.5126,9.977499,8.177371,7.2500463,6.635755,7.426143,8.1409855,7.587287,7.370613,8.206745,8.11026,6.064157,8.1952505,8.877312,8.4695015,9.20091,7.955754,7.136742,7.5090466,8.184144,8.090507,10.049181,8.229918,8.160241,9.77629,7.8682213,8.463378,8.475666,7.651348,8.4176445,7.6650424,9.986472,8.179268,8.8906555,6.2262454,7.5301604,5.8073587,8.792936,8.053485,8.22705,7.885992,6.977454,8.587598,7.94326,4.879122,8.991891,8.841897,7.0201807,8.567141,8.99687,7.9453726,7.911935,8.96692,8.39684,7.351987,7.4249425,7.307524,6.998189,9.0655985,7.168466,8.266387,8.433468,6.4173474,7.164887,7.963893,8.45843,8.267201,8.186455,9.165436,7.839726,8.047253,8.2373295,8.49909,6.491751,8.778018,8.529853,7.782136,7.767443,8.456175,8.468511,8.195238,7.6086082,8.742077,8.604875,8.376765,8.067578,8.929357,7.9423823,6.1885433,7.753152,8.87118,6.007153,7.5203733,8.879263,7.0742493,7.7048054,7.4588037,8.049232,8.3706875,8.018757,7.6554155,7.5487847,8.828382,9.182944,8.04409,7.5059056,8.033575,8.265354,7.5779486,8.671157,7.7689624,7.91894,7.0336413,8.586245,9.455326,8.975788,7.8271103,8.641396,7.8120227,9.010422,8.996687,7.733213,7.6132913,6.861449,7.5352473,7.897759,8.592126,8.462421,7.818167,7.67243,8.221953,8.27171,8.775789,8.315777,8.444572,8.580511,8.573556,7.7387753,8.853466,8.942924,7.6055045,7.1514435,7.4084077,7.9359527,6.739315,7.6670504,7.2415915,8.794893,8.440513,8.719769,9.194184,7.702601,8.758672,7.914106,7.580532,7.450657,7.095992,9.135294,8.877307,8.408576,6.3645043,7.9496036,6.703915,9.2019415,7.4445796,8.321315,7.7871666,8.667337,9.351036,7.7259746,9.010823,7.9153156,7.5828485,7.6382713,9.094931,7.656626,7.244065,8.203572,9.491458,9.205661,8.110562,8.595025,8.715339,7.4625177,7.659765,8.161278,7.890346,7.3677692,7.728788,8.272182,7.820643,Group3
Cell29,6.9126844,6.746248,8.1281805,6.8910675,7.7804556,7.748748,8.341357,7.6297297,8.52145,10.001405,8.123334,7.150022,6.6144257,7.312096,8.139224,7.6324253,7.353378,8.296168,8.112713,6.5813594,8.217974,8.826947,8.437968,9.164249,7.926322,7.4987793,7.546769,8.218479,8.08604,10.047277,8.183181,8.235923,9.76932,7.955524,8.450542,8.560213,7.9084888,8.463132,7.6323094,9.939982,8.176429,8.906703,6.3573747,7.601913,5.716246,8.760807,8.084462,8.247048,7.891873,6.9392776,8.574567,7.963348,5.132865,9.002521,8.83904,7.0555425,8.565008,9.02466,7.9789433,7.8918815,8.934521,8.451267,7.414152,7.413008,6.873502,7.228778,9.045506,6.917903,8.248275,8.488722,6.3989987,7.1688423,7.9916754,8.43745,8.284849,8.210826,9.168274,7.868264,8.047235,8.206634,8.520085,6.8132095,8.8087015,8.508117,7.7292075,7.78811,8.408325,8.4666195,8.228812,7.6527276,8.722487,8.6803875,8.388649,8.078967,8.874154,7.9755344,6.264016,7.789756,8.869128,6.1087723,7.51617,8.885382,7.1470404,7.78504,7.4607024,8.1190405,8.417775,8.053345,7.6099157,7.6414022,8.838647,9.235518,8.094617,7.5287833,8.070439,8.295163,7.6210814,8.722254,7.7813745,7.940271,7.015455,8.583541,9.47776,8.983085,7.883028,8.677224,7.8743258,8.996096,9.035479,7.7517476,7.6517653,6.9287167,7.5882297,7.8916664,8.595251,8.495529,7.787966,7.621308,8.244926,8.311794,8.754751,8.257177,8.498635,8.603019,8.56194,7.727043,8.843234,8.936395,7.6281815,7.416654,7.3978133,7.9487133,6.6343265,7.7070713,7.2807946,8.794792,8.474976,8.72998,9.194818,7.6709857,8.774009,7.9499183,7.59608,7.4387903,7.243421,9.157211,8.855336,8.357104,6.428109,8.0357065,6.613377,9.211364,7.2464542,8.314607,7.7685003,8.676831,9.304935,7.77544,8.981837,7.9517465,7.604546,7.676888,9.041694,7.6985173,7.116443,8.197048,9.543327,9.143461,8.133023,8.518139,8.725194,7.469439,7.707833,8.167378,7.8864408,7.201123,7.704328,8.318225,7.8346033,Group3
Cell30,6.88122,6.747724,8.117228,6.9040647,7.7302933,7.737672,8.333964,7.5728474,8.498008,9.971043,8.133143,7.183634,6.6056495,7.353311,8.121156,7.588953,7.3429728,8.229569,8.092377,6.2852416,8.186901,8.835327,8.436008,9.165571,7.9228554,7.2861347,7.5071893,8.181212,8.069374,10.03072,8.18914,8.176609,9.755257,7.889799,8.438616,8.496415,7.7521167,8.420099,7.630383,9.947132,8.158963,8.87971,6.2670655,7.5442185,5.7440248,8.759408,8.048885,8.217452,7.86954,6.939734,8.562838,7.93349,4.9762177,8.978491,8.8220825,7.0168524,8.547458,8.991491,7.9419036,7.883385,8.933396,8.403456,7.3614316,7.39982,7.085099,7.086061,9.037899,7.0316553,8.239012,8.440497,6.38847,7.146993,7.9577336,8.42986,8.256535,8.178869,9.148525,7.833826,8.028166,8.204053,8.490162,6.6216993,8.773827,8.500982,7.738128,7.757811,8.415049,8.448867,8.191958,7.609814,8.71437,8.621499,8.363488,8.053837,8.885151,7.938715,6.2033305,7.750955,8.851764,6.03402,7.4989347,8.86367,7.0884495,7.722958,7.4401703,8.062773,8.373854,8.015819,7.6147833,7.5726056,8.814689,9.189285,8.048618,7.4971094,8.031712,8.260368,7.5786705,8.676423,7.7554746,7.9097323,7.0053034,8.566309,9.44779,8.960818,7.833993,8.639505,7.821878,8.985375,8.9964485,7.7225585,7.6118627,6.872908,7.5405393,7.8757215,8.574919,8.4591255,7.784806,7.629184,8.213741,8.27153,8.747431,8.269522,8.451054,8.572351,8.549447,7.7139835,8.8302145,8.921469,7.5966897,7.2556067,7.3838987,7.922753,6.6701984,7.666385,7.2402244,8.776331,8.437834,8.705968,9.176266,7.668492,8.747295,7.9116607,7.5683675,7.4255853,7.145082,9.127275,8.848588,8.365721,6.3738785,7.970682,6.641524,9.188135,7.3324776,8.299309,7.7591715,8.653162,9.3114,7.7297673,8.978928,7.9131603,7.573559,7.636929,9.051767,7.656827,7.1647534,8.181564,9.497702,9.158393,8.102027,8.540437,8.701368,7.4462333,7.662854,8.145137,7.869325,7.2703176,7.698042,8.274787,7.807917,Group4
Cell31,6.892636,6.7021294,8.115257,6.8419347,7.787032,7.729543,8.329707,7.638121,8.523187,10.032419,8.096917,7.091913,6.574721,7.251792,8.131082,7.632199,7.3271117,8.322007,8.105593,6.726723,8.219553,8.813247,8.424427,9.160765,7.905178,7.605597,7.542593,8.224067,8.076099,10.070143,8.160253,8.256044,9.785914,7.9750886,8.443651,8.588671,7.985823,8.476546,7.6052423,9.945735,8.168521,8.91719,6.366032,7.610363,5.6378713,8.7523155,8.086712,8.24816,7.8823385,6.8990545,8.569627,7.9598746,5.163851,9.0127,8.841911,7.0425572,8.563668,9.041115,7.9803705,7.8734093,8.928764,8.467569,7.416241,7.3895407,6.6957784,7.2858973,9.045796,6.8041325,8.236273,8.5059185,6.3568153,7.1468763,7.991315,8.427539,8.285766,8.212856,9.178466,7.866155,8.038196,8.189616,8.525985,6.8948836,8.822637,8.499095,7.6967573,7.7819834,8.388679,8.463761,8.234306,7.65248,8.717694,8.707686,8.38927,8.074377,8.859555,7.9767613,6.2519712,7.7891483,8.8727665,6.103212,7.497046,8.892099,7.1484437,7.7993937,7.442778,8.135236,8.431003,8.056333,7.578084,7.6576858,8.846034,9.2639475,8.10377,7.519198,8.074491,8.30044,7.6199784,8.741818,7.772293,7.9368496,6.983361,8.582307,9.499744,8.991798,7.8905954,8.690794,7.8839526,8.99757,9.055902,7.7442946,7.6495566,6.924663,7.589987,7.878002,8.596215,8.505204,7.7643046,7.5877237,8.247029,8.320883,8.749985,8.231365,8.515583,8.61079,8.5572815,7.7087564,8.843631,8.939584,7.620144,7.4887643,7.3745594,7.9424753,6.566112,7.706296,7.272799,8.797893,8.484783,8.73558,9.204682,7.6449337,8.782091,7.9516454,7.5850635,7.4157653,7.2721176,9.173799,8.851885,8.335377,6.4146447,8.056163,6.549803,9.224526,7.1561046,8.307613,7.7484984,8.681319,9.300486,7.779033,8.978027,7.9537168,7.595787,7.6751375,9.0304985,7.698247,7.048276,8.188206,9.576523,9.130834,8.133129,8.490273,8.730593,7.4533877,7.7098436,8.162404,7.8734465,7.1208844,7.681285,8.329473,7.826922,Group4
Cell32,6.888926,6.7674694,8.1355,6.9284935,7.732967,7.755016,8.354077,7.572634,8.5124855,9.986357,8.159238,7.2164416,6.621219,7.3893647,8.13677,7.5938053,7.3596497,8.2272415,8.107074,6.192338,8.197794,8.86252,8.458396,9.190887,7.943484,7.226857,7.51331,8.189769,8.085395,10.051349,8.213922,8.17689,9.776178,7.8870096,8.457273,8.495758,7.7150216,8.427051,7.6509075,9.976454,8.174891,8.893746,6.2512794,7.5436344,5.771293,8.782759,8.057768,8.228969,7.882972,6.959543,8.581859,7.944248,4.9325547,8.993867,8.8397455,7.022165,8.56426,9.003471,7.949989,7.902036,8.957255,8.408577,7.362286,7.4155855,7.184407,7.0525336,9.059571,7.094155,8.258203,8.44555,6.402878,7.1589227,7.967017,8.450122,8.268623,8.189411,9.165903,7.842635,8.04319,8.225667,8.502192,6.5687976,8.78466,8.521581,7.762971,7.767995,8.440642,8.465363,8.200695,7.6149244,8.735096,8.622974,8.377008,8.066648,8.913441,7.946876,6.198502,7.757936,8.869344,6.0235243,7.5134144,8.879648,7.086468,7.721145,7.453276,8.0639305,8.380365,8.023893,7.6378193,7.5679255,8.829709,9.196829,8.053593,7.506171,8.039372,8.270037,7.5838966,8.682922,7.7673025,7.9201803,7.0212884,8.583275,9.462031,8.976814,7.8373303,8.64896,7.8239074,9.005757,9.006243,7.7330766,7.618107,6.871468,7.5436974,7.891562,8.590741,8.468653,7.8052273,7.653381,8.224654,8.279174,8.768533,8.296885,8.456372,8.584293,8.56815,7.730529,8.849373,8.940126,7.6060514,7.2156024,7.399355,7.934948,6.702658,7.6724625,7.2453523,8.793324,8.447034,8.720716,9.194157,7.688893,8.7611265,7.919219,7.57908,7.441405,7.12833,9.140784,8.870141,8.39191,6.3718677,7.9683433,6.6710205,9.204301,7.3852816,8.316378,7.7772207,8.667916,9.3389845,7.734122,9.002223,7.920599,7.583056,7.6432095,9.080099,7.6625056,7.203028,8.198289,9.506191,9.188796,8.11275,8.572161,8.716176,7.4583516,7.6673136,8.159242,7.8847117,7.3166676,7.7170897,8.281248,7.819573,Group3
Cell33,6.906811,6.7954674,8.15886,6.959901,7.744631,7.7785754,8.378387,7.5823503,8.531807,10.002654,8.18891,7.2539515,6.646184,7.429084,8.157963,7.607594,7.3836594,8.233591,8.127593,6.130018,8.214986,8.89132,8.484296,9.217333,7.9692445,7.1893287,7.528334,8.205079,8.107046,10.071812,8.242387,8.185491,9.797573,7.8938355,8.480138,8.502793,7.694336,8.440456,7.6773195,10.004187,8.196244,8.911749,6.2516313,7.5531206,5.807924,8.808628,8.073674,8.246591,7.903022,6.9871106,8.604706,7.961967,4.9135127,9.012711,8.86084,7.037766,8.585344,9.019525,7.965516,7.92629,8.983101,8.420538,7.373401,7.438712,7.276168,7.0364194,9.083378,7.156159,8.282002,8.457362,6.4274435,7.17957,7.9834776,8.474312,8.2866125,8.206339,9.185944,7.859022,8.064136,8.251523,8.519545,6.538117,8.800329,8.545866,7.7926183,7.7856894,8.469199,8.486446,8.216125,7.62887,8.758948,8.631427,8.39589,8.0857315,8.943006,7.9624724,6.207913,7.773046,8.890295,6.0287576,7.5352473,8.899269,7.095966,7.729184,7.4741416,8.073528,8.393529,8.039227,7.6663094,7.574014,8.848677,9.20878,8.066326,7.523609,8.05433,8.28605,7.598015,8.695316,7.7863374,7.937707,7.045585,8.6044445,9.478774,8.996205,7.8492727,8.663846,7.834818,9.028648,9.020508,7.751131,7.6329684,6.881947,7.556232,7.913553,8.610962,8.484053,7.8311677,7.6827784,8.241795,8.293514,8.792607,8.327244,8.468373,8.601368,8.590773,7.753499,8.87166,8.961777,7.6234827,7.193802,7.422271,7.9538603,6.741176,7.6870513,7.2602415,8.813989,8.462222,8.739735,9.214544,7.715108,8.779297,7.9343944,7.59768,7.4645104,7.125691,9.157737,8.894327,8.421074,6.3831377,7.9753327,6.7072043,9.223257,7.438656,8.338303,7.801298,8.687072,9.366904,7.747153,9.027496,7.935673,7.600655,7.658038,9.109281,7.6767945,7.2450247,8.22023,9.518136,9.219389,8.130018,8.605382,8.735254,7.4783993,7.680598,8.179149,7.90635,7.364957,7.7421317,8.2946205,7.8383355,Group4
Cell34,6.9562745,6.9212933,8.224371,7.107586,7.7322836,7.852878,8.446633,7.5588336,8.560483,9.980786,8.300164,7.4407535,6.7526264,7.6287246,8.207576,7.613482,7.4688783,8.172809,8.172853,5.6058087,8.234141,8.982633,8.562174,9.285079,8.056029,6.8266478,7.5448203,8.21061,8.161013,10.079184,8.343754,8.142159,9.817063,7.843109,8.535814,8.441858,7.4455323,8.427474,7.774509,10.066217,8.246293,8.923425,6.1850405,7.528484,6.016144,8.880031,8.086121,8.268295,7.9491706,7.106085,8.657855,7.9898705,4.7303815,9.028608,8.896183,7.0679374,8.625928,9.014811,7.977265,8.002845,9.050957,8.397338,7.3641777,7.51639,7.8607035,6.833853,9.134341,7.5246153,8.348361,8.432361,6.535179,7.2440457,8.00173,8.539827,8.310233,8.223721,9.2072935,7.8791313,8.113748,8.333561,8.534013,6.2382483,8.797025,8.610699,7.911331,7.816808,8.566866,8.528935,8.222318,7.6355023,8.8165,8.578414,8.423962,8.121264,9.03894,7.974788,6.20865,7.7854443,8.924026,6.0022907,7.601568,8.923059,7.0802217,7.6905327,7.534542,8.03968,8.37968,8.048131,7.7789645,7.524037,8.868643,9.170322,8.055626,7.5579004,8.0601845,8.295181,7.606508,8.669998,7.8272843,7.964666,7.1394296,8.645286,9.470269,9.016444,7.8369536,8.657431,7.8152056,9.073948,9.002655,7.7855577,7.6462398,6.8775306,7.5539064,7.9737444,8.644711,8.484865,7.921929,7.801772,8.260059,8.29023,8.85114,8.440872,8.444549,8.612219,8.642545,7.8239603,8.915558,8.999263,7.6558003,6.946468,7.4987164,7.99068,6.94526,7.6972804,7.2809033,8.847085,8.461901,8.762179,9.23789,7.8101277,8.794755,7.9441605,7.639069,7.541536,7.0202966,9.156964,8.951716,8.524125,6.394142,7.92423,6.894811,9.2359295,7.7383304,8.389817,7.8789682,8.711539,9.442594,7.744789,9.090301,7.944673,7.6346455,7.6705847,9.199186,7.6850214,7.464929,8.274141,9.473664,9.317542,8.151369,8.73465,8.758224,7.532717,7.681375,8.218918,7.9640923,7.628732,7.82802,8.284208,7.876284,Group3
Cell35,6.962908,6.944033,8.230545,7.134345,7.723627,7.8620143,8.45271,7.548359,8.557925,9.963356,8.315694,7.4747047,6.7718134,7.664799,8.210469,7.6090045,7.4814596,8.152675,8.174939,5.496307,8.230573,8.991926,8.5699215,9.288524,8.067168,6.747313,7.5427704,8.204257,8.164959,10.067584,8.35708,8.125774,9.808793,7.826076,8.538988,8.420881,7.388193,8.416589,7.7886767,10.06611,8.249161,8.916211,6.1696806,7.5178666,6.0588765,8.885462,8.081593,8.265157,7.952117,7.1268325,8.660131,7.988871,4.6949873,9.021962,8.894011,7.0701923,8.625669,9.003887,7.9729185,8.012,9.055131,8.384402,7.357285,7.527247,7.9767284,6.7880454,9.134724,7.596377,8.354339,8.4189415,6.5552926,7.2529573,7.9986725,8.545052,8.30737,8.219811,9.20125,7.876833,8.116923,8.342869,8.528557,6.173848,8.787053,8.615565,7.929597,7.8170047,8.578745,8.5293665,8.216068,7.6311135,8.819221,8.558685,8.421688,8.121469,9.049034,7.9705687,6.2073274,7.781812,8.921432,5.995889,7.6097894,8.9183855,7.0728183,7.6764903,7.5417247,8.025591,8.368755,8.042974,7.7963595,7.5081234,8.863332,9.15186,8.046339,7.559541,8.054354,8.289329,7.6025968,8.655796,7.8295083,7.963545,7.154811,8.645022,9.457178,9.010743,7.827987,8.647227,7.804776,9.073326,8.989015,7.7865415,7.643211,6.8731117,7.5478873,7.9795594,8.6429615,8.476697,7.9343057,7.8204265,8.256226,8.281791,8.853962,8.456476,8.431339,8.605771,8.644579,7.832379,8.915119,8.997229,7.656733,6.890941,7.509369,7.9915466,6.984326,7.69346,7.280524,8.844589,8.453565,8.757708,9.232173,7.823733,8.788721,7.939499,7.641953,7.552181,6.994289,9.146438,8.953997,8.537261,6.3944116,7.906874,6.9305763,9.2279825,7.7950354,8.39256,7.8887315,8.7076435,9.4472275,7.738187,9.093297,7.9398494,7.6359925,7.66733,9.207533,7.680818,7.505743,8.277735,9.453027,9.32726,8.14851,8.7526455,8.753875,7.53863,7.675622,8.219713,7.9694233,7.6782455,7.839659,8.274292,7.8777323,Group2
Cell36,6.917387,6.8212633,8.151886,6.9868608,7.7307234,7.779331,8.368321,7.569121,8.512297,9.950341,8.189479,7.2829967,6.671005,7.4575343,8.148211,7.5991178,7.3927565,8.203223,8.117571,6.0524945,8.198958,8.876961,8.474198,9.193531,7.9690905,7.1229367,7.5230083,8.18682,8.098887,10.023508,8.24035,8.15897,9.755858,7.8707614,8.466209,8.4680195,7.639725,8.415117,7.683741,9.966581,8.1859455,8.883073,6.252486,7.5401707,5.864253,8.792117,8.058767,8.230496,7.896809,7.008586,8.588307,7.951592,4.915672,8.983133,8.837148,7.0428233,8.567054,8.986217,7.9522467,7.9250383,8.963129,8.393728,7.366081,7.445589,7.374693,7.000631,9.058808,7.218693,8.273173,8.429637,6.45605,7.1883445,7.971058,8.462206,8.270204,8.19014,9.154506,7.848953,8.05591,8.245943,8.497739,6.493348,8.770835,8.532476,7.800944,7.778746,8.462822,8.4701,8.197802,7.620178,8.740814,8.595952,8.378485,8.074682,8.928617,7.9493523,6.221302,7.7630215,8.865841,6.040284,7.53856,8.872923,7.092014,7.710909,7.477409,8.050495,8.368801,8.024258,7.6756263,7.5562744,8.822482,9.16647,8.047474,7.5214868,8.038581,8.267105,7.5901523,8.663665,7.78111,7.9275603,7.0616965,8.585889,9.43733,8.967659,7.833668,8.636026,7.818167,9.003975,8.984878,7.7453313,7.6253757,6.883466,7.547149,7.9096355,8.591055,8.460426,7.833958,7.69294,8.225175,8.272268,8.774097,8.325978,8.440676,8.577597,8.574359,7.7539883,8.849295,8.936819,7.619389,7.147592,7.429199,7.945183,6.7815976,7.678045,7.2600102,8.790665,8.438752,8.715748,9.182992,7.7205343,8.75344,7.921283,7.5955987,7.4708533,7.105513,9.122873,8.873961,8.416426,6.3954787,7.9508667,6.7452846,9.189689,7.484516,8.325951,7.8022757,8.664297,9.342065,7.734957,9.005916,7.9224067,7.5972266,7.6499104,9.091127,7.6676035,7.2800274,8.210219,9.469736,9.200893,8.115758,8.602339,8.711432,7.4805293,7.6700363,8.167324,7.9021196,7.405712,7.745515,8.272105,7.8317356,Group1
Cell37,6.868324,6.6777716,8.083988,6.816494,7.7586837,7.7002697,8.297217,7.610752,8.490199,9.991852,8.065093,7.064537,6.5513415,7.223352,8.099952,7.604441,7.2998967,8.291409,8.074666,6.7115407,8.188372,8.777767,8.391279,9.12371,7.8747597,7.583265,7.515177,8.193058,8.045211,10.028948,8.1282215,8.225558,9.746111,7.9462547,8.410715,8.556606,7.9597673,8.444412,7.5763254,9.904442,8.137178,8.882278,6.3462796,7.5831623,5.61819,8.717456,8.05636,8.216787,7.852628,6.873711,8.536033,7.9299984,5.152382,8.977202,8.807075,7.0176964,8.530288,9.005756,7.950614,7.8433123,8.892984,8.435632,7.389889,7.36209,6.664885,7.2630315,9.009614,6.775738,8.204325,8.473795,6.3346167,7.12095,7.9614043,8.39455,8.254158,8.181739,9.141979,7.8369064,8.007578,8.1577,8.493186,6.8755627,8.78846,8.465722,7.6670284,7.75304,8.355444,8.430903,8.203231,7.6246004,8.683224,8.674854,8.357028,8.043761,8.823754,7.947016,6.231882,7.760434,8.837783,6.084331,7.4691668,8.857153,7.123658,7.7713547,7.415282,8.10528,8.399131,8.026198,7.549095,7.6305885,8.811396,9.227846,8.073655,7.4916553,8.044299,8.268959,7.592251,8.708402,7.743263,7.907114,6.957914,8.54882,9.461916,8.956353,7.861677,8.657387,7.8551755,8.961735,9.020649,7.7155113,7.6215982,6.900946,7.562579,7.8481145,8.562754,8.472715,7.734605,7.5585914,8.215711,8.289467,8.715322,8.198769,8.48339,8.577577,8.523775,7.679653,8.808663,8.90418,7.592075,7.465423,7.347209,7.9125676,6.541382,7.6780686,7.246808,8.76333,8.452423,8.701514,9.168022,7.615829,8.747869,7.9220743,7.557057,7.38818,7.2479353,9.137654,8.816679,8.302357,6.393513,8.026889,6.5253983,9.187909,7.1267586,8.275486,7.7190733,8.647522,9.2625475,7.750586,8.942048,7.9241457,7.567827,7.647048,8.993844,7.6700926,7.020666,8.156701,9.538787,9.093508,8.102393,8.456026,8.696546,7.4259205,7.6817317,8.131244,7.8436184,7.0922465,7.652111,8.298111,7.7976336,Group4
