,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell11,0.9991536,0.9994946,0.9999948,0.9990799,0.99999034,0.999991,0.9999961,0.99998754,0.9999969,0.9999997,0.9999953,0.9996565,0.9992653,0.99934363,0.99999475,0.9999883,0.9999845,0.99999577,0.99999434,0.9987443,0.99999565,0.99999833,0.9999967,0.9999989,0.9999933,0.9994048,0.99998647,0.9999948,0.9999937,0.9999997,0.99999535,0.999995,0.9999995,0.99999225,0.99999666,0.999997,0.99955964,0.99999684,0.99998975,0.9999997,0.999995,0.99999833,0.9982946,0.9994563,0.99763906,0.999998,0.9994892,0.9999958,0.99999225,0.9990023,0.99999726,0.9999931,0.9951445,0.9999985,0.9999982,0.9994586,0.9999972,0.9999987,0.9999919,0.99999255,0.9999985,0.9999962,0.99998426,0.9999852,0.99951524,0.9993122,0.9999985,0.9994808,0.9999959,0.9999964,0.9990027,0.99956656,0.99999344,0.99999666,0.9999954,0.99999535,0.99999887,0.9999922,0.9999941,0.99999547,0.9999967,0.99912715,0.9999981,0.9999971,0.9999917,0.9999911,0.9999967,0.9999968,0.9999952,0.9999894,0.9999979,0.9999977,0.99999654,0.9999942,0.9999983,0.99999297,0.99898386,0.99999076,0.99999815,0.99897516,0.9999881,0.99999815,0.9988824,0.99999064,0.9999842,0.9999943,0.99999636,0.999994,0.99932414,0.99998593,0.9999981,0.9999991,0.99999475,0.9999871,0.99999416,0.99999595,0.9999868,0.9999978,0.999992,0.9999925,0.9995409,0.9999972,0.9999993,0.99999845,0.9999913,0.99999756,0.9999921,0.99999875,0.99999857,0.99999005,0.99999017,0.99930894,0.99998784,0.99999285,0.99999744,0.99999684,0.9999903,0.9999899,0.999995,0.99999595,0.99999785,0.9999953,0.9999966,0.9999972,0.99999726,0.99998915,0.99999803,0.9999983,0.99954504,0.99939793,0.9999851,0.9999932,0.99915063,0.9999893,0.99974835,0.9999981,0.9999968,0.9999979,0.9999989,0.99998903,0.9999979,0.9999926,0.99916893,0.99998444,0.9990582,0.99999887,0.9999985,0.9999962,0.9990936,0.99999326,0.99937016,0.99999917,0.999387,0.999996,0.99999094,0.99999774,0.9999991,0.999991,0.9999985,0.9999924,0.99998736,0.99998957,0.99999875,0.9999885,0.99884534,0.99999505,0.99999934,0.99999887,0.99999464,0.9999974,0.99999785,0.9994102,0.9999874,0.9999951,0.9999932,0.9996885,0.9999897,0.99999595,0.9999919,Group3
Cell12,0.99868715,0.99919075,0.999989,0.9985801,0.9999802,0.9999815,0.99999166,0.99997497,0.99999315,0.9999992,0.9999899,0.99943674,0.9988504,0.99896586,0.9999889,0.99997646,0.9999693,0.9999909,0.9999881,0.99809927,0.99999064,0.9999962,0.9999929,0.99999756,0.999986,0.99900925,0.99997294,0.999989,0.9999867,0.9999993,0.99999005,0.99998933,0.99999887,0.99998397,0.9999927,0.9999935,0.99928886,0.999993,0.99997914,0.99999917,0.99998933,0.99999624,0.99746704,0.9984128,0.99656373,0.9999954,0.9991826,0.999991,0.9999839,0.9984681,0.999994,0.9999856,0.9932455,0.9999966,0.99999595,0.99913675,0.99999386,0.99999696,0.9999833,0.9999846,0.9999966,0.9999917,0.9999688,0.9999706,0.9992218,0.9989194,0.9999966,0.99916995,0.9999912,0.9999922,0.99846864,0.9992993,0.99998635,0.9999928,0.9999902,0.99999005,0.9999974,0.99998385,0.99998754,0.99999034,0.9999929,0.9986487,0.9999957,0.9999936,0.99998295,0.9999817,0.99999285,0.9999929,0.99998975,0.9999785,0.99999535,0.9999949,0.9999925,0.99998784,0.9999961,0.99998534,0.9984416,0.99998105,0.9999959,0.99842906,0.9999759,0.9999959,0.998296,0.9999809,0.99996877,0.9999879,0.99999213,0.99998736,0.998937,0.9999719,0.9999957,0.9999979,0.9999889,0.9999742,0.99998766,0.9999913,0.99997365,0.99999505,0.99998355,0.9999844,0.99926054,0.9999938,0.9999983,0.9999965,0.9999821,0.9999945,0.9999836,0.9999971,0.99999666,0.9999797,0.99998,0.9989146,0.99997556,0.9999851,0.99999434,0.9999931,0.9999802,0.99997944,0.99998933,0.9999913,0.99999523,0.9999899,0.9999926,0.99999386,0.9999939,0.999978,0.9999956,0.9999961,0.99903065,0.99904627,0.9999703,0.9999858,0.9986828,0.9999783,0.99957937,0.99999565,0.99999297,0.99999535,0.99999756,0.99997777,0.9999953,0.9999846,0.99870944,0.9999691,0.99854875,0.9999973,0.99999654,0.9999918,0.99859995,0.999986,0.9990051,0.99999803,0.99903005,0.99999136,0.99998146,0.99999493,0.9999979,0.9999815,0.9999966,0.9999842,0.99997467,0.9999788,0.9999971,0.99997675,0.9982431,0.9999895,0.9999984,0.9999974,0.9999887,0.99999416,0.9999951,0.9990645,0.99997467,0.99998957,0.9999858,0.99948615,0.9999791,0.99999124,0.99998325,Group4
Cell13,0.9999935,0.9999973,1.0,0.9999925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986,0.9999949,0.99999577,1.0,1.0,1.0,1.0,1.0,0.9999872,1.0,1.0,1.0,1.0,1.0,0.99999636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999785,1.0,1.0,1.0,1.0,1.0,0.99997836,0.9999958,0.99996215,1.0,0.99999726,1.0,1.0,0.99999136,1.0,1.0,0.9998692,1.0,1.0,0.99999696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999975,0.99999547,1.0,0.9999972,1.0,1.0,0.99999136,0.9999979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999911,1.0,1.0,0.999991,1.0,1.0,0.9999895,1.0,1.0,1.0,1.0,1.0,0.9999956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999974,0.99999636,1.0,1.0,0.99999344,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999937,1.0,0.9999922,1.0,1.0,1.0,0.99999267,1.0,0.99999607,1.0,0.99999624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999889,1.0,1.0,1.0,1.0,1.0,1.0,0.9999965,1.0,1.0,1.0,0.9999988,1.0,1.0,1.0,Group4
Cell14,0.99995995,0.99998105,1.0,0.9999548,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,0.99998915,0.9999674,0.9999723,1.0,0.99999994,0.9999999,1.0,1.0,0.999929,1.0,1.0,1.0,1.0,1.0,0.9999743,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999845,1.0,0.99999994,1.0,1.0,1.0,0.9998893,0.9999516,0.99982244,1.0,0.99998075,1.0,0.99999994,0.99994916,1.0,0.99999994,0.9994934,1.0,1.0,0.9999791,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.9999999,0.9999822,0.9999704,1.0,0.9999803,1.0,1.0,0.9999492,0.9999848,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999581,1.0,1.0,0.9999999,0.9999999,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,0.9999478,0.9999999,1.0,0.99994713,0.99999994,1.0,0.99994004,1.0,0.9999999,1.0,1.0,0.99999994,0.9999711,0.9999999,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.99997014,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999761,0.99997556,0.9999999,1.0,0.99995977,0.99999994,0.9999931,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.999961,0.9999999,0.9999532,1.0,1.0,1.0,0.9999558,0.99999994,0.9999739,1.0,0.9999749,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,0.99999994,1.0,0.99999994,0.9999372,1.0,1.0,1.0,1.0,1.0,1.0,0.9999763,0.9999999,1.0,0.99999994,0.9999906,0.99999994,1.0,1.0,Group1
Cell15,0.9992446,0.99955267,0.9999957,0.99917763,0.99999195,0.99999255,0.99999684,0.9999896,0.99999744,0.99999976,0.9999961,0.99969786,0.9993458,0.9994166,0.9999957,0.9999903,0.99998707,0.99999654,0.99999535,0.99887204,0.9999964,0.9999986,0.9999974,0.99999917,0.99999446,0.99945813,0.9999887,0.9999957,0.99999475,0.99999976,0.9999962,0.9999959,0.99999964,0.99999356,0.99999726,0.99999756,0.99961114,0.9999974,0.9999915,0.99999976,0.9999959,0.9999987,0.9984604,0.99933875,0.9978573,0.99999833,0.9995478,0.9999966,0.99999356,0.9991071,0.9999978,0.9999943,0.9955407,0.9999988,0.99999857,0.99952024,0.99999774,0.9999989,0.9999933,0.99999386,0.9999988,0.99999684,0.9999868,0.99998766,0.99957126,0.9993882,0.9999988,0.9995402,0.99999666,0.9999971,0.9991075,0.9996173,0.99999464,0.9999973,0.99999624,0.9999962,0.9999991,0.99999356,0.9999951,0.9999963,0.9999973,0.9992206,0.99999845,0.9999977,0.99999315,0.9999926,0.9999973,0.9999974,0.99999607,0.9999912,0.99999833,0.99999815,0.9999972,0.99999523,0.9999986,0.99999416,0.9990904,0.9999923,0.9999985,0.99908245,0.99999005,0.9999985,0.998998,0.99999225,0.9999868,0.9999953,0.999997,0.99999505,0.99939895,0.99998826,0.99999845,0.9999993,0.9999957,0.9999893,0.9999952,0.99999666,0.99998903,0.9999982,0.9999934,0.9999938,0.99959433,0.9999977,0.9999994,0.99999875,0.9999928,0.999998,0.99999344,0.999999,0.9999988,0.9999917,0.99999183,0.99938524,0.99998987,0.9999941,0.9999979,0.99999744,0.99999195,0.9999916,0.9999959,0.9999967,0.9999983,0.9999961,0.9999972,0.99999774,0.99999774,0.99999094,0.9999984,0.9999986,0.9995348,0.9994656,0.99998754,0.9999944,0.9992418,0.9999911,0.99977976,0.99999845,0.9999974,0.99999833,0.99999917,0.9999909,0.99999833,0.99999386,0.99925846,0.99998695,0.9991579,0.99999905,0.99999875,0.9999969,0.9991901,0.99999446,0.99944055,0.99999934,0.99945575,0.9999967,0.9999925,0.99999815,0.9999993,0.9999925,0.9999988,0.9999937,0.99998945,0.9999913,0.999999,0.9999904,0.99896425,0.99999595,0.99999946,0.9999991,0.9999956,0.99999785,0.9999982,0.9994767,0.9999895,0.999996,0.9999944,0.9997265,0.9999915,0.99999666,0.99999326,Group2
Cell16,0.9989531,0.99936515,0.99999255,0.99886477,0.9999863,0.99998724,0.9999944,0.99998254,0.9999954,0.9999995,0.99999315,0.9995635,0.9990874,0.999182,0.99999243,0.9999836,0.9999784,0.99999386,0.9999919,0.9984652,0.9999937,0.9999975,0.99999523,0.9999984,0.9999904,0.9992523,0.99998105,0.99999255,0.99999094,0.9999996,0.99999326,0.9999928,0.9999993,0.999989,0.9999951,0.99999565,0.9994446,0.99999535,0.9999855,0.9999995,0.9999927,0.99999756,0.9979346,0.99927557,0.99716866,0.99999696,0.9993586,0.9999939,0.999989,0.998772,0.999996,0.9999901,0.99430346,0.9999978,0.9999973,0.99932134,0.9999959,0.99999803,0.9999885,0.99998945,0.9999978,0.99999446,0.99997807,0.9999794,0.99939036,0.999144,0.9999978,0.99934834,0.99999404,0.99999475,0.9987725,0.999453,0.99999064,0.9999952,0.9999934,0.99999326,0.99999833,0.9999889,0.99999154,0.99999344,0.99999523,0.99892145,0.9999972,0.99999577,0.99998826,0.99998736,0.99999523,0.9999953,0.9999931,0.9999851,0.99999696,0.9999966,0.99999493,0.9999917,0.9999975,0.9999899,0.99875003,0.9999869,0.99999726,0.99873966,0.99998325,0.99999726,0.99862915,0.99998677,0.999978,0.9999918,0.9999947,0.99999136,0.9991584,0.99998033,0.9999972,0.9999987,0.9999925,0.999982,0.9999916,0.9999941,0.9999816,0.9999967,0.9999887,0.9999893,0.99942166,0.9999958,0.99999887,0.9999977,0.99998766,0.99999636,0.99998873,0.9999981,0.99999785,0.99998593,0.9999861,0.9991401,0.99998295,0.9999898,0.99999624,0.9999954,0.9999863,0.99998575,0.9999927,0.99999416,0.99999684,0.9999932,0.99999505,0.99999595,0.99999595,0.9999847,0.9999971,0.99999744,0.99941033,0.99924767,0.9999792,0.9999903,0.9989495,0.9999849,0.99967724,0.99999714,0.9999953,0.99999696,0.9999984,0.99998456,0.9999969,0.99998945,0.9989715,0.9999783,0.9988388,0.9999983,0.99999774,0.99999446,0.99888116,0.9999904,0.99921405,0.99999875,0.99923444,0.9999942,0.9999872,0.99999666,0.9999986,0.99998724,0.9999978,0.99998915,0.9999823,0.9999853,0.9999981,0.9999838,0.9985851,0.9999929,0.999999,0.9999983,0.9999923,0.9999961,0.9999968,0.9992626,0.9999823,0.99999297,0.9999903,0.99960303,0.9999855,0.9999941,0.99998844,Group1
Cell17,0.99997205,0.9999871,1.0,0.9999683,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999928,0.9999774,0.9999809,1.0,0.9999999,0.99999994,1.0,1.0,0.9999494,1.0,1.0,1.0,1.0,1.0,0.9999829,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999895,1.0,0.99999994,1.0,1.0,1.0,0.9999198,0.9999768,0.99986917,1.0,0.9999869,1.0,1.0,0.9999642,1.0,1.0,0.9996121,1.0,1.0,0.9999857,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999879,0.99997956,1.0,0.9999866,1.0,1.0,0.99996424,0.99998975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99997073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99996316,0.99999994,1.0,0.99996275,0.9999999,1.0,0.9999575,1.0,0.99999994,1.0,1.0,1.0,0.9999801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999794,0.9999999,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999863,0.99998325,0.99999994,1.0,0.99997187,0.99999994,0.99999547,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999728,0.99999994,0.99996716,1.0,1.0,1.0,0.999969,1.0,0.99998206,1.0,0.9999828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999554,1.0,1.0,1.0,1.0,1.0,1.0,0.9999837,1.0,1.0,1.0,0.9999938,1.0,1.0,1.0,Group1
Cell18,0.99999964,0.9999999,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999845,0.9999998,0.9999969,1.0,0.9999999,1.0,1.0,0.9999995,1.0,1.0,0.99998534,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999976,1.0,0.9999999,1.0,1.0,0.9999995,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,0.99999946,1.0,1.0,0.99999934,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,0.9999996,1.0,1.0,1.0,0.9999996,1.0,0.9999998,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999934,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,Group2
Cell19,0.9999651,0.99998367,1.0,0.99996054,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.9999907,0.9999716,0.999976,1.0,0.99999994,0.9999999,1.0,1.0,0.99993765,1.0,1.0,1.0,1.0,1.0,0.9999783,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998665,1.0,1.0,1.0,1.0,1.0,0.9999021,0.99996984,0.99984205,1.0,0.9999834,1.0,1.0,0.99995553,1.0,0.99999994,0.9995429,1.0,1.0,0.9999819,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999999,0.9999999,0.9999846,0.99997425,1.0,0.99998295,1.0,1.0,0.99995553,0.99998695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99996346,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99995434,1.0,1.0,0.99995375,0.99999994,1.0,0.9999475,1.0,0.9999999,1.0,1.0,1.0,0.9999749,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.9999858,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.9999999,1.0,0.9999741,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999823,0.99997884,0.9999999,1.0,0.9999649,0.9999999,0.99999416,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.999966,0.9999999,0.9999592,1.0,1.0,1.0,0.9999614,1.0,0.9999774,1.0,0.9999783,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999999,1.0,0.99999994,0.99994487,1.0,1.0,1.0,1.0,1.0,1.0,0.9999795,0.99999994,1.0,1.0,0.99999195,1.0,1.0,1.0,Group2
Cell20,0.99976933,0.9998753,0.99999946,0.9997452,0.99999887,0.999999,0.99999964,0.9999985,0.9999997,1.0,0.9999995,0.9999213,0.9998052,0.9998297,0.99999946,0.9999986,0.99999803,0.9999996,0.9999994,0.9996307,0.9999996,0.9999999,0.9999997,0.99999994,0.9999993,0.99983823,0.99999833,0.99999946,0.99999934,1.0,0.9999995,0.99999946,1.0,0.99999917,0.9999997,0.9999997,0.9998942,0.9999997,0.9999988,1.0,0.99999946,0.9999999,0.99946785,0.9996944,0.99921536,0.9999998,0.9998737,0.9999996,0.99999917,0.9997193,0.99999976,0.9999992,0.9981427,0.9999999,0.9999999,0.99986464,0.99999976,0.9999999,0.9999991,0.99999917,0.9999999,0.99999964,0.99999803,0.99999815,0.9998814,0.99981993,0.9999999,0.99987125,0.9999996,0.99999964,0.9997195,0.99989617,0.9999993,0.9999997,0.9999995,0.9999995,0.99999994,0.99999917,0.9999994,0.9999995,0.9999997,0.99976075,0.9999998,0.99999976,0.99999905,0.999999,0.9999997,0.9999997,0.9999995,0.99999875,0.9999998,0.9999998,0.9999997,0.9999994,0.9999999,0.9999992,0.9997131,0.9999989,0.9999998,0.9997102,0.99999857,0.9999998,0.9996787,0.9999989,0.999998,0.9999994,0.99999964,0.99999934,0.99982363,0.9999983,0.9999998,0.99999994,0.99999946,0.99999845,0.9999994,0.9999996,0.9999984,0.9999998,0.9999991,0.99999917,0.99988884,0.99999976,0.9999999,0.9999999,0.99999905,0.99999976,0.9999991,0.9999999,0.9999999,0.99999887,0.99999887,0.9998189,0.9999985,0.9999992,0.99999976,0.9999997,0.99999887,0.9999988,0.99999946,0.9999996,0.9999998,0.9999995,0.9999997,0.99999976,0.99999976,0.99999875,0.9999998,0.9999999,0.99984026,0.9998464,0.99999815,0.9999993,0.9997684,0.99999875,0.9999457,0.9999998,0.9999997,0.9999998,0.99999994,0.9999987,0.9999998,0.99999917,0.99977434,0.99999803,0.999738,0.99999994,0.9999999,0.99999964,0.9997497,0.9999993,0.9998379,0.99999994,0.99984306,0.9999996,0.999999,0.9999998,0.99999994,0.999999,0.9999999,0.99999917,0.99999845,0.9999988,0.9999999,0.9999986,0.9996659,0.9999995,1.0,0.99999994,0.99999946,0.99999976,0.9999998,0.9998501,0.99999845,0.9999995,0.9999993,0.99993,0.9999988,0.9999996,0.9999991,Group3
Cell21,0.9999968,0.99999875,1.0,0.99999624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.9999975,0.999998,1.0,1.0,1.0,1.0,1.0,0.99999344,1.0,1.0,1.0,1.0,1.0,0.9999982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,0.99998856,0.99999726,0.9999793,1.0,0.99999875,1.0,1.0,0.9999957,1.0,1.0,0.9999229,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999887,0.9999978,1.0,0.9999987,1.0,1.0,0.9999957,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999955,1.0,1.0,0.99999547,1.0,1.0,0.9999947,1.0,1.0,1.0,1.0,1.0,0.99999785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986,0.9999983,1.0,1.0,0.9999968,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999969,1.0,0.9999961,1.0,1.0,1.0,0.99999636,1.0,0.99999815,1.0,0.9999982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999944,1.0,1.0,1.0,1.0,1.0,1.0,0.99999833,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,Group4
Cell22,0.99901706,0.99940664,0.99999326,0.9989333,0.99998766,0.9999885,0.999995,0.9999842,0.99999595,0.9999996,0.99999386,0.9995934,0.9991442,0.99923366,0.9999932,0.99998516,0.99998045,0.9999945,0.99999267,0.9985539,0.99999434,0.99999774,0.99999577,0.99999857,0.99999136,0.9993322,0.99998283,0.99999326,0.99999183,0.99999964,0.999994,0.9999935,0.99999934,0.99999005,0.99999565,0.9999961,0.9994815,0.9999958,0.99998695,0.9999996,0.9999935,0.9999978,0.9980487,0.99962074,0.99731725,0.9999973,0.99940044,0.9999946,0.99999005,0.99884534,0.9999964,0.9999911,0.9945674,0.99999803,0.9999976,0.99936527,0.99999636,0.9999983,0.9999896,0.99999046,0.99999803,0.999995,0.9999801,0.99998134,0.99943036,0.9991977,0.99999803,0.9993907,0.99999464,0.9999953,0.9988458,0.9994894,0.9999916,0.99999565,0.9999941,0.9999939,0.9999985,0.99999,0.9999924,0.99999416,0.99999577,0.998987,0.9999975,0.99999624,0.9999894,0.9999886,0.9999957,0.99999577,0.9999938,0.9999865,0.99999726,0.99999696,0.99999547,0.99999255,0.99999774,0.99999094,0.9988245,0.9999882,0.9999976,0.99881464,0.99998486,0.99999756,0.99870974,0.9999881,0.9999801,0.9999926,0.9999953,0.99999225,0.9992114,0.9999822,0.9999975,0.9999988,0.99999326,0.99998367,0.99999243,0.99999475,0.9999833,0.9999971,0.9999898,0.99999034,0.9994599,0.9999963,0.99999905,0.999998,0.99998885,0.9999968,0.9999898,0.99999833,0.9999981,0.9999873,0.9999875,0.999194,0.99998456,0.9999908,0.99999666,0.9999959,0.9999876,0.9999871,0.9999935,0.99999475,0.9999972,0.99999386,0.9999956,0.99999636,0.99999636,0.9999862,0.99999744,0.99999774,0.99957865,0.9992958,0.99998116,0.9999913,0.99901366,0.99998635,0.9997002,0.99999744,0.99999577,0.99999726,0.99999857,0.999986,0.99999726,0.99999046,0.99903446,0.99998033,0.9989087,0.99999845,0.999998,0.99999505,0.9989489,0.99999136,0.99926394,0.99999887,0.99928325,0.9999948,0.99998844,0.999997,0.9999988,0.99998844,0.99999803,0.9999902,0.99998397,0.9999867,0.99999833,0.9999854,0.9986679,0.9999936,0.9999991,0.9999985,0.9999931,0.99999654,0.99999714,0.9993098,0.999984,0.9999937,0.99999124,0.9996306,0.9999869,0.9999947,0.99998957,Group3
