,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell26,6.7866273,6.907118,8.117226,6.713173,7.665042,7.758737,8.290369,7.58458,8.633895,9.972031,8.1308155,7.3349094,6.369933,7.1277676,8.03583,7.423262,7.301242,8.083718,7.991899,5.798983,8.032566,8.80172,8.403472,9.1038685,7.971239,6.9017625,7.5034056,8.08187,7.938676,9.79759,8.113813,7.8952665,9.630902,7.777573,8.270968,8.387647,7.273574,8.452127,7.694905,9.822876,8.098553,8.793559,5.9569488,7.3357425,5.502809,8.667541,7.5896997,8.277075,7.771855,6.686279,8.596368,7.885157,3.9737322,8.840993,8.797339,6.8285494,8.550818,8.967552,7.7500615,7.85593,8.861408,8.328399,7.36951,7.3535886,7.333704,6.92643,8.9292555,7.1143727,8.359793,8.385788,5.9746203,7.147436,7.9669,8.342135,8.072316,8.117607,8.988153,7.6796355,7.9304633,8.083905,8.351731,6.3375163,8.601122,8.530081,7.8082385,7.6742477,8.493215,8.399421,8.109032,7.5702896,8.533902,8.624389,8.250518,8.013019,8.714676,7.897436,6.116421,7.676941,8.732085,6.048889,7.5904503,8.806386,6.6271534,7.732239,7.326985,7.944891,8.313426,7.844583,7.2430835,7.3834524,8.726303,9.189433,8.136964,7.4772863,8.004189,8.166799,7.4229217,8.600071,7.833021,7.942587,7.070771,8.53573,9.3819895,8.851,7.7356315,8.433212,7.9145613,8.926916,8.867557,7.6795936,7.7797327,6.600974,7.568118,7.9033036,8.544463,8.454604,7.7410116,7.6416974,8.075851,8.183129,8.600434,8.235782,8.312963,8.557329,8.328635,7.6466656,8.829748,8.796076,7.3096824,6.8223667,7.558529,7.820048,6.273696,7.528947,7.0363255,8.724035,8.310567,8.73866,9.204964,7.5737,8.55652,7.7647038,7.10561,7.31502,6.4878917,9.098492,8.781285,8.283634,6.0151763,7.934343,6.4297185,9.161464,7.214649,8.301904,7.584449,8.519214,9.297546,7.610672,8.920099,7.8022656,7.4613304,7.6960535,8.938296,7.4598417,7.0641365,8.077573,9.378173,9.066149,8.121387,8.489502,8.589851,7.2394066,7.5898957,8.246105,7.802121,7.216464,7.6624837,8.1265335,7.88762,Group3
Cell27,6.8869147,6.987655,8.138599,6.8112335,7.7641525,7.7649417,8.344678,7.5439367,8.542749,10.021448,8.189747,7.501666,6.4547434,7.15432,8.003418,7.5773845,7.3162026,8.1975355,8.004298,5.8396935,8.1490965,8.746828,8.336721,9.24159,8.001312,6.9532037,7.6391616,7.995655,8.030391,9.913847,8.202457,8.058367,9.55528,7.8725715,8.375032,8.510619,7.378014,8.500778,7.743579,9.918083,8.100418,8.786355,6.0759997,7.4012594,5.635214,8.653552,7.6280117,8.295188,7.7349625,6.9134636,8.683804,7.9219813,3.993832,8.974571,8.830831,6.997867,8.519263,8.962639,7.9217243,7.971858,8.8078785,8.380636,7.529651,7.4770036,7.395953,6.9533687,8.927567,7.2337446,8.402494,8.430905,6.004998,7.210658,8.017805,8.383471,8.030834,8.205442,9.166948,7.646382,7.9390316,8.128148,8.393289,6.2973204,8.711247,8.545128,7.9870687,7.7147975,8.610859,8.490923,8.243377,7.7405386,8.546858,8.666571,8.2629,8.065001,8.721199,7.8696566,6.2879405,7.7347636,8.77355,6.1196465,7.671948,8.8245735,6.71782,7.659466,7.3952093,8.147372,8.3674965,7.905643,7.3613877,7.435821,8.765016,9.310864,8.104269,7.5054865,8.031711,8.25876,7.4293513,8.71879,7.8088703,8.110082,7.1093173,8.631113,9.391978,8.9782915,7.8124013,8.429153,8.048922,8.966533,8.957787,7.7867184,7.8542743,6.673272,7.6411724,7.827379,8.545398,8.387585,7.855374,7.763913,8.14047,8.270037,8.676225,8.226702,8.342553,8.5364485,8.409546,7.6529684,8.9259615,8.774105,7.307658,6.92177,7.5352273,7.862942,6.409803,7.561077,7.188837,8.70275,8.329504,8.734413,9.289527,7.5444474,8.642626,7.9039125,7.329982,7.4738545,6.6161327,9.114817,8.917036,8.18959,6.073782,7.9287205,6.5697923,9.340812,7.39247,8.343648,7.581214,8.667612,9.39468,7.6746416,8.9417515,7.81986,7.5302224,7.7632775,9.04293,7.5672555,7.124767,8.081585,9.288168,9.06998,8.100609,8.487361,8.636206,7.3020797,7.6988626,8.252668,8.024682,7.3261476,7.6525645,8.146984,7.8628764,Group3
Cell28,6.7511535,6.88784,8.134332,6.6807685,7.6180825,7.794728,8.27512,7.665562,8.745699,9.937187,8.113652,7.231295,6.354455,7.1543145,8.102896,7.3298483,7.3358264,8.017432,8.018937,5.831674,7.9645486,8.878234,8.496438,9.001318,7.9825377,6.9089584,7.425509,8.19709,7.894516,9.704598,8.069937,7.786962,9.714377,7.7327366,8.2108555,8.308712,7.2273726,8.4397,7.693277,9.748622,8.133623,8.826925,5.9163084,7.323966,5.456543,8.708864,7.5989766,8.294853,7.846758,6.537111,8.546691,7.8915615,4.0512056,8.745957,8.793733,6.7298484,8.609747,8.996354,7.636064,7.7909846,8.935835,8.314485,7.271405,7.2890306,7.3249226,6.955504,8.955679,7.0569,8.35408,8.377513,6.014176,7.1404333,7.9593616,8.337915,8.147089,8.07441,8.849992,7.752556,7.961856,8.080739,8.347175,6.4359136,8.530792,8.547026,7.686907,7.6802855,8.417605,8.348868,8.02376,7.4601445,8.5526905,8.615367,8.273875,8.003843,8.736717,7.962276,6.0258994,7.6672697,8.722176,6.050749,7.5605354,8.816533,6.6026864,7.840261,7.3128777,7.8001494,8.298064,7.8295794,7.1847405,7.3829236,8.718972,9.100438,8.20284,7.4973435,8.01733,8.119154,7.4635067,8.52196,7.89549,7.8296194,7.0872517,8.479711,9.391349,8.761525,7.707932,8.468877,7.832056,8.915899,8.811468,7.6251554,7.7534246,6.593546,7.546183,8.01174,8.574006,8.547083,7.67913,7.574109,8.054314,8.139836,8.561266,8.278821,8.319816,8.60648,8.288705,7.684169,8.768773,8.842804,7.359556,6.787184,7.6241503,7.8218756,6.213054,7.5447006,6.9499025,8.771171,8.32712,8.770128,9.149195,7.6445036,8.50862,7.6799407,6.953001,7.2188783,6.4313254,9.106154,8.685132,8.403073,6.028542,7.978554,6.3632483,9.020324,7.1027164,8.297889,7.6314945,8.41533,9.229051,7.596371,8.925478,7.8273005,7.4446974,7.6775794,8.86813,7.408281,7.060675,8.110996,9.478307,9.085608,8.176675,8.522621,8.577538,7.2315865,7.535068,8.274804,7.641202,7.166322,7.714478,8.144344,7.9498467,Group3
Cell29,6.7733727,6.885361,8.068098,6.699155,7.649329,7.7040896,8.254581,7.5107956,8.53671,9.930437,8.097312,7.3481326,6.3511605,7.0830145,7.964466,7.4310207,7.251269,8.073197,7.9393115,5.763108,8.023291,8.71927,8.316971,9.101026,7.9260645,6.8678904,7.5033293,7.9879766,7.9192677,9.784247,8.092733,7.9057107,9.537954,7.7598944,8.255962,8.380261,7.2609596,8.413619,7.658102,9.800702,8.041335,8.731005,5.9533734,7.306765,5.5058174,8.602441,7.5488143,8.22623,7.699215,6.726142,8.573702,7.8429894,3.9333546,8.837013,8.751739,6.843974,8.478658,8.905562,7.7643995,7.8467994,8.779392,8.291662,7.379898,7.348704,7.303369,6.8822894,8.868696,7.108339,8.319012,8.345955,5.934045,7.1179237,7.9304185,8.300824,7.99709,8.096181,9.00269,7.6087184,7.8764167,8.044385,8.310492,6.2667117,8.587904,8.477391,7.8254333,7.634105,8.483372,8.378892,8.10701,7.5844407,8.480332,8.582798,8.197344,7.9768825,8.65802,7.8283124,6.134359,7.643992,8.689955,6.0249786,7.5675635,8.754386,6.6102457,7.6447315,7.2991557,7.971638,8.277487,7.8126082,7.236316,7.3488874,8.683038,9.179609,8.065255,7.4324374,7.9578767,8.146981,7.36912,8.590437,7.765555,7.9547563,7.031145,8.516514,9.325283,8.8443775,7.710449,8.372776,7.9129825,8.883578,8.8454485,7.6671886,7.7535224,6.576469,7.541762,7.8141,8.485859,8.367877,7.731486,7.6356673,8.044841,8.161169,8.572906,8.173695,8.266822,8.489603,8.30385,7.5923104,8.810219,8.727361,7.2526107,6.808664,7.4920316,7.780556,6.2765203,7.4856205,7.0442796,8.655767,8.25999,8.677461,9.179738,7.504688,8.53339,7.7654815,7.1433616,7.3249855,6.4869576,9.045061,8.778344,8.186026,5.986276,7.8743725,6.433847,9.175843,7.2327533,8.260853,7.5262575,8.522131,9.277352,7.580434,8.869289,7.752268,7.4334784,7.6669803,8.922033,7.4480495,7.0337305,8.021297,9.279796,9.007583,8.05468,8.429739,8.5500765,7.20946,7.5784593,8.190515,7.837558,7.206163,7.601331,8.077,7.819784,Group3
Cell30,6.8115373,6.9154935,8.084596,6.735345,7.697712,7.70888,8.289066,7.490886,8.505363,9.983213,8.132065,7.42504,6.3767557,7.0898576,7.954061,7.5029283,7.2546587,8.133804,7.949948,5.760455,8.084576,8.707443,8.294543,9.185669,7.944959,6.8839445,7.567375,7.952226,7.9674478,9.86707,8.141585,7.987736,9.526324,7.8076777,8.314171,8.449008,7.3071027,8.447366,7.682562,9.873699,8.048209,8.7420435,5.990388,7.334926,5.5436873,8.608665,7.566992,8.24312,7.683411,6.824187,8.627897,7.8640776,3.8983667,8.916433,8.782422,6.915898,8.47499,8.919841,7.8487663,7.905625,8.768954,8.325617,7.454044,7.4049673,7.3299313,6.8868465,8.884057,7.159718,8.34876,8.377186,5.9285727,7.142668,7.9592915,8.329697,7.982765,8.1446905,9.105694,7.5935345,7.8844533,8.071486,8.339588,6.2317066,8.653085,8.495911,7.913966,7.654399,8.550848,8.432628,8.1778145,7.6659193,8.497892,8.615544,8.211148,8.006841,8.674701,7.81844,6.1985993,7.6726365,8.723678,6.0398645,7.6065483,8.777811,6.641819,7.6111617,7.328513,8.073239,8.31214,7.84487,7.2887616,7.3713026,8.715364,9.257459,8.055956,7.444365,7.975947,8.198083,7.369896,8.659743,7.756638,8.039479,7.043064,8.5737915,9.351827,8.920893,7.748939,8.380905,7.9814043,8.918802,8.904319,7.7196093,7.7914805,6.5988746,7.576406,7.7811127,8.497759,8.345947,7.788146,7.6948905,8.081656,8.210036,8.621542,8.176982,8.28968,8.491156,8.351616,7.595772,8.871507,8.731318,7.247925,6.8468413,7.480154,7.803768,6.325638,7.500075,7.11066,8.659171,8.277688,8.689249,9.240022,7.490131,8.586455,7.8343983,7.2452,7.397833,6.534917,9.071175,8.858078,8.148983,5.994896,7.8756227,6.48679,9.28124,7.313512,8.289429,7.524362,8.604738,9.344827,7.611225,8.895779,7.763078,7.4648066,7.700388,8.988709,7.4979115,7.056204,8.028947,9.258137,9.027284,8.050929,8.439483,8.584408,7.2350683,7.6306663,8.201463,7.947076,7.25413,7.5971746,8.093167,7.811252,Group4
Cell31,6.7890415,6.9160514,8.140976,6.716805,7.663006,7.7899995,8.301169,7.6338625,8.695733,9.975272,8.140819,7.3100824,6.3802943,7.155127,8.07961,7.402544,7.3318577,8.074003,8.019611,5.8285685,8.022147,8.849429,8.457711,9.079787,7.9926324,6.921317,7.4889274,8.1449795,7.9378123,9.77747,8.113095,7.868659,9.681555,7.776409,8.263764,8.372912,7.2717714,8.464088,7.711062,9.810279,8.129507,8.823956,5.95714,7.347763,5.5006614,8.701107,7.6102138,8.301124,7.8187323,6.643058,8.59341,7.9045715,4.020956,8.8198805,8.812902,6.805603,8.591427,8.996148,7.7211437,7.8467116,8.908292,8.339741,7.3469,7.344435,7.346926,6.954767,8.95689,7.1080194,8.374432,8.399403,6.0069914,7.1613383,7.980735,8.35737,8.119196,8.117163,8.949763,7.725701,7.959912,8.099516,8.366833,6.3935614,8.589879,8.553841,7.7763886,7.693477,8.479834,8.396076,8.091703,7.542885,8.558403,8.637748,8.276801,8.026205,8.740514,7.9402986,6.0966277,7.689868,8.745108,6.066149,7.595239,8.827469,6.6339545,7.792397,7.338069,7.903673,8.324185,7.8554006,7.236404,7.399995,8.740358,9.170807,8.180285,7.502105,8.026327,8.164578,7.4559665,8.585705,7.8749204,7.914117,7.0940814,8.530217,9.40286,8.83212,7.741336,8.464466,7.8983083,8.939529,8.862075,7.6745596,7.786003,6.614607,7.576105,7.9636583,8.57328,8.5086565,7.733002,7.63138,8.084089,8.182658,8.601693,8.2699585,8.332635,8.594016,8.329539,7.6785145,8.822299,8.831834,7.346434,6.824904,7.6016436,7.837614,6.265919,7.552048,7.0183425,8.759944,8.33413,8.768285,9.199671,7.618897,8.554268,7.7475176,7.061084,7.293188,6.4817886,9.11863,8.759713,8.348473,6.0370464,7.968935,6.4196315,9.12191,7.186463,8.317213,7.6201153,8.494493,9.287164,7.6217294,8.939289,7.82914,7.471425,7.705452,8.927179,7.4559226,7.0794444,8.107862,9.435464,9.091014,8.160458,8.519745,8.601882,7.2529974,7.584689,8.27453,7.754387,7.2130704,7.7001495,8.150568,7.929432,Group4
Cell32,6.8394165,6.947752,8.134332,6.763271,7.730325,7.759665,8.33342,7.549698,8.579178,10.037133,8.174719,7.443077,6.4054427,7.1335287,8.013621,7.523825,7.301428,8.165766,8.000751,5.7946076,8.115758,8.775216,8.36253,9.218317,7.99229,6.921716,7.592181,8.022268,8.002874,9.907367,8.178494,8.009347,9.602302,7.841652,8.348951,8.480786,7.3366914,8.493627,7.724932,9.918134,8.101564,8.8006935,6.0104346,7.372246,5.5588593,8.667961,7.6107955,8.294298,7.74247,6.827388,8.667515,7.909682,3.9270723,8.948521,8.8333435,6.9308476,8.53703,8.978949,7.868001,7.936016,8.836775,8.37056,7.4735184,7.4313536,7.3678627,6.92941,8.942354,7.185646,8.395679,8.4237795,5.965595,7.1794577,8.002634,8.376787,8.04424,8.181773,9.129927,7.6514277,7.9356704,8.116697,8.386685,6.2840304,8.688406,8.548972,7.932135,7.6982102,8.584184,8.470459,8.2059965,7.6845007,8.551371,8.663921,8.263281,8.050214,8.730332,7.876408,6.209474,7.713173,8.772745,6.0695786,7.6421323,8.831693,6.6707115,7.6768494,7.3652725,8.087605,8.356658,7.8856506,7.3155537,7.4113703,8.764926,9.293648,8.11609,7.489517,8.023932,8.2346325,7.418914,8.693422,7.813585,8.060495,7.084159,8.611584,9.410224,8.954228,7.7861686,8.437107,8.008586,8.969222,8.944797,7.750771,7.8293614,6.63113,7.6134834,7.8482785,8.55358,8.4142475,7.8182454,7.722985,8.122947,8.247633,8.663398,8.233127,8.338857,8.551197,8.391101,7.6459627,8.910651,8.792794,7.2979712,6.8750725,7.5355296,7.847882,6.344063,7.5447435,7.1298776,8.720146,8.328881,8.747055,9.283311,7.5467176,8.6261215,7.859888,7.2510896,7.417277,6.555939,9.126911,8.889445,8.221551,6.026751,7.929562,6.505261,9.306258,7.328825,8.336234,7.5760493,8.632351,9.386197,7.650251,8.949584,7.811918,7.5021286,7.739232,9.026808,7.52789,7.093059,8.081785,9.335555,9.085232,8.108713,8.495608,8.631814,7.2724347,7.6610165,8.254681,7.9568863,7.282427,7.650536,8.143127,7.8685923,Group3
Cell33,6.903631,7.0008974,8.142814,6.827417,7.782078,7.7657537,8.355293,7.53576,8.526894,10.033888,8.200963,7.5316267,6.4679074,7.1578884,7.997504,7.60514,7.3178983,8.218875,8.006641,5.8437343,8.170856,8.737982,8.325024,9.269027,8.0069065,6.9610305,7.6636343,7.979818,8.047386,9.938423,8.219168,8.088558,9.543927,7.889915,8.394862,8.534153,7.3962936,8.510606,7.7521796,9.938788,8.100977,8.786357,6.0948553,7.412407,5.6558137,8.652089,7.6345162,8.299056,7.7277875,6.9535995,8.701072,7.928689,3.9910777,9.000813,8.838401,7.0274806,8.514346,8.963348,7.9532704,7.993219,8.799382,8.390928,7.5584373,7.4989386,7.40649,6.9566817,8.928815,7.2545404,8.411067,8.439968,6.007404,7.2210727,8.027263,8.39176,8.023294,8.222008,9.201832,7.639733,7.9405622,8.136558,8.401634,6.287201,8.73274,8.548837,8.020041,7.721855,8.633574,8.508628,8.268572,7.771529,8.550184,8.675476,8.26566,8.074734,8.723624,7.864379,6.3168063,7.745035,8.782497,6.1296773,7.686479,8.829314,6.7324896,7.6455584,7.406846,8.184962,8.378105,7.9167886,7.382194,7.4446025,8.773442,9.335415,8.098468,7.509929,8.036884,8.276173,7.42966,8.7418785,7.804162,8.141166,7.1150217,8.649761,9.3961315,9.003382,7.8262897,8.429154,8.073803,8.975452,8.976015,7.8061566,7.8678203,6.684486,7.654098,7.813164,8.546507,8.37592,7.876256,7.786094,8.152653,8.286536,8.691336,8.22545,8.348613,8.533525,8.425167,7.653617,8.945241,8.771367,7.3062115,6.938381,7.530231,7.870672,6.432343,7.566334,7.2156644,8.700023,8.333579,8.734876,9.307251,7.53837,8.659582,7.9294515,7.370276,7.5023103,6.6375585,9.119687,8.943584,8.172626,6.0814996,7.9276204,6.5933228,9.376079,7.4242907,8.351947,7.579989,8.696085,9.414889,7.6859484,8.947322,7.8228593,7.542201,7.775328,9.063951,7.586391,7.134565,8.082508,9.273732,9.072475,8.096996,8.48781,8.64583,7.312542,7.718497,8.254339,8.065772,7.345309,7.650224,8.151041,7.8581467,Group4
Cell34,6.9105296,6.997206,8.1158285,6.8322577,7.796995,7.7261586,8.349682,7.4664783,8.437892,10.042053,8.196527,7.583635,6.4614334,7.1241713,7.9376154,7.6504855,7.2789865,8.246724,7.973057,5.8052745,8.199818,8.672281,8.248291,9.321269,7.983664,6.939923,7.6988153,7.888278,8.060606,9.984744,8.232293,8.143947,9.474087,7.903495,8.418751,8.570483,7.4105053,8.503224,7.7372947,9.972798,8.062166,8.749034,6.104714,7.404008,5.669133,8.609466,7.612403,8.271712,7.6626034,7.0352287,8.718267,7.908621,3.9221978,9.047973,8.825399,7.0759897,8.460081,8.929119,8.012327,8.020067,8.735086,8.3844595,7.6068406,7.5252676,7.39612,6.921197,8.89613,7.276082,8.399219,8.42982,5.964522,7.2094345,8.016408,8.378921,7.9583554,8.234689,9.277437,7.5758047,7.904082,8.1228895,8.389022,6.205806,8.763523,8.522176,8.083952,7.701917,8.667771,8.526296,8.308924,7.827958,8.522313,8.665944,8.234634,8.0649805,8.693708,7.80588,6.3595595,7.7354317,8.773607,6.11163,7.690145,8.807271,6.7320642,7.558569,7.399976,8.264344,8.372581,7.9107804,7.404376,7.42883,8.762852,9.378785,8.039413,7.4806657,8.012446,8.291804,7.3868647,8.77778,7.747189,8.199647,7.0878963,8.671096,9.374909,9.046889,7.828575,8.390129,8.112232,8.967392,8.997571,7.826,7.869214,6.672839,7.6525035,7.7259927,8.511567,8.299536,7.9010286,7.814567,8.151064,8.2993145,8.701621,8.181469,8.328475,8.485695,8.435811,7.6129675,8.969992,8.725256,7.257247,6.945107,7.4710402,7.853581,6.455525,7.5399284,7.2562075,8.653605,8.30706,8.698771,9.328774,7.4757786,8.675589,7.969287,7.4543905,7.5493927,6.658173,9.099431,8.991448,8.078418,6.055866,7.8827105,6.620421,9.453734,7.481707,8.338952,7.53303,8.748895,9.444834,7.6793547,8.928474,7.7904935,7.537062,7.771524,9.094805,7.6042256,7.120553,8.044769,9.1928,9.044444,8.044899,8.450489,8.638445,7.3014894,7.7385497,8.219796,8.155719,7.3620815,7.600051,8.123598,7.801362,Group3
Cell35,6.836102,6.942237,8.118384,6.760102,7.722942,7.7440653,8.319453,7.530955,8.551456,10.015155,8.16186,7.44286,6.402714,7.122487,7.9935303,7.5221486,7.28863,8.157725,7.9846163,5.79076,8.108176,8.749778,8.337896,9.20767,7.977732,6.913784,7.588602,7.997455,7.9936337,9.891784,8.168206,8.006291,9.571377,7.8334155,8.339245,8.47214,7.3315244,8.478455,7.7131834,9.90067,8.084065,8.779293,6.012444,7.3635325,5.564042,8.64656,7.5986524,8.277355,7.723195,6.8351717,8.654943,7.896078,3.929746,8.938714,8.815339,6.9331346,8.514684,8.956953,7.866319,7.92918,8.81118,8.356248,7.4725904,7.4274163,7.358885,6.919311,8.920802,7.1824512,8.380425,8.40861,5.9600863,7.171403,7.9898424,8.361498,8.023223,8.1714,9.123248,7.6328745,7.919492,8.102819,8.371371,6.2709618,8.677716,8.530627,7.9307914,7.6858726,8.574613,8.459119,8.199563,7.6835127,8.532834,8.6474285,8.245977,8.037306,8.71044,7.857331,6.215164,7.7022724,8.755705,6.067122,7.6336083,8.812363,6.667311,7.6547437,7.356826,8.087629,8.3425665,7.8742642,7.3116875,7.4013386,8.747681,9.281247,8.095518,7.477034,8.009012,8.224382,7.4048505,8.683459,7.7951026,8.057595,7.0743814,8.599954,9.387606,8.94385,7.7765923,8.417598,8.003033,8.951146,8.931233,7.743994,7.8193984,6.6263075,7.604352,7.8251357,8.533988,8.38936,7.811798,7.717645,8.110814,8.236885,8.649832,8.214088,8.322714,8.5297165,8.379192,7.6308775,8.897761,8.770143,7.2837105,6.871522,7.518359,7.8350825,6.3460717,7.532357,7.129815,8.697878,8.311856,8.7261505,9.267748,7.52898,8.613618,7.855418,7.2567425,7.416486,6.55632,9.106106,8.880091,8.195169,6.023427,7.912176,6.5068974,9.298842,7.33008,8.32116,7.560446,8.625242,9.37127,7.640166,8.930032,7.797076,7.493131,7.7290335,9.014133,7.522131,7.085164,8.064562,9.304565,9.063524,8.089211,8.4760065,8.615827,7.2639184,7.6548,8.236909,7.959239,7.277958,7.634018,8.127061,7.8498135,Group2
Cell36,6.8401685,6.9572034,8.170141,6.764973,7.7319016,7.8019967,8.354854,7.6125026,8.664487,10.0613,8.19407,7.4148865,6.4128323,7.16672,8.072977,7.5012035,7.339761,8.161043,8.040448,5.821127,8.109828,8.844693,8.437066,9.203475,8.024234,6.943918,7.577638,8.105223,8.007789,9.902177,8.184817,7.9829564,9.681157,7.8450704,8.348569,8.4721575,7.335794,8.517597,7.748626,9.922179,8.145917,8.849266,6.002671,7.3884306,5.545083,8.719462,7.638994,8.331592,7.803696,6.772483,8.674536,7.9386363,3.9619844,8.935402,8.864079,6.901357,8.596191,9.026578,7.837806,7.930288,8.905676,8.392915,7.4482403,7.4221673,7.3854795,6.9623613,8.988556,7.178148,8.422225,8.449275,5.996704,7.1965823,8.025445,8.403925,8.107584,8.188451,9.09704,7.7110267,7.977026,8.14247,8.41373,6.346201,8.685483,8.587698,7.898819,7.7254577,8.577928,8.475628,8.192285,7.6548624,8.591015,8.690787,8.303078,8.07257,8.772861,7.9336843,6.178768,7.7328506,8.799963,6.0830154,7.651402,8.86914,6.6756244,7.753789,7.3802676,8.043971,8.378204,7.9039683,7.3085685,7.433336,8.793348,9.285975,8.175604,7.5221086,8.057007,8.239518,7.461029,8.686733,7.869248,8.032196,7.112073,8.615101,9.4514675,8.943869,7.797562,8.484174,7.9948,8.99732,8.950687,7.74884,7.841747,6.644085,7.6264462,7.926659,8.598498,8.488919,7.8131633,7.714425,8.139786,8.25474,8.675525,8.282325,8.371132,8.605681,8.4008875,7.688212,8.913906,8.847839,7.3437524,6.8762245,7.590724,7.874153,6.328934,7.575631,7.107826,8.774866,8.365826,8.7943125,9.291804,7.6045256,8.633711,7.8439236,7.1975646,7.392552,6.544334,9.1652775,8.875353,8.308007,6.0455017,7.977139,6.4884486,9.27319,7.295743,8.363179,7.6224575,8.612623,9.389214,7.667211,8.985553,7.8492723,7.516878,7.754795,9.02641,7.525755,7.111291,8.125191,9.420626,9.129063,8.162999,8.541855,8.656839,7.289832,7.6582465,8.297027,7.9044,7.2792115,7.699901,8.179344,7.9245343,Group1
Cell37,6.8793106,6.966202,8.087621,6.800842,7.767997,7.6969733,8.322064,7.436638,8.4104805,10.018676,8.168526,7.554109,6.429087,7.09348,7.908956,7.621126,7.2486815,8.218855,7.944492,5.77128,8.171831,8.64546,8.220407,9.296095,7.9551277,6.9087725,7.6695747,7.8594904,8.032268,9.961229,8.204385,8.115825,9.449274,7.8747635,8.391312,8.543426,7.380539,8.47599,7.7081423,9.949251,8.033821,8.72241,6.0714774,7.3740215,5.6348066,8.582492,7.5829363,8.2438965,7.633255,7.004335,8.691577,7.879896,3.883483,9.022113,8.798972,7.0451922,8.432731,8.902947,7.9838767,7.991629,8.708424,8.356928,7.5773726,7.4955907,7.3661137,6.889997,8.869875,7.2457805,8.371724,8.402403,5.9309254,7.1789603,7.987956,8.351376,7.929747,8.206785,9.252156,7.5462394,7.8753433,8.094703,8.361502,6.1728063,8.736949,8.494987,8.055682,7.6726747,8.640958,8.499124,8.281212,7.799045,8.495124,8.639117,8.206723,8.03665,8.666948,7.7768917,6.326967,7.706275,8.747049,6.078406,7.660878,8.780796,6.7003965,7.5289564,7.3699794,8.236527,8.345019,7.882064,7.3743963,7.398905,8.736268,9.353753,8.01101,7.4508677,7.983982,8.264045,7.3568296,8.751241,7.7180543,8.171664,7.0571156,8.644288,9.349855,9.021027,7.7996545,8.362607,8.084027,8.94132,8.97158,7.7970753,7.840394,6.6410213,7.623141,7.6967993,8.48435,8.27178,7.872293,7.7856164,8.12295,8.271573,8.674889,8.153423,8.300802,8.45841,8.408412,7.583499,8.943933,8.698571,7.2268863,6.9139743,7.4412127,7.824718,6.423169,7.5102797,7.2258596,8.626741,8.279332,8.672023,9.303613,7.4459624,8.64879,7.9407253,7.4245462,7.51978,6.6263247,9.073688,8.965446,8.050105,6.022501,7.8539166,6.588479,9.428896,7.4519267,8.311306,7.5033603,8.722287,9.419965,7.6500583,8.902304,7.7614703,7.50741,7.7424593,9.069058,7.574745,7.089856,8.016382,9.167279,9.018562,8.01651,8.423119,8.61155,7.271246,7.709406,8.191849,8.127632,7.3319955,7.5705485,8.09541,7.772362,Group4
