,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,group
Cell11,0.99987173,0.9998454,0.99992406,0.99978095,0.99989676,0.9999561,0.9999572,0.9998495,0.9999796,0.9999935,0.999962,0.99979126,0.99930865,0.9999003,0.9999616,0.9998897,0.999887,0.9999745,0.99997145,0.99895394,0.99989235,0.9999703,0.9999702,0.9999662,0.99995285,0.9996381,0.9999125,0.99994713,0.9999195,0.9999966,0.9999659,0.9998198,0.99999046,0.9999064,0.9999429,0.9999627,0.9998904,0.99997365,0.99992996,0.99998826,0.9999558,0.99997216,0.99956954,0.9998736,0.99824613,0.9999927,0.9998556,0.99994785,0.99994123,0.99980134,0.99997056,0.99989533,0.9954653,0.9999869,0.99998665,0.9997616,0.9999529,0.9999818,0.9999371,0.9998455,0.99996454,0.9999608,0.9998535,0.99986655,0.9999227,0.99978715,0.99998343,0.999868,0.9999528,0.99997324,0.99941397,0.9998906,0.9999489,0.99991107,0.9999804,0.99994123,0.9999813,0.9998284,0.9999321,0.999964,0.9999799,0.99969196,0.9999452,0.9999528,0.9998684,0.9998271,0.99997485,0.99995846,0.99989635,0.99991125,0.9999474,0.9999664,0.9999649,0.9999729,0.9999867,0.99996513,0.99957925,0.9999517,0.9999914,0.9997215,0.9999383,0.9999669,0.99967396,0.9998824,0.9997768,0.99993783,0.9999606,0.9999478,0.99989396,0.9998738,0.9999807,0.9999833,0.99991286,0.9999351,0.99993885,0.99998736,0.9998986,0.9999261,0.9999188,0.9999538,0.99973214,0.9999536,0.9999905,0.9999847,0.99990624,0.9999644,0.99995697,0.9999905,0.99998593,0.9998605,0.9999144,0.99981254,0.9998523,0.9999113,0.9999558,0.9999662,0.99994373,0.99988097,0.9999857,0.99997014,0.9999529,0.9998835,0.9999599,0.9999738,0.9999424,0.9999061,0.999969,0.99998045,0.9999398,0.9997816,0.99994415,0.9999149,0.999666,0.99995506,0.999833,0.9999176,0.9999673,0.9999508,0.99998266,0.9999124,0.9999606,0.99991715,0.9996848,0.99981636,0.999762,0.99998385,0.9999935,0.9999217,0.99955577,0.999878,0.9996269,0.99998665,0.9997673,0.9999574,0.9999619,0.99996096,0.99996316,0.9999351,0.999991,0.99986637,0.99989575,0.9999435,0.9999648,0.9999546,0.999884,0.9999751,0.9999893,0.9999771,0.9999566,0.9999738,0.99994606,0.9999103,0.9999121,0.99994385,0.99992096,0.9997871,0.99983764,0.99995583,0.9999422,Group3
Cell12,0.9999996,0.9999992,1.0,0.99999887,0.9999983,0.99999976,0.99999934,0.9999989,0.99999976,1.0,0.9999999,0.9999939,0.99997586,0.9999991,0.99999934,0.9999997,0.999992,0.9999963,0.9999999,0.9999548,0.9999997,0.99999994,0.99999964,0.9999998,0.9999999,0.99999565,0.999999,0.99999976,0.99999994,1.0,0.9999996,0.9999997,1.0,0.99999905,0.9999993,0.9999997,0.99999785,0.99999887,0.99999905,1.0,0.9999997,0.9999998,0.999986,0.99999917,0.99989855,1.0,0.9999977,0.99999964,0.9999986,0.9999997,0.9999998,0.9999998,0.9995498,1.0,1.0,0.99999326,0.99999994,0.9999999,0.9999992,0.99999946,0.99999976,0.99999857,0.9999998,0.99999905,0.9999989,0.99999946,0.9999999,0.999998,0.9999999,0.99999994,0.99998647,0.99999857,0.9999987,0.9999995,0.9999994,0.99999946,0.9999999,0.9999979,0.9999993,0.9999998,0.99999994,0.99999416,0.9999997,0.9999999,0.99999845,0.9999995,0.99999994,0.9999998,0.99999917,0.9999992,0.99999994,0.99999934,0.99999833,0.999999,0.9999994,0.9999998,0.9999937,0.9999999,0.9999999,0.99999285,0.99999934,0.9999999,0.99999356,0.99999976,0.9999998,0.9999989,0.99999917,0.9999994,0.99999905,0.9999994,0.999999,0.9999998,0.9999999,0.9999991,0.99999994,0.9999999,0.9999977,0.9999997,0.9999998,0.9999997,0.9999984,1.0,0.99999994,1.0,0.99999976,0.9999999,0.9999988,0.99999976,1.0,0.99999744,0.9999992,0.9999929,0.9999992,0.99999976,0.9999999,0.99999946,0.99999994,0.9999988,0.99999994,0.99999994,0.9999992,0.9999991,0.9999999,0.9999998,0.99999875,0.9999982,1.0,0.9999999,0.99999946,0.99998486,0.9999996,0.9999988,0.99999154,0.9999997,0.99999475,0.9999998,0.99999946,0.9999999,0.9999999,0.9999998,0.99999994,0.9999995,0.99999404,0.9999986,0.9999786,1.0,0.99999976,0.99999887,0.99999064,0.9999996,0.99999696,0.9999993,0.99999976,0.9999992,0.99999994,0.9999996,0.9999999,0.9999999,0.9999999,0.9999989,0.99999964,0.9999993,0.9999998,0.9999981,0.99999845,0.9999997,1.0,0.9999998,0.9999998,1.0,0.9999997,0.99999887,0.9999997,0.9999985,0.9999993,0.9999969,0.99999857,1.0,0.9999996,Group4
Cell13,0.99989206,0.99986184,0.9999525,0.9998096,0.99987924,0.9999542,0.99994576,0.99985594,0.9999732,0.99999344,0.9999632,0.999748,0.99923766,0.9998953,0.99995005,0.9999092,0.99982893,0.99994856,0.99997175,0.9988504,0.9999118,0.9999722,0.99996305,0.9999647,0.99995786,0.99964935,0.99990296,0.9999476,0.99994195,0.9999957,0.999958,0.9998686,0.9999906,0.9998992,0.99993265,0.9999577,0.9998687,0.9999576,0.99991775,0.99998885,0.99995255,0.999969,0.999508,0.9998778,0.9980713,0.9999913,0.9998375,0.99994487,0.9999222,0.9998629,0.99996775,0.9999179,0.9950079,0.999988,0.9999861,0.999718,0.99996185,0.9999792,0.9999272,0.99986917,0.99996126,0.99994147,0.99989706,0.9998694,0.99991,0.9998367,0.9999808,0.9998519,0.99995625,0.9999733,0.99939126,0.9998785,0.99993014,0.9999147,0.9999694,0.99993443,0.9999812,0.9998201,0.9999236,0.99996275,0.99998194,0.99967027,0.9999444,0.9999648,0.99985904,0.9998635,0.99997574,0.9999582,0.99989384,0.999906,0.99995846,0.9999542,0.9999444,0.99995774,0.99997705,0.99996275,0.9995822,0.9999592,0.99998766,0.9996811,0.99993044,0.9999663,0.9996501,0.99990875,0.9998668,0.9999226,0.99994695,0.99993896,0.99988955,0.9998864,0.99996686,0.99997866,0.9999352,0.9999227,0.9999547,0.9999855,0.99987394,0.9999302,0.99993384,0.999951,0.9997654,0.99996525,0.99998766,0.99998903,0.9999226,0.99997,0.9999396,0.9999847,0.9999874,0.9998387,0.9999085,0.9997601,0.9998649,0.999925,0.99995977,0.9999559,0.9999619,0.9998747,0.99998313,0.99997264,0.9999401,0.99988294,0.9999679,0.9999705,0.9999246,0.99988633,0.9999791,0.9999772,0.999934,0.9996921,0.9999393,0.9999014,0.99962574,0.999951,0.9997909,0.9999335,0.99995726,0.99995625,0.9999796,0.99993163,0.99996597,0.99991846,0.9996636,0.99982524,0.99965096,0.99998564,0.99998814,0.99990827,0.9995332,0.9998957,0.99966544,0.9999761,0.9998473,0.9999448,0.99996734,0.999953,0.99996364,0.9999472,0.99998766,0.9998674,0.99990946,0.99993324,0.9999641,0.9999316,0.99987155,0.99996805,0.9999878,0.9999731,0.9999567,0.9999795,0.9999449,0.9998986,0.99992156,0.99992365,0.9999151,0.9997746,0.9998388,0.9999715,0.99993813,Group4
Cell14,0.99999756,0.99999607,0.99999964,0.9999943,0.99999386,0.99999875,0.99999756,0.9999951,0.999999,0.99999994,0.9999992,0.99998164,0.9999313,0.99999607,0.9999977,0.9999982,0.99998164,0.99999315,0.99999946,0.99987954,0.9999983,0.9999995,0.9999986,0.99999917,0.9999992,0.9999827,0.999996,0.9999987,0.9999993,0.99999994,0.9999984,0.99999774,0.9999999,0.99999607,0.9999972,0.9999987,0.99999267,0.99999696,0.99999636,0.9999999,0.9999986,0.99999917,0.99995923,0.999996,0.9997527,0.9999998,0.99999154,0.9999984,0.9999955,0.9999979,0.99999917,0.9999986,0.9990707,0.9999999,0.99999976,0.99997956,0.99999946,0.99999946,0.999997,0.9999968,0.9999989,0.999996,0.9999985,0.9999955,0.99999595,0.99999654,0.9999995,0.9999926,0.9999991,0.99999946,0.9999563,0.9999945,0.9999958,0.9999976,0.99999815,0.9999976,0.9999997,0.9999918,0.999997,0.9999991,0.99999976,0.9999799,0.9999985,0.99999964,0.9999938,0.99999714,0.9999996,0.999999,0.99999624,0.99999654,0.99999946,0.9999977,0.9999957,0.9999972,0.99999845,0.99999905,0.9999767,0.99999934,0.9999996,0.9999775,0.9999974,0.9999992,0.99997807,0.9999984,0.99999857,0.9999961,0.99999726,0.9999976,0.9999959,0.99999696,0.99999744,0.9999993,0.9999991,0.99999654,0.99999946,0.9999997,0.9999925,0.9999983,0.99999887,0.99999857,0.9999922,0.99999964,0.99999964,0.99999994,0.9999985,0.9999996,0.99999636,0.9999992,0.9999999,0.99999106,0.9999966,0.9999803,0.999996,0.9999985,0.9999993,0.99999803,0.99999964,0.99999493,0.9999996,0.9999996,0.99999714,0.9999959,0.9999996,0.9999992,0.9999958,0.99999386,0.9999999,0.9999994,0.99999774,0.99996495,0.99999803,0.99999547,0.99997336,0.9999985,0.9999845,0.99999887,0.9999981,0.9999992,0.99999946,0.9999989,0.99999946,0.9999976,0.9999795,0.9999937,0.9999543,0.9999998,0.9999993,0.99999577,0.99996895,0.9999976,0.9999865,0.9999982,0.99999785,0.9999974,0.9999995,0.9999982,0.9999992,0.99999917,0.99999964,0.99999523,0.999998,0.9999972,0.99999917,0.9999949,0.9999941,0.9999988,0.99999976,0.9999992,0.999999,0.9999998,0.9999985,0.9999955,0.9999982,0.99999535,0.9999969,0.99998844,0.9999938,0.9999998,0.99999803,Group1
Cell15,0.9999982,0.9999976,0.9999993,0.999996,0.99999857,0.9999996,0.9999996,0.9999977,0.9999999,1.0,0.9999997,0.9999959,0.9999763,0.9999987,0.99999964,0.99999857,0.9999982,0.99999976,0.9999998,0.99995625,0.9999986,0.99999976,0.99999976,0.99999976,0.9999996,0.9999913,0.99999887,0.9999995,0.99999917,1.0,0.9999997,0.9999972,1.0,0.9999988,0.9999994,0.9999997,0.9999984,0.99999976,0.99999917,0.9999999,0.9999996,0.9999998,0.99998814,0.99999815,0.9999057,1.0,0.9999977,0.9999995,0.99999934,0.99999684,0.99999976,0.9999987,0.999613,0.99999994,0.99999994,0.999995,0.9999996,0.9999999,0.9999993,0.9999977,0.9999997,0.99999964,0.999998,0.99999803,0.99999905,0.99999636,0.9999999,0.999998,0.9999996,0.9999998,0.9999818,0.99999845,0.99999946,0.9999989,0.9999999,0.9999994,0.9999999,0.999997,0.9999992,0.9999997,0.9999999,0.9999929,0.99999946,0.99999964,0.999998,0.9999973,0.9999998,0.99999964,0.9999986,0.99999887,0.9999995,0.9999997,0.9999997,0.99999976,0.99999994,0.9999997,0.99998903,0.9999996,0.99999994,0.99999374,0.99999934,0.99999976,0.9999923,0.9999985,0.9999964,0.9999993,0.99999964,0.99999946,0.99999857,0.9999982,0.9999999,0.9999999,0.99999905,0.9999993,0.9999994,0.99999994,0.99999857,0.99999917,0.9999991,0.9999996,0.99999464,0.99999964,0.99999994,0.99999994,0.99999887,0.99999976,0.9999996,1.0,0.99999994,0.99999774,0.9999989,0.9999964,0.99999774,0.999999,0.99999964,0.9999997,0.9999995,0.9999983,0.99999994,0.99999976,0.9999995,0.9999984,0.9999997,0.9999998,0.99999934,0.99999875,0.9999998,0.9999999,0.99999934,0.99999535,0.99999946,0.9999989,0.9999919,0.9999996,0.99999696,0.9999991,0.9999997,0.9999996,0.9999999,0.99999905,0.9999997,0.99999905,0.99999267,0.99999684,0.99999464,0.99999994,1.0,0.99999905,0.9999879,0.99999833,0.9999912,0.99999994,0.99999607,0.9999996,0.9999997,0.99999964,0.9999997,0.99999934,1.0,0.999998,0.9999987,0.9999994,0.9999997,0.9999995,0.99999833,0.9999998,1.0,0.9999998,0.99999964,0.9999998,0.99999946,0.99999887,0.999999,0.9999994,0.99999905,0.99999595,0.9999973,0.99999964,0.9999994,Group2
Cell16,0.99995315,0.99992955,0.9999905,0.9999079,0.999881,0.99996775,0.9999375,0.9999128,0.99996734,0.99999607,0.99997866,0.99972135,0.99928814,0.99992156,0.99993867,0.9999631,0.9996756,0.99981296,0.99998283,0.9989135,0.9999645,0.99998534,0.99996054,0.9999754,0.99997973,0.99977136,0.99991703,0.9999671,0.9999833,0.9999957,0.99995524,0.9999595,0.99999464,0.9999197,0.9999342,0.99996346,0.99986225,0.99991316,0.99991965,0.9999942,0.999964,0.99997467,0.999509,0.99992484,0.99812603,0.99999195,0.9998524,0.99995935,0.9998982,0.99996316,0.99997485,0.9999705,0.9948961,0.9999943,0.99999076,0.99970204,0.99998575,0.9999822,0.9999318,0.9999418,0.9999695,0.9998985,0.9999715,0.999917,0.99991363,0.9999424,0.99998313,0.9998671,0.999977,0.99998355,0.9995152,0.99989474,0.9999013,0.99994946,0.99994254,0.99994427,0.9999885,0.9998622,0.9999331,0.99997437,0.9999916,0.9997257,0.9999628,0.9999893,0.9998875,0.9999489,0.9999863,0.9999732,0.9999252,0.9999284,0.9999853,0.99993736,0.9998887,0.99991995,0.99994576,0.9999723,0.9997079,0.9999829,0.99998176,0.9996871,0.9999392,0.9999779,0.9997062,0.99996793,0.999975,0.99991304,0.9999289,0.999942,0.99991864,0.9999416,0.99992096,0.9999759,0.9999798,0.99992204,0.9999863,0.99998766,0.9998554,0.9999606,0.9999741,0.99996376,0.9998832,0.99998933,0.99998575,0.99999714,0.99996847,0.9999878,0.99991,0.9999694,0.9999943,0.9998434,0.99992883,0.99969447,0.99992716,0.9999677,0.9999798,0.9999458,0.9999908,0.9999047,0.9999848,0.9999863,0.9999299,0.99992096,0.99998844,0.99997544,0.9999042,0.99987835,0.9999952,0.9999794,0.9999463,0.99949527,0.9999519,0.9999062,0.9996493,0.9999612,0.99974936,0.99997455,0.9999474,0.99997914,0.9999814,0.9999759,0.9999851,0.9999486,0.99972194,0.99989474,0.99936545,0.9999935,0.9999689,0.9999106,0.9996225,0.9999531,0.9998203,0.99993736,0.9999636,0.99993277,0.999986,0.99995255,0.9999778,0.99997973,0.9999841,0.9999126,0.99995786,0.9999345,0.99997634,0.9998773,0.99988914,0.9999631,0.99998987,0.99997526,0.99997276,0.99999315,0.9999627,0.99990916,0.99996126,0.9998935,0.9999335,0.9998209,0.99989265,0.999994,0.9999527,Group1
Cell17,0.9999923,0.9999893,0.9999975,0.99998385,0.9999904,0.9999973,0.99999654,0.9999885,0.99999857,0.99999976,0.99999803,0.99997497,0.9998972,0.9999922,0.99999684,0.9999939,0.99998397,0.99999636,0.99999857,0.99982506,0.9999941,0.9999986,0.9999979,0.9999981,0.9999977,0.9999635,0.99999285,0.99999684,0.99999666,0.9999999,0.9999975,0.9999904,0.99999964,0.99999255,0.99999547,0.99999756,0.9999893,0.9999973,0.99999416,0.9999996,0.9999972,0.9999984,0.9999412,0.9999907,0.9996579,0.9999997,0.99998605,0.9999966,0.9999944,0.99999,0.9999983,0.9999947,0.99882466,0.9999995,0.9999994,0.99997115,0.99999803,0.99999905,0.99999505,0.9999901,0.99999785,0.999996,0.9999931,0.9999898,0.99999344,0.9999871,0.9999991,0.9999876,0.99999756,0.9999987,0.99992424,0.99999046,0.9999951,0.99999416,0.9999983,0.9999957,0.99999917,0.9999843,0.99999475,0.999998,0.9999992,0.9999655,0.9999966,0.9999983,0.9999885,0.99998975,0.99999887,0.9999977,0.99999213,0.9999932,0.9999978,0.99999714,0.99999624,0.9999974,0.99999875,0.999998,0.9999539,0.9999978,0.99999946,0.99996644,0.99999535,0.9999982,0.99996275,0.9999939,0.9999907,0.9999945,0.9999966,0.999996,0.99999166,0.99999166,0.99999803,0.999999,0.9999961,0.9999946,0.99999756,0.9999994,0.9999897,0.9999955,0.99999595,0.9999971,0.99997884,0.9999983,0.99999946,0.99999964,0.99999505,0.9999985,0.99999595,0.9999993,0.9999995,0.99998605,0.99999344,0.99997616,0.9999895,0.9999952,0.9999978,0.9999973,0.9999981,0.99999017,0.9999992,0.9999987,0.99999607,0.9999911,0.9999984,0.99999845,0.99999464,0.99999106,0.9999991,0.99999887,0.99999565,0.9999663,0.9999961,0.9999926,0.99995893,0.9999971,0.99998015,0.99999595,0.99999744,0.99999756,0.99999905,0.9999958,0.9999983,0.99999446,0.9999646,0.9999852,0.99996,0.9999994,0.99999946,0.99999326,0.9999461,0.9999926,0.99996626,0.9999987,0.9999887,0.9999964,0.99999833,0.99999714,0.99999803,0.99999696,0.99999946,0.99998957,0.99999386,0.9999955,0.9999981,0.9999951,0.99998975,0.9999983,0.9999995,0.9999986,0.99999756,0.9999991,0.99999666,0.99999243,0.9999949,0.9999945,0.99999404,0.99997896,0.9999866,0.9999987,0.99999607,Group1
Cell18,0.99999857,0.99999845,0.99999833,0.9999971,0.9999997,0.9999999,0.99999994,0.9999988,1.0,1.0,0.9999999,0.9999991,0.999992,0.9999996,1.0,0.9999988,0.9999998,1.0,0.99999994,0.99998444,0.99999887,0.9999999,0.99999994,0.99999994,0.99999976,0.9999955,0.9999997,0.9999998,0.99999887,1.0,1.0,0.9999961,1.0,0.99999964,0.9999999,0.99999994,0.99999964,1.0,0.9999998,1.0,0.9999999,1.0,0.99999666,0.99999917,0.99996495,1.0,0.99999934,0.9999998,0.99999994,0.9999945,0.9999999,0.9999987,0.9998433,1.0,1.0,0.9999988,0.99999964,1.0,0.9999998,0.99999815,0.99999994,0.99999994,0.9999968,0.9999991,0.99999976,0.9999957,1.0,0.99999946,0.99999976,0.99999994,0.9999925,0.9999996,0.99999994,0.9999995,1.0,0.9999998,0.99999994,0.9999989,0.9999998,0.9999999,0.99999994,0.99999756,0.9999998,0.9999996,0.99999934,0.9999972,0.99999994,0.9999999,0.99999946,0.99999964,0.9999996,1.0,1.0,1.0,1.0,0.99999994,0.9999948,0.9999997,1.0,0.99999833,0.9999998,0.99999994,0.9999973,0.9999984,0.9999892,0.9999999,1.0,0.9999999,0.9999995,0.9999989,1.0,1.0,0.99999887,0.9999999,0.99999934,1.0,0.99999976,0.9999996,0.9999992,0.9999999,0.99999607,0.9999996,1.0,0.99999994,0.9999991,0.9999998,1.0,1.0,1.0,0.99999946,0.99999964,0.9999994,0.9999987,0.9999992,0.9999998,1.0,0.9999992,0.9999994,1.0,0.9999999,0.99999994,0.99999934,0.99999976,1.0,0.99999994,0.99999976,0.9999997,1.0,0.9999998,0.99999946,0.9999998,0.99999976,0.9999976,0.9999999,0.99999946,0.9999992,0.99999994,0.99999976,1.0,0.999999,0.9999998,0.9999996,0.99999744,0.9999984,0.99999946,1.0,1.0,0.99999976,0.9999953,0.99999875,0.9999939,1.0,0.99999166,0.9999999,0.9999998,0.99999994,0.9999999,0.99999946,1.0,0.99999917,0.9999991,0.9999999,0.9999999,0.99999994,0.9999995,1.0,1.0,1.0,0.9999999,0.9999999,0.9999998,0.9999997,0.99999934,0.99999994,0.9999997,0.99999857,0.99999887,0.99999934,0.9999998,Group2
Cell19,0.999999,0.99999833,0.9999998,0.9999975,0.9999976,0.9999996,0.99999917,0.999998,0.9999997,1.0,0.9999997,0.99999243,0.9999675,0.99999845,0.9999992,0.9999993,0.99999315,0.9999979,0.9999998,0.9999406,0.9999993,0.9999998,0.9999995,0.9999997,0.9999997,0.9999922,0.99999845,0.9999995,0.9999997,1.0,0.99999946,0.999999,0.99999994,0.99999845,0.999999,0.9999995,0.9999972,0.99999905,0.9999986,0.99999994,0.9999995,0.9999997,0.99998176,0.9999984,0.99987143,1.0,0.9999966,0.9999994,0.9999984,0.99999905,0.9999997,0.9999994,0.9994671,0.9999999,0.99999994,0.9999914,0.9999998,0.9999998,0.9999989,0.9999986,0.99999964,0.9999986,0.99999934,0.99999815,0.9999985,0.99999845,0.9999998,0.9999971,0.9999997,0.9999998,0.9999795,0.99999785,0.99999857,0.99999905,0.99999946,0.99999917,0.9999999,0.9999966,0.99999887,0.9999997,0.99999994,0.99999124,0.99999946,0.9999999,0.9999975,0.99999875,0.9999999,0.99999964,0.9999985,0.9999987,0.99999976,0.9999992,0.99999857,0.9999991,0.9999995,0.99999964,0.99998933,0.99999976,0.9999999,0.9999904,0.99999905,0.99999976,0.9999904,0.99999934,0.99999934,0.9999986,0.99999905,0.99999917,0.9999984,0.99999875,0.9999992,0.99999976,0.99999964,0.99999875,0.99999976,0.9999999,0.99999714,0.99999934,0.9999995,0.9999995,0.99999654,0.9999999,0.9999999,1.0,0.9999994,0.9999998,0.99999875,0.99999976,1.0,0.9999964,0.9999987,0.9999921,0.99999833,0.9999994,0.9999997,0.99999934,0.9999999,0.999998,0.9999999,0.9999998,0.999999,0.99999833,0.9999999,0.99999976,0.9999985,0.9999977,1.0,0.9999998,0.99999917,0.9999859,0.9999993,0.9999983,0.9999884,0.99999946,0.9999938,0.9999995,0.99999934,0.9999997,0.9999998,0.9999996,0.9999998,0.9999991,0.99999106,0.9999973,0.9999815,0.9999999,0.9999998,0.99999845,0.9999859,0.999999,0.99999386,0.99999946,0.999999,0.9999991,0.9999998,0.9999994,0.9999997,0.9999997,0.9999999,0.9999981,0.99999917,0.999999,0.9999997,0.9999983,0.9999977,0.9999996,0.99999994,0.99999976,0.99999964,0.99999994,0.99999946,0.99999833,0.9999993,0.99999833,0.9999988,0.9999951,0.99999744,0.99999994,0.9999993,Group2
Cell20,0.99999994,0.9999999,1.0,0.9999998,0.9999998,1.0,0.9999999,0.9999999,1.0,1.0,1.0,0.9999993,0.99999595,0.9999999,0.9999999,0.9999999,0.9999994,0.9999999,1.0,0.9999916,1.0,1.0,1.0,1.0,1.0,0.9999992,0.9999999,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999999,0.99999994,1.0,0.99999976,0.9999999,0.99999994,1.0,1.0,1.0,0.999998,0.9999999,0.9999787,1.0,0.9999997,0.99999994,0.9999999,0.99999994,1.0,1.0,0.9998827,1.0,1.0,0.99999917,1.0,1.0,0.99999994,0.9999999,1.0,0.99999994,1.0,0.9999999,0.9999999,0.9999999,1.0,0.99999976,1.0,1.0,0.9999976,0.9999998,0.9999999,1.0,1.0,0.9999999,1.0,0.9999997,0.99999994,1.0,1.0,0.99999917,0.99999994,1.0,0.9999998,0.99999994,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999989,1.0,1.0,0.99999905,0.9999999,1.0,0.99999905,1.0,1.0,0.9999999,0.9999999,1.0,0.9999999,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999976,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999997,0.99999994,0.9999993,0.9999999,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99999994,0.9999999,1.0,1.0,0.9999999,0.9999998,1.0,1.0,1.0,0.99999857,1.0,0.9999999,0.9999988,1.0,0.99999946,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999991,0.9999998,0.99999803,1.0,1.0,0.9999999,0.9999985,0.99999994,0.9999994,1.0,0.99999994,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9999999,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.9999999,0.99999994,0.9999996,0.9999998,1.0,0.99999994,Group3
Cell21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Group4
