,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell26,6.5991387,8.71903,9.087569,2.1057935,9.790562,7.4843593,0.5128221,4.369561,12.159867,8.910761,5.3560686,8.567451,4.743074,8.268908,9.351154,6.729183,7.824844,10.368785,6.804436,7.6107845,9.867129,1.9423702,7.7121434,3.773354,7.298072,3.6980028,4.870916,7.4311233,2.6592727,6.454473,7.3014383,2.888604,8.468638,7.7616115,5.790183,1.3606633,0.2712602,4.522393,6.147141,6.4044724,7.8133264,8.211485,9.788276,6.303523,7.9078617,7.9718843,8.263352,3.8122263,8.169237,2.8168423,6.7435303,6.630762,6.280206,8.473201,7.104903,6.442867,7.852355,6.655588,4.2327847,7.9660215,9.47759,6.667548,9.80944,6.9754295,8.13181,7.4742007,5.8270497,7.39547,3.5188122,7.9080834,8.824594,12.931548,7.216489,9.16487,0.2642992,0.49106544,8.383947,7.940474,6.6053605,4.545186,5.553565,7.800379,5.8254995,6.5486445,6.4102206,12.175755,4.68575,6.8407593,6.917558,5.4628325,7.0509067,6.1056747,8.312869,8.177358,9.085471,7.562092,7.0212283,8.075888,-0.055540957,3.8497894,9.318487,7.247596,7.4715033,7.540743,3.603055,5.9616394,6.365184,6.5083203,7.2363467,6.770483,2.579836,6.145355,7.461819,0.12261101,0.051719204,2.4926853,5.4341416,4.8540254,7.5848227,5.9364724,8.69401,8.293873,7.9126472,6.8901234,7.568645,3.2512202,9.428913,5.0960107,7.537158,3.6972725,5.893048,3.523334,7.196553,6.329314,4.962578,2.986007,0.013323737,7.1795087,6.004665,6.9953456,5.2101784,12.098521,5.104353,7.3622246,10.426919,6.4883924,6.8530374,8.631151,8.641192,8.3273735,8.827593,0.83753234,4.753154,12.352167,9.556919,7.0225344,6.1279435,2.1951582,7.208481,8.962158,7.651771,6.5566664,5.9005427,9.0550375,1.0435919,6.1042895,7.844978,6.5459924,7.1754785,3.3318458,0.50195724,3.0521927,9.929924,7.6274786,0.49662852,5.7989225,4.806799,9.078721,10.03472,5.8557286,2.9555664,3.5500357,4.1715317,6.050383,8.28372,8.096728,3.9340475,3.9049911,7.176301,5.638431,2.2797205,2.162011,5.521919,7.180095,6.002149,6.3041763,6.1188436,5.7787004,2.009383,Group3
Cell27,6.6629243,8.787906,9.158042,2.145207,9.866232,7.550527,0.5393312,4.417459,12.246674,8.982212,5.4082675,8.6365,4.7914295,8.33602,9.424013,6.7874746,7.8927345,10.447289,6.864071,7.6756315,9.945254,1.9792407,7.7739544,3.819335,7.362738,3.7426443,4.921682,7.4916816,2.6990097,6.5153623,7.3627024,2.9314764,8.538111,7.829449,5.8448496,1.390979,0.2990312,4.568875,6.205173,6.463344,7.8794613,8.280786,9.863374,6.3631186,7.972247,8.03657,8.331457,3.8561902,8.235172,2.8551347,6.801326,6.689803,6.3370705,8.538749,7.1675944,6.502189,7.9169745,6.716338,4.277456,8.031885,9.551142,6.7266345,9.885481,7.0361905,8.200121,7.5377283,5.879373,7.4584618,3.5597138,7.9713593,8.894586,13.024334,7.2792664,9.237915,0.29168648,0.51815367,8.451529,8.006575,6.662966,4.592705,5.607416,7.8649254,5.8834267,6.606934,6.465454,12.261602,4.7361526,6.9012165,6.9812546,5.5144463,7.11278,6.160712,8.3797655,8.241802,9.156685,7.628368,7.0816455,8.145231,-0.03219278,3.895189,9.391289,7.311268,7.5332174,7.6022778,3.645278,6.018256,6.4238873,6.568689,7.2992654,6.83251,2.6188097,6.204374,7.5266953,0.1505107,0.07666965,2.530756,5.48756,4.9049163,7.6449304,5.992202,8.7645235,8.360097,7.977842,6.95127,7.6324944,3.2934823,9.503024,5.1473618,7.6009803,3.7424192,5.9478674,3.5688114,7.256351,6.3837905,5.0131645,3.0248873,0.03759779,7.2422867,6.0572734,7.0551476,5.2587695,12.186858,5.15407,7.4246407,10.508169,6.5461884,6.9132843,8.70035,8.708532,8.395917,8.89551,0.868182,4.8041596,12.438449,9.629853,7.0823965,6.1864257,2.2304976,7.269455,9.030451,7.719538,6.6173186,5.958465,9.125955,1.0727333,6.1606903,7.911272,6.606594,7.237846,3.3739793,0.5285389,3.0945878,10.001369,7.6894717,0.52511895,5.853724,4.858094,9.15179,10.110059,5.9132714,2.9951057,3.5926309,4.2186766,6.1045146,8.35023,8.163286,3.9807017,3.9490366,7.236608,5.6912518,2.3161643,2.1973448,5.576636,7.2407284,6.056928,6.365505,6.1768026,5.8341966,2.0430799,Group3
Cell28,6.951205,8.730243,9.080815,2.3931484,9.874157,7.708978,0.5301076,4.4696136,12.1782055,9.013699,5.4094844,8.634219,4.7576294,8.313003,9.403588,6.7238393,8.047155,10.443189,6.8543735,7.720928,10.070043,2.1313648,7.61592,3.9411426,7.4915404,3.810758,4.986778,7.3465757,2.7993522,6.682071,7.29668,3.1416144,8.589516,7.9998336,5.856391,1.3442644,0.43413565,4.4945,6.301326,6.530141,7.9373593,8.399576,9.839385,6.5014052,7.9021487,7.9643455,8.366539,3.8514504,8.174962,2.825943,6.705132,6.6983895,6.326803,8.365296,7.241834,6.5831146,7.876875,6.814789,4.1868396,8.028556,9.532332,6.7267284,9.908914,7.0392914,8.286433,7.548848,5.7463846,7.462664,3.4685822,7.8379765,8.868823,13.064948,7.3249764,9.283971,0.4070233,0.5484458,8.420684,8.024424,6.5973597,4.5705805,5.6434755,7.836226,6.0700784,6.5973177,6.3233113,12.133767,4.836106,6.9274755,7.1689515,5.450316,7.1566324,6.0987167,8.33123,8.094237,9.122284,7.7696486,7.0514736,8.307187,-0.05096735,3.960957,9.377459,7.3985705,7.441854,7.479928,3.6041336,6.08943,6.492858,6.6895857,7.347043,6.9692516,2.6995187,6.3572617,7.618298,0.33753198,0.11698039,2.5861697,5.5347853,4.98222,7.4280667,6.0204034,8.807655,8.278901,7.9523945,7.0019774,7.6336236,3.360087,9.530633,5.1782885,7.609992,3.8395367,5.937271,3.7369232,7.138292,6.2227793,5.040588,2.9784484,0.050901033,7.299099,5.8872576,6.997712,5.0982456,12.22398,5.089394,7.406033,10.643039,6.5265245,6.923857,8.687493,8.586762,8.436824,8.750693,0.9973906,4.9182744,12.282381,9.552025,7.020221,6.3139777,2.2195969,7.214842,8.866671,7.918848,6.739905,6.1223235,9.083763,1.054237,6.1768093,7.9687433,6.7294908,7.2724824,3.4090877,0.5267092,3.2284756,9.726901,7.5672007,0.6336029,5.8703356,4.972596,9.225042,10.025849,6.068982,2.9953203,3.5885859,4.287331,6.0075455,8.288462,8.1603155,4.092657,3.9211164,7.1536407,5.6431894,2.3427753,2.1960711,5.6715336,7.175215,6.011319,6.6023393,6.277283,5.8964257,1.9943395,Group3
Cell29,6.3821487,8.728039,9.104055,2.01627,9.725295,7.3502727,0.6588903,4.385247,12.103955,8.845789,5.390647,8.536274,4.8181806,8.260356,9.317486,6.785317,7.6866546,10.300613,6.8166785,7.5627127,9.70861,1.9314523,7.821319,3.7471497,7.191203,3.7155008,4.865762,7.536157,2.6736598,6.3358793,7.347238,2.8120208,8.39748,7.6122556,5.807408,1.51804,0.3093295,4.6340165,6.090418,6.3652754,7.7510557,8.092982,9.748077,6.210432,7.943922,8.008245,8.20937,3.884404,8.191969,2.9294214,6.8248835,6.6323743,6.3040767,8.578231,7.0449314,6.3917737,7.8660803,6.5862184,4.3633184,7.9484954,9.439958,6.675034,9.731611,6.973991,8.040469,7.455837,5.956798,7.384208,3.6649785,7.9937525,8.806342,12.773658,7.1765037,9.0830555,0.31801462,0.6066179,8.379079,7.90689,6.6656804,4.61536,5.556615,7.8062754,5.7046876,6.566279,6.534706,12.166046,4.6572185,6.8240376,6.7726326,5.546365,7.015909,6.173822,8.323385,8.268402,9.068428,7.439809,7.044898,7.926437,0.11013808,3.865889,9.280345,7.1743393,7.533542,7.6255975,3.7082355,5.9284563,6.3251204,6.4244943,7.1943164,6.668643,2.6113093,6.044191,7.380622,0.12314887,0.16878831,2.5458488,5.4309845,4.839661,7.742835,5.9375157,8.624531,8.3303995,7.9135995,6.8531814,7.556099,3.279431,9.355928,5.112844,7.5191035,3.6920476,5.925434,3.4661608,7.285386,6.4703183,4.985004,3.1084998,0.15238532,7.131608,6.1596537,7.0409417,5.3746715,11.961137,5.1959596,7.3695545,10.248555,6.5151896,6.848351,8.606907,8.70212,8.26746,8.902613,0.8681456,4.712082,12.360831,9.563867,7.0712667,6.0470133,2.3066578,7.247318,9.049175,7.4820814,6.4704847,5.795999,9.04475,1.1856086,6.111226,7.7823668,6.459795,7.145049,3.3830297,0.64246047,3.0318995,10.083077,7.7104216,0.550761,5.811986,4.7642794,8.977422,10.036478,5.7585287,3.0421321,3.6272612,4.178506,6.147129,8.305232,8.076132,3.9121394,3.9933636,7.238054,5.7056212,2.3600075,2.2666702,5.479515,7.228084,6.059658,6.1338115,6.0593314,5.7564316,2.1545107,Group3
Cell30,6.536432,8.547021,8.906028,2.0942261,9.619419,7.379424,0.4627064,4.281795,11.938967,8.756973,5.2431207,8.410409,4.6302147,8.11105,9.179317,6.582596,7.71438,10.187043,6.6694226,7.477738,9.722227,1.9106438,7.530279,3.709878,7.188728,3.6230114,4.7794137,7.2560635,2.6058009,6.365344,7.1465826,2.857665,8.325458,7.655725,5.6737943,1.2903723,0.2580823,4.403039,6.0456877,6.2927003,7.680492,8.087496,9.609715,6.209796,7.7438817,7.8065457,8.119128,3.7186935,8.004043,2.731017,6.5891514,6.5023556,6.1521244,8.277482,6.9854293,6.333875,7.696124,6.5478196,4.113543,7.81684,9.304425,6.5366645,9.641661,6.841099,8.001314,7.335019,5.676435,7.2557354,3.4090717,7.7293315,8.658607,12.725705,7.088853,9.011058,0.24660183,0.45046481,8.2227125,7.796579,6.459982,4.4377184,5.446087,7.647509,5.749501,6.4170966,6.24961,11.940785,4.604878,6.7136474,6.827087,5.333195,6.925069,5.9678726,8.148463,7.991667,8.913953,7.4521027,6.878515,7.9637985,-0.10022623,3.772205,9.148629,7.1292477,7.3084416,7.3695164,3.503845,5.856857,6.254449,6.4077744,7.1089253,6.6701016,2.5228524,6.0571666,7.3415875,0.12355237,0.019377451,2.4309733,5.3308787,4.7655997,7.390945,5.8220005,8.545861,8.122102,7.759023,6.7680516,7.425859,3.1818976,9.267238,4.9935007,7.396636,3.6290596,5.7701063,3.4740336,7.0309668,6.1653905,4.8610487,2.8938768,-0.02480344,7.054962,5.843015,6.846618,5.0614505,11.90309,4.9794197,7.2176147,10.276826,6.355312,6.7220993,8.470782,8.455271,8.183646,8.6337805,0.81534725,4.6746783,12.108232,9.368913,6.8723345,6.034077,2.1219795,7.05754,8.762108,7.554116,6.455863,5.818214,8.882112,0.9841593,5.984736,7.711617,6.4454055,7.0458107,3.2540863,0.45371345,3.0012543,9.690999,7.455102,0.4742009,5.6835995,4.7276907,8.932417,9.838785,5.772102,2.8747344,3.4601982,4.0902853,5.9051642,8.116618,7.945869,3.8661065,3.8047986,7.019177,5.510177,2.2141566,2.0915256,5.4285984,7.026993,5.869566,6.233438,6.018782,5.6742954,1.9298769,Group4
Cell31,7.023899,8.502643,8.833065,2.4911928,9.684727,7.6678324,0.44527337,4.3841558,11.898252,8.854085,5.271223,8.4523,4.59951,8.118504,9.197356,6.516859,7.99849,10.236894,6.689046,7.5887785,9.971961,2.155793,7.321846,3.9183044,7.429343,3.7464604,4.9051604,7.0662947,2.773743,6.660564,7.080526,3.1998253,8.451269,7.964584,5.7207584,1.2190151,0.46639845,4.307138,6.2279916,6.4303384,7.812585,8.31784,9.624771,6.459366,7.6750536,7.734755,8.218011,3.728144,7.9523506,2.695994,6.4722476,6.549718,6.1677012,8.049351,7.1389914,6.4939857,7.6741853,6.736796,3.9903343,7.8534675,9.325766,6.57088,9.731495,6.8818965,8.180054,7.391438,5.496102,7.300792,3.2807605,7.560883,8.665079,12.861345,7.1981745,9.132632,0.423758,0.49510652,8.218536,7.8663907,6.390399,4.424206,5.5302258,7.6432037,6.072335,6.4353123,6.058371,11.806712,4.784384,6.790092,7.1581283,5.2590704,7.030472,5.900972,8.116012,7.8025103,8.908393,7.713947,6.8672113,8.261276,-0.13610934,3.8928735,9.176853,7.304231,7.2035155,7.216229,3.4547293,5.9987245,6.3952727,6.631201,7.221622,6.9200454,2.6594105,6.3287716,7.524627,0.41270256,0.07715064,2.527188,5.431878,4.9104624,7.0891385,5.89607,8.660002,8.038123,7.7605124,6.8832793,7.467118,3.3002868,9.361358,5.0668106,7.4501147,3.7981615,5.7828403,3.7538493,6.8823643,5.9439626,4.928041,2.8327193,-0.00977603,7.181539,5.605461,6.79224,4.834066,12.028226,4.9022827,7.2265644,10.545794,6.357348,6.7739253,8.496408,8.309508,8.292081,8.452857,1.0177846,4.8768816,11.930773,9.297822,6.8106585,6.2656937,2.1120143,7.0088863,8.552139,7.90785,6.682238,6.1056185,8.864105,0.9553183,6.040793,7.84323,6.6722054,7.137455,3.3233778,0.44785455,3.2243645,9.3126,7.3024583,0.6419653,5.738597,4.930826,9.096286,9.760523,6.0464106,2.8868363,3.4691663,4.217431,5.7828746,8.06316,7.9838467,4.05999,3.7783155,6.925695,5.4624023,2.263751,2.096516,5.6051702,6.9610085,5.827838,6.6381454,6.207729,5.8009834,1.8592292,Group4
Cell32,6.929972,8.725573,9.078727,2.3424802,9.876096,7.6945543,0.47078404,4.4353585,12.196381,9.009643,5.38213,8.6281395,4.7264757,8.3050995,9.402827,6.7060456,8.035013,10.44904,6.8366823,7.708169,10.071632,2.0803175,7.605322,3.9024322,7.4761004,3.7719426,4.9557457,7.3340235,2.7534275,6.660772,7.28269,3.0964026,8.58239,7.987156,5.8318334,1.2908254,0.37215596,4.462184,6.27851,6.509243,7.925848,8.390254,9.841542,6.4793158,7.8922014,7.9548373,8.358173,3.813925,8.166673,2.7820106,6.687672,6.679415,6.3056474,8.359848,7.225516,6.562367,7.8663406,6.7953205,4.152726,8.018505,9.532395,6.7080603,9.910864,7.022638,8.276822,7.535436,5.7231297,7.448782,3.429748,7.8284945,8.864616,13.08743,7.3096056,9.281489,0.34514242,0.48868865,8.4136,8.014048,6.578761,4.538032,5.6171727,7.8252635,6.044471,6.5779333,6.3039827,12.152483,4.8035927,6.9097614,7.1505623,5.424147,7.1401796,6.0767856,8.323805,8.086641,9.119867,7.755864,7.035367,8.296651,-0.11398156,3.9231632,9.376433,7.383101,7.4291754,7.4679346,3.5654905,6.06557,6.471684,6.668978,7.331789,6.9502625,2.6532125,6.334018,7.6042137,0.27418822,0.054242827,2.5394723,5.5076103,4.950987,7.4170575,5.996692,8.80208,8.27159,7.9421515,6.984411,7.620909,3.3183267,9.530035,5.148996,7.597012,3.800504,5.9135566,3.696219,7.1239896,6.2030535,5.010438,2.9357615,-0.011892641,7.2834024,5.86545,6.981634,5.0711117,12.240975,5.0608573,7.3920984,10.648257,6.506815,6.9063396,8.681912,8.5820465,8.428839,8.747379,0.9392009,4.8861036,12.30247,9.553045,7.004358,6.290805,2.171417,7.200154,8.864387,7.9052315,6.719605,6.09738,9.0812025,0.99849325,6.1542964,7.957445,6.709118,7.2569213,3.3680913,0.46725953,3.1849053,9.731831,7.5557804,0.5733095,5.845799,4.9407773,9.221791,10.030079,6.043802,2.9520905,3.5493202,4.251645,5.985505,8.280941,8.151127,4.055083,3.8843746,7.1389475,5.618065,2.29488,2.1476011,5.6445904,7.160418,5.9885826,6.579531,6.2542486,5.8714204,1.9452076,Group3
Cell33,6.5865564,8.5652685,8.915089,2.281406,9.599956,7.4149237,0.7202898,4.4193377,11.856007,8.761519,5.3559437,8.428183,4.764386,8.139551,9.175448,6.660469,7.7401304,10.151489,6.7402163,7.519647,9.689993,2.1112833,7.5874424,3.8588684,7.2324224,3.7790625,4.900906,7.3204103,2.7898026,6.4306846,7.207677,3.0249944,8.341344,7.6819196,5.772799,1.5261462,0.50987494,4.5474086,6.1264925,6.3685,7.7152543,8.104964,9.593186,6.2821717,7.787334,7.8482876,8.142576,3.8778965,8.038845,2.921975,6.6695232,6.5766644,6.2385364,8.313431,7.0397606,6.4072657,7.73853,6.613319,4.2679715,7.852568,9.296657,6.610644,9.620243,6.905665,8.024067,7.384054,5.787327,7.3077297,3.584748,7.778462,8.670854,12.610032,7.142433,9.006749,0.5003768,0.7051449,8.248502,7.8311634,6.5417094,4.576718,5.549916,7.6904345,5.831728,6.495479,6.344007,11.862686,4.728738,6.780133,6.8767905,5.4487176,6.983733,6.064114,8.177952,8.034075,8.9192295,7.4868355,6.94471,7.981417,0.17509294,3.9239595,9.145138,7.1781683,7.3667617,7.428564,3.6725297,5.9454136,6.33122,6.475631,7.161731,6.7287498,2.7109768,6.1329284,7.383761,0.37509584,0.28620422,2.6239576,5.437251,4.886497,7.457173,5.9151645,8.555798,8.155087,7.798323,6.830875,7.4729867,3.3513517,9.256744,5.111378,7.4439907,3.7825272,5.8680453,3.6262891,7.0998497,6.263885,4.983203,3.0813606,0.2455894,7.1086435,5.9519587,6.916031,5.1931343,11.812467,5.1056366,7.272645,10.227062,6.436386,6.789629,8.487615,8.481588,8.20467,8.656633,1.0508537,4.7952642,12.027431,9.36409,6.9413652,6.1126313,2.3297555,7.12037,8.782667,7.5809736,6.522132,5.9002595,8.88899,1.2268142,6.074002,7.745478,6.511964,7.101604,3.423975,0.7109554,3.170575,9.692762,7.511566,0.7216922,5.781889,4.846649,8.928224,9.820347,5.8562107,3.0589314,3.6271248,4.2322264,6.006189,8.148161,7.977683,4.0112104,3.963329,7.085509,5.6190424,2.4160523,2.2994213,5.528082,7.091645,5.96741,6.296943,6.100038,5.7690883,2.1465688,Group4
Cell34,7.256164,8.554054,8.877286,2.64447,9.788422,7.83332,0.42540622,4.448075,11.9852295,8.961116,5.3167496,8.534957,4.616622,8.1851225,9.278742,6.540398,8.165727,10.340465,6.74574,7.6881857,10.146433,2.2498114,7.3009763,4.016568,7.574837,3.8117146,4.9829373,7.049718,2.845571,6.818408,7.1096287,3.3400712,8.564805,8.140589,5.777757,1.1870974,0.52983505,4.2973065,6.339916,6.527861,7.921997,8.468505,9.709368,6.598381,7.7091255,7.768339,8.3192835,3.7512543,7.995526,2.692334,6.4765043,6.615217,6.2176514,8.028562,7.2495174,6.600422,7.7255087,6.8563037,3.967259,7.928153,9.409661,6.631753,9.844688,6.948328,8.310335,7.468752,5.467176,7.373011,3.248657,7.5571384,8.736843,13.022939,7.2930136,9.251472,0.47529602,0.49858916,8.281882,7.9534206,6.411248,4.445879,5.598987,7.700705,6.234415,6.4889297,6.031097,11.858406,4.88073,6.868717,7.334171,5.2668476,7.1221786,5.9178767,8.167917,7.7935786,8.97818,7.8701224,6.914316,8.436081,-0.16862617,3.9585798,9.261781,7.424307,7.2195506,7.214591,3.4535286,6.0934553,6.493616,6.7623243,7.3179393,7.063839,2.7185354,6.474581,7.6498895,0.5053505,0.081254736,2.5701313,5.5058537,4.995328,7.0315547,5.964812,8.771344,8.070279,7.8213286,6.977119,7.5396147,3.3591826,9.472401,5.1269155,7.526939,3.8807406,5.8278656,3.8767316,6.879087,5.904424,4.984423,2.8208175,-0.022281267,7.282562,5.5565763,6.822736,4.78115,12.177559,4.905356,7.2847457,10.733126,6.4042253,6.843326,8.5735235,8.321656,8.397615,8.453509,1.0846139,4.9825153,11.967749,9.347415,6.838653,6.3961487,2.1116922,7.043671,8.543101,8.099799,6.8149614,6.2549944,8.928867,0.9363922,6.1043634,7.9527736,6.8049836,7.2251744,3.3644352,0.4322735,3.3210394,9.249232,7.3019276,0.6922454,5.7987323,5.037346,9.230329,9.812139,6.1903687,2.9024448,3.4894898,4.288792,5.778203,8.106801,8.060344,4.1543283,3.7887056,6.9431424,5.481927,2.2868803,2.1015425,5.708709,6.988933,5.8532705,6.836062,6.321894,5.8881345,1.834024,Group3
Cell35,6.108165,8.70868,9.097244,1.8072983,9.646684,7.1711793,0.6628117,4.3124537,12.067406,8.755315,5.3503203,8.474755,4.809794,8.21727,9.26431,6.785454,7.508175,10.227094,6.7740917,7.47113,9.538075,1.7985979,7.887923,3.6243508,7.0366745,3.6352355,4.7791166,7.5947485,2.575941,6.1580048,7.344978,2.626767,8.294729,7.421769,5.755776,1.5449505,0.20223078,4.6589904,5.969986,6.265874,7.6481137,7.939474,9.694429,6.0558996,7.940328,8.0058365,8.120909,3.8602362,8.178699,2.9317844,6.850364,6.57679,6.265842,8.6512165,6.934493,6.281042,7.839451,6.460202,4.403146,7.8922763,9.384577,6.625813,9.640738,6.9201264,7.912942,7.391987,6.017869,7.3263526,3.710529,8.039626,8.761262,12.64609,7.0875354,8.9793,0.22641994,0.57981235,8.341254,7.834307,6.66828,4.5993204,5.4875803,7.771122,5.5159106,6.525534,6.598588,12.175784,4.544705,6.753073,6.5749016,5.556324,6.9296265,6.1773224,8.299918,8.323356,9.028156,7.2735596,7.0167007,7.740198,0.12576021,3.7863262,9.222257,7.0526266,7.549823,7.6655836,3.714084,5.828933,6.2243123,6.282029,7.1035833,6.5118394,2.5295296,5.879423,7.2539515,-0.023425208,0.13742478,2.4844918,5.354111,4.7435985,7.8563733,5.871771,8.526569,8.332604,7.875067,6.762738,7.4993553,3.2036743,9.264625,5.0512314,7.4564323,3.5891156,5.8903403,3.3090293,7.324583,6.549552,4.927124,3.1230845,0.14241943,7.0342364,6.2483454,7.034249,5.461863,11.842505,5.209016,7.3297763,10.065971,6.4827485,6.7895565,8.553179,8.733453,8.173969,8.950573,0.7614363,4.587996,12.391325,9.554029,7.068076,5.90218,2.299355,7.23683,9.110958,7.2698016,6.3263392,5.62448,9.010795,1.1928236,6.053676,7.6795216,6.3154864,7.0650425,3.3312926,0.64068305,2.9050307,10.224173,7.7497,0.462792,5.756326,4.639491,8.853048,10.028068,5.593713,3.0204747,3.6045039,4.09429,6.17838,8.292328,8.018659,3.7958443,3.9866247,7.24997,5.7017117,2.322752,2.2520888,5.3647227,7.2263293,6.051121,5.9022403,5.9357276,5.665263,2.1781712,Group2
Cell36,6.160566,8.670296,9.051182,1.8976322,9.610432,7.1885924,0.7180901,4.340517,11.991648,8.732773,5.3581142,8.448982,4.8168683,8.190412,9.226893,6.766242,7.521298,10.182522,6.764882,7.46465,9.52438,1.8714684,7.8397985,3.672427,7.0500727,3.6733596,4.804633,7.552082,2.6311326,6.1876073,7.3194323,2.701539,8.28069,7.4387274,5.7611885,1.584064,0.28880557,4.66022,5.988643,6.2760344,7.6420774,7.9415245,9.651827,6.0813713,7.9077625,7.9721913,8.105711,3.8826413,8.145432,2.9594936,6.8245034,6.573009,6.2618837,8.592224,6.938971,6.293631,7.813444,6.4741144,4.404096,7.87245,9.346189,6.61996,9.6073885,6.911722,7.9093213,7.3800797,5.99404,7.3138695,3.718684,7.9944196,8.728168,12.584219,7.085174,8.957066,0.30911815,0.64320517,8.311656,7.818971,6.6499424,4.6107516,5.5003114,7.747924,5.5559335,6.518959,6.5669622,12.088007,4.579078,6.750673,6.603956,5.5499744,6.928589,6.1648197,8.267514,8.272561,8.990667,7.286747,7.0011835,7.7522564,0.1849482,3.8224282,9.186491,7.0582533,7.517476,7.62634,3.7313592,5.8445,6.235309,6.3019314,7.101432,6.5322227,2.5816133,5.9094296,7.2582445,0.075039424,0.20731506,2.5324156,5.3702946,4.771726,7.7978034,5.879013,8.508572,8.293872,7.85137,6.764715,7.484486,3.2460697,9.236005,5.0676203,7.4434595,3.6330395,5.890279,3.3689117,7.289719,6.514986,4.944179,3.145618,0.20730893,7.0344706,6.2153034,7.0135517,5.438848,11.788463,5.2062263,7.3130784,10.048558,6.474783,6.783898,8.524643,8.683063,8.15928,8.893672,0.841038,4.6245074,12.296104,9.503042,7.046154,5.9273047,2.33708,7.2145147,9.048892,7.293661,6.346084,5.659182,8.972062,1.2408179,6.056788,7.6730766,6.3354025,7.0608892,3.3665726,0.6975493,2.9629004,10.130096,7.709584,0.54174376,5.762662,4.675531,8.837129,9.970917,5.627247,3.052637,3.6297314,4.127675,6.1594586,8.257579,7.997566,3.8403082,4.0034513,7.2223215,5.696774,2.367103,2.292076,5.3895283,7.2021275,6.0429506,5.9473863,5.9555387,5.6809163,2.2102404,Group1
