,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell25,0.99999845,0.99999875,0.9999998,0.98331857,0.9999999,0.9999969,0.8236068,0.9992466,1.0,0.99999815,0.99993104,0.9999997,0.9998385,0.9999994,0.9999998,0.99998826,0.9999991,0.9999999,0.99999315,0.99999845,0.99999976,0.9807551,0.9999994,0.9995192,0.9999988,0.99921876,0.9998307,0.9999994,0.9936682,0.9999936,0.9999981,0.9961395,0.99999845,0.99999714,0.9999519,0.9640899,0.76653713,0.9996163,0.9999642,0.99998873,0.99999756,0.9999997,0.99999994,0.99997663,0.99999714,0.99999946,0.9999993,0.99876404,0.99999684,0.99568295,0.9999982,0.9999743,0.9999834,0.9999989,0.9999961,0.9999571,0.99999845,0.99999404,0.9996234,0.9999883,0.9999997,0.9999886,1.0,0.99998987,0.99999917,0.99999416,0.9999751,0.99999726,0.9989238,0.9999987,0.9999998,1.0,0.99999213,0.99999976,0.7104716,0.77997285,0.99999905,0.9999993,0.9999881,0.9996756,0.9999,0.9999985,0.9999657,0.9999861,0.9999771,1.0,0.9997973,0.99998426,0.9999928,0.99995136,0.99999523,0.999954,0.99999934,0.99999774,0.99999976,0.9999992,0.99999225,0.9999995,0.7711897,0.9995018,0.99999994,0.9999854,0.9999959,0.9999989,0.99852306,0.9999664,0.99995977,0.9999877,0.9999972,0.9999929,0.9953648,0.9999644,0.99999815,0.68250537,0.6739655,0.99209404,0.99990743,0.99988705,0.9999986,0.99998397,0.99999934,0.99999917,0.9999993,0.9999778,0.9999983,0.99801946,0.99999994,0.9998541,0.99998903,0.9985063,0.9999786,0.99892133,0.9999985,0.9999774,0.9998205,0.9929253,0.62544084,0.9999962,0.99997425,0.9999815,0.9997741,1.0,0.9998592,0.9999945,1.0,0.99999714,0.9999931,0.99999857,0.99999934,0.9999997,0.9999997,0.91870886,0.99962986,1.0,0.9999999,0.9999932,0.999952,0.9863017,0.9999986,0.9999985,0.99999774,0.99999666,0.9999425,1.0,0.8913485,0.99998224,0.99999505,0.99997926,0.99999934,0.99752784,0.8494287,0.9970855,0.9999999,0.9999982,0.7397583,0.99995154,0.999942,0.9999999,0.9999998,0.99997276,0.99605983,0.9985314,0.99959534,0.99997354,0.99999833,0.9999985,0.9989011,0.9994409,0.99999785,0.9998833,0.99210995,0.9841098,0.99994457,0.9999974,0.9999588,0.9999861,0.99997056,0.99976873,0.982572,Group3
Cell26,0.9999985,0.9999991,0.9999998,0.9847477,0.9999999,0.9999974,0.81780815,0.99931866,1.0,0.9999989,0.9999356,0.9999997,0.9998554,0.9999995,0.9999998,0.99998945,0.9999993,0.99999994,0.9999938,0.9999987,0.9999999,0.982601,0.9999994,0.99956155,0.99999875,0.99927247,0.9998446,0.9999994,0.99397635,0.9999936,0.99999845,0.99642396,0.9999988,0.99999774,0.9999592,0.9633184,0.764066,0.9996688,0.99996954,0.9999902,0.99999815,0.9999997,1.0,0.9999818,0.9999978,0.99999946,0.9999994,0.99889,0.99999785,0.99590045,0.9999981,0.9999797,0.9999853,0.99999917,0.99999666,0.9999637,0.99999887,0.999995,0.99967146,0.99999326,0.99999976,0.99999034,1.0,0.9999929,0.9999992,0.9999957,0.9999788,0.9999977,0.99896353,0.9999989,0.9999999,1.0,0.9999938,0.9999998,0.7213559,0.7785457,0.9999993,0.9999994,0.99998987,0.99971807,0.99991536,0.9999987,0.99997306,0.9999882,0.9999829,1.0,0.99981356,0.99998856,0.9999939,0.9999547,0.99999624,0.999958,0.9999995,0.99999845,0.9999998,0.9999992,0.99999434,0.9999996,0.7633297,0.9995081,0.99999994,0.9999878,0.9999967,0.999999,0.998584,0.99997586,0.99996793,0.99999034,0.9999977,0.9999938,0.9953927,0.9999726,0.99999857,0.6857542,0.66033816,0.99203634,0.99992365,0.9999066,0.9999989,0.999985,0.99999946,0.9999992,0.99999934,0.9999842,0.99999857,0.9982902,1.0,0.99987674,0.99999267,0.9986674,0.99997973,0.9989489,0.99999857,0.9999826,0.9998331,0.9939932,0.61533004,0.9999968,0.9999762,0.9999839,0.99980813,1.0,0.99987423,0.9999955,1.0,0.99999744,0.9999941,0.9999991,0.9999994,0.99999964,0.99999976,0.9179614,0.99968785,1.0,0.9999999,0.99999434,0.99996585,0.9867061,0.9999987,0.9999991,0.9999979,0.9999965,0.9999543,1.0,0.8939242,0.99998343,0.9999968,0.9999829,0.9999993,0.9978239,0.8397651,0.997236,0.99999994,0.9999985,0.7479308,0.9999569,0.9999443,0.9999999,0.9999999,0.99997735,0.9965264,0.9985699,0.9996172,0.9999782,0.99999887,0.99999905,0.9989878,0.99943346,0.99999774,0.99991226,0.9924716,0.9849329,0.9999507,0.9999977,0.9999676,0.9999879,0.99997526,0.9998422,0.9847357,Group3
Cell27,1.0,1.0,1.0,0.9971412,1.0,1.0,0.84020674,0.9999525,1.0,1.0,0.9999973,1.0,0.999994,1.0,1.0,0.9999998,1.0,1.0,0.9999999,1.0,1.0,0.9968193,1.0,0.99997187,0.99999994,0.99993896,0.9999924,1.0,0.9989293,0.9999998,1.0,0.9995328,1.0,1.0,0.9999991,0.98282444,0.7993911,0.9999857,0.9999994,0.9999998,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99991405,1.0,0.9993573,0.99999994,0.99999976,0.9999997,1.0,1.0,0.9999993,1.0,1.0,0.999985,1.0,1.0,0.9999999,1.0,0.99999994,1.0,1.0,0.99999964,1.0,0.99988306,1.0,1.0,1.0,1.0,1.0,0.81373894,0.8205209,1.0,1.0,0.9999999,0.99998796,0.9999978,1.0,0.99999964,0.9999998,0.9999999,1.0,0.9999903,0.99999994,0.99999994,0.99999833,1.0,0.9999986,1.0,1.0,1.0,1.0,1.0,1.0,0.76947653,0.9999487,1.0,0.9999998,1.0,1.0,0.9998292,0.9999998,0.9999996,0.99999994,1.0,0.99999994,0.9990296,0.9999997,1.0,0.73780155,0.61086947,0.9978656,0.99999833,0.9999978,1.0,0.9999996,1.0,1.0,1.0,0.9999999,1.0,0.99987984,1.0,0.9999965,1.0,0.99989516,0.99999934,0.9998727,1.0,0.9999998,0.999991,0.99944293,0.5751813,0.99999994,0.9999993,0.9999997,0.99999356,1.0,0.99999505,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.95303816,0.9999884,1.0,1.0,0.9999999,0.99999976,0.9966342,1.0,1.0,1.0,0.9999999,0.9999993,1.0,0.9454358,0.9999995,1.0,0.99999976,1.0,0.99981654,0.841047,0.99961764,1.0,1.0,0.83073723,0.9999988,0.99999744,1.0,1.0,0.99999964,0.99966073,0.99981093,0.999971,0.9999997,1.0,1.0,0.99991196,0.99992865,0.99999994,0.9999988,0.9985445,0.9965312,0.99999857,1.0,0.9999996,0.9999998,0.9999996,0.99999857,0.9977663,Group3
Cell28,0.9999917,0.99999887,0.99999815,0.98309875,0.9999994,0.99999267,0.7498618,0.99883246,1.0,0.9999995,0.999811,0.99999785,0.99970114,0.9999992,0.9999996,0.999967,0.9999982,0.99999994,0.999979,0.99999607,0.9999999,0.982268,0.99999255,0.9991574,0.9999852,0.99855137,0.99963516,0.99999624,0.9903525,0.99995965,0.9999962,0.99461955,0.99999756,0.99999493,0.99992317,0.9360711,0.72373444,0.99950737,0.9999395,0.9999742,0.9999972,0.99999857,0.99999976,0.99997586,0.9999958,0.9999951,0.9999973,0.9983035,0.99999815,0.9930851,0.99997926,0.9999708,0.99995905,0.99999815,0.9999904,0.9999322,0.99999833,0.9999877,0.9994817,0.9999979,0.99999946,0.99997765,0.99999994,0.9999939,0.9999957,0.99999493,0.9999556,0.9999935,0.99765277,0.99999726,0.9999997,1.0,0.9999899,0.99999976,0.75825506,0.7431319,0.99999905,0.9999977,0.9999765,0.9995547,0.99986035,0.9999951,0.99996424,0.9999725,0.9999818,1.0,0.9995708,0.99998873,0.9999855,0.9998605,0.99999285,0.9998822,0.99999917,0.9999984,0.99999934,0.9999937,0.9999935,0.99999785,0.68861103,0.998563,0.99999845,0.99997455,0.9999933,0.9999951,0.99702126,0.9999802,0.9999557,0.99998516,0.99999326,0.9999819,0.99021065,0.9999676,0.9999972,0.68736637,0.5673914,0.98334974,0.99988896,0.99986607,0.9999974,0.9999432,0.99999845,0.9999959,0.99999607,0.9999868,0.99999565,0.9980345,0.9999998,0.9998101,0.99999523,0.9980928,0.9999227,0.99746627,0.9999914,0.999978,0.99958515,0.9948409,0.55175686,0.9999905,0.9999225,0.9999603,0.99971616,1.0,0.99973786,0.9999899,0.99999994,0.9999895,0.99998444,0.9999995,0.9999974,0.99999595,0.99999845,0.8839349,0.9995881,1.0,0.9999993,0.9999874,0.9999748,0.9791296,0.99999154,0.9999996,0.99999076,0.9999698,0.99994093,0.9999998,0.8800674,0.999939,0.99999785,0.99996847,0.99999034,0.9973214,0.7390087,0.99507225,0.9999999,0.9999955,0.76851845,0.999896,0.9998046,0.9999992,0.9999999,0.9999586,0.9959971,0.9967292,0.99908155,0.9999616,0.9999987,0.99999934,0.9981974,0.99813586,0.9999792,0.99992484,0.9881779,0.97958523,0.99988383,0.9999918,0.9999582,0.99996877,0.99995226,0.9999276,0.986647,Group3
Cell29,0.99999845,0.99999994,0.99999964,0.9915144,0.99999994,0.9999989,0.7458308,0.99960613,1.0,1.0,0.9999465,0.99999964,0.99991834,0.99999994,0.99999994,0.99999326,0.9999998,1.0,0.999996,0.9999995,1.0,0.99128157,0.99999815,0.99972266,0.9999959,0.9994598,0.9998911,0.99999934,0.99507266,0.9999889,0.9999995,0.9976257,0.99999976,0.9999994,0.9999846,0.94886184,0.72812396,0.999868,0.99998826,0.99999535,0.99999976,0.9999998,1.0,0.99999666,0.9999995,0.999999,0.99999964,0.9994075,0.9999999,0.9966442,0.9999939,0.99999565,0.9999917,0.9999998,0.9999985,0.9999868,0.9999999,0.99999815,0.99985653,0.9999999,1.0,0.99999624,1.0,0.99999946,0.9999993,0.9999995,0.9999918,0.9999991,0.9989856,0.9999997,1.0,1.0,0.99999875,1.0,0.7944453,0.7523295,0.99999994,0.9999997,0.999996,0.99988043,0.99996996,0.9999993,0.99999464,0.9999952,0.9999978,1.0,0.9998685,0.9999988,0.99999774,0.9999622,0.9999991,0.99997026,0.99999994,0.9999999,0.99999994,0.9999987,0.99999934,0.9999997,0.67252874,0.99938333,0.99999964,0.99999577,0.99999917,0.9999992,0.99868405,0.9999978,0.99999297,0.99999803,0.99999905,0.99999684,0.99443036,0.9999954,0.9999997,0.7016972,0.52101964,0.9894509,0.99997824,0.9999729,0.9999997,0.9999862,0.9999998,0.99999934,0.99999934,0.9999986,0.9999994,0.99936336,1.0,0.99995756,0.99999964,0.99933404,0.9999799,0.9988615,0.99999833,0.9999971,0.9998701,0.99816793,0.5141155,0.99999857,0.999981,0.9999924,0.99993217,1.0,0.99993,0.99999857,1.0,0.99999815,0.99999744,1.0,0.99999964,0.9999991,0.99999976,0.90087754,0.9998982,1.0,0.9999999,0.99999815,0.99999714,0.98751134,0.9999983,1.0,0.99999833,0.99999124,0.9999903,1.0,0.9049594,0.9999851,0.9999999,0.9999948,0.9999974,0.9990512,0.7169011,0.9977263,1.0,0.9999994,0.8007352,0.99997574,0.99994045,0.9999999,1.0,0.9999928,0.99849594,0.99848026,0.99966586,0.9999935,0.9999999,1.0,0.9993253,0.9991178,0.9999943,0.99998885,0.9937411,0.9884903,0.9999725,0.9999987,0.9999936,0.99999416,0.99999124,0.99999154,0.9941659,Group3
Cell30,0.99998355,0.99999577,0.9999964,0.9757338,0.99999833,0.9999819,0.75498134,0.9980374,1.0,0.9999972,0.99967235,0.9999955,0.99945194,0.99999714,0.9999987,0.99993265,0.99999475,0.99999964,0.99995625,0.9999899,0.99999946,0.9740482,0.99998814,0.9985832,0.99997777,0.9977225,0.99936897,0.9999922,0.9867778,0.9999345,0.99998957,0.9920027,0.9999926,0.99998605,0.9998331,0.9308546,0.7206964,0.99905497,0.99986744,0.9999432,0.9999908,0.9999965,0.9999993,0.99993443,0.9999877,0.9999912,0.9999935,0.9971637,0.9999925,0.990325,0.99996924,0.999924,0.9999154,0.99999434,0.99997723,0.9998506,0.9999942,0.99997014,0.9990281,0.9999888,0.9999982,0.9999481,0.9999997,0.99997836,0.9999908,0.99998325,0.9999011,0.9999837,0.9966229,0.9999923,0.9999989,1.0,0.9999718,0.99999905,0.72906566,0.737262,0.99999636,0.9999942,0.9999458,0.99915195,0.99970376,0.99998844,0.9999068,0.99993765,0.9999457,1.0,0.9992659,0.99996376,0.9999652,0.9997539,0.99998015,0.9997825,0.9999971,0.9999938,0.9999981,0.9999885,0.9999789,0.99999505,0.6995102,0.99798065,0.99999744,0.9999398,0.9999817,0.9999894,0.99572873,0.9999367,0.9998884,0.9999594,0.9999834,0.9999598,0.9876702,0.9999116,0.99999154,0.6739327,0.59426767,0.98011047,0.9997496,0.99970245,0.9999925,0.99989647,0.9999955,0.9999911,0.9999917,0.9999563,0.9999889,0.9964809,0.99999946,0.99960184,0.9999811,0.9967889,0.99986386,0.99644977,0.9999835,0.9999387,0.9993038,0.9909149,0.57099175,0.9999776,0.99985707,0.9999148,0.9994224,1.0,0.9995139,0.9999743,0.9999999,0.9999777,0.9999638,0.9999975,0.9999938,0.99999315,0.9999965,0.87601286,0.99916595,1.0,0.9999982,0.99996865,0.99991894,0.973563,0.99998397,0.9999976,0.9999806,0.99995387,0.9998526,0.99999946,0.86402166,0.9998887,0.9999909,0.9999244,0.9999856,0.99545115,0.75710624,0.9929667,0.9999995,0.9999886,0.7435166,0.9997966,0.9996798,0.9999981,0.9999994,0.9999033,0.993358,0.99546915,0.9985666,0.9999086,0.99999493,0.9999968,0.9971376,0.9975389,0.9999677,0.9997936,0.9840592,0.97293824,0.99977386,0.9999813,0.9998919,0.9999322,0.9998918,0.9997599,0.97890806,Group4
Cell31,0.99999964,0.9999999,0.9999999,0.9926902,1.0,0.9999996,0.8030739,0.99976516,1.0,0.99999994,0.99997926,0.99999994,0.9999586,0.99999994,1.0,0.9999976,0.99999994,1.0,0.9999986,0.9999998,1.0,0.9919933,0.99999976,0.999849,0.99999946,0.9997113,0.99994963,0.9999999,0.99680996,0.9999976,0.9999998,0.998403,0.9999999,0.9999997,0.99999183,0.967998,0.76288843,0.99991363,0.99999404,0.9999981,0.9999998,1.0,1.0,0.99999774,0.99999976,0.9999998,0.9999999,0.9996129,0.9999999,0.9979206,0.99999917,0.9999972,0.9999967,0.99999994,0.99999946,0.99999297,0.99999994,0.9999992,0.9999101,0.9999998,1.0,0.99999833,1.0,0.9999995,0.9999998,0.99999964,0.99999595,0.99999964,0.9995041,0.9999999,1.0,1.0,0.9999993,1.0,0.774775,0.78299624,1.0,0.99999994,0.9999982,0.9999254,0.9999822,0.99999976,0.9999963,0.99999785,0.9999983,1.0,0.99993813,0.999999,0.99999905,0.99998593,0.9999995,0.99998814,1.0,0.9999999,1.0,0.99999976,0.9999995,0.99999994,0.7358262,0.9997527,1.0,0.999998,0.9999996,0.9999998,0.99931765,0.99999785,0.9999953,0.9999988,0.99999964,0.9999988,0.9970824,0.9999966,0.9999999,0.70509446,0.5970016,0.9943627,0.9999859,0.9999821,0.9999999,0.99999565,0.99999994,0.9999998,0.9999999,0.9999987,0.9999998,0.9994839,1.0,0.99997336,0.9999996,0.9995422,0.9999937,0.9994682,0.99999964,0.9999979,0.9999423,0.9981234,0.56605506,0.99999946,0.99999326,0.9999967,0.99995583,1.0,0.9999648,0.99999934,1.0,0.99999946,0.999999,1.0,0.9999999,0.9999999,1.0,0.92664355,0.99992734,1.0,1.0,0.99999917,0.999997,0.99169815,0.99999964,1.0,0.9999996,0.9999985,0.99999315,1.0,0.91664994,0.99999523,0.9999998,0.9999972,0.9999997,0.99926585,0.80474204,0.99865526,1.0,0.99999976,0.7916558,0.9999892,0.9999798,1.0,1.0,0.9999961,0.99876964,0.9992588,0.9998458,0.9999964,0.99999994,0.99999994,0.9996066,0.99967515,0.9999991,0.9999893,0.9958751,0.9914553,0.99998754,0.9999996,0.9999955,0.99999756,0.99999547,0.999987,0.9940141,Group4
Cell32,0.99999905,0.99999946,0.9999999,0.98704505,0.99999994,0.9999983,0.82439,0.9994725,1.0,0.9999994,0.99995285,0.9999998,0.9998932,0.99999976,0.99999994,0.9999928,0.9999996,0.99999994,0.9999958,0.99999917,0.99999994,0.9852231,0.9999996,0.9996637,0.9999991,0.9994298,0.9998839,0.99999964,0.99494964,0.99999547,0.99999905,0.9970741,0.9999993,0.99999857,0.99997145,0.9667008,0.7720531,0.9997528,0.99997884,0.9999934,0.99999887,0.9999998,0.99999994,0.99998796,0.9999986,0.99999964,0.9999996,0.9991309,0.9999987,0.9966028,0.9999987,0.99998635,0.99998987,0.99999946,0.99999785,0.9999747,0.9999993,0.9999967,0.99975395,0.99999607,0.9999999,0.9999935,1.0,0.9999956,0.9999995,0.9999973,0.99998546,0.9999985,0.9991697,0.99999934,0.99999994,1.0,0.999996,0.9999999,0.7337521,0.7868907,0.9999996,0.99999964,0.9999932,0.9997901,0.9999396,0.99999917,0.9999818,0.999992,0.99998885,1.0,0.99986,0.99999267,0.999996,0.99996716,0.99999756,0.9999698,0.9999997,0.99999905,0.9999999,0.9999995,0.9999964,0.99999976,0.7694086,0.9996106,0.9999999,0.9999918,0.9999979,0.99999934,0.9988575,0.9999843,0.9999782,0.9999937,0.9999985,0.9999958,0.9961063,0.99998164,0.9999991,0.6951747,0.663395,0.9931305,0.99994624,0.9999337,0.99999934,0.99998945,0.9999997,0.9999995,0.9999996,0.99998987,0.9999991,0.99866384,1.0,0.99991125,0.9999955,0.9989538,0.9999855,0.9991541,0.99999905,0.9999885,0.99987453,0.9951644,0.61882365,0.99999785,0.9999831,0.999989,0.9998598,1.0,0.99990755,0.9999971,1.0,0.9999983,0.99999607,0.9999995,0.99999964,0.99999976,0.9999998,0.9238417,0.9997694,1.0,0.99999994,0.9999963,0.99997765,0.9885126,0.99999917,0.9999995,0.9999986,0.99999756,0.99996865,1.0,0.9018047,0.99998826,0.9999981,0.99998844,0.9999995,0.99827605,0.84467393,0.99773616,1.0,0.99999905,0.7595425,0.9999693,0.999959,0.99999994,0.9999999,0.99998456,0.99720997,0.9988394,0.9997037,0.99998516,0.99999934,0.99999946,0.99920243,0.99954563,0.99999845,0.9999399,0.99364054,0.9870397,0.9999647,0.9999985,0.99997807,0.9999918,0.99998295,0.99989396,0.9872323,Group3
Cell33,0.99999887,0.9999996,0.9999999,0.9876471,0.99999994,0.99999833,0.811829,0.99947774,1.0,0.99999964,0.9999494,0.99999976,0.99989295,0.99999976,0.99999994,0.99999243,0.9999996,1.0,0.9999956,0.99999917,0.9999999,0.9861567,0.99999946,0.99966085,0.9999988,0.99941325,0.9998798,0.9999996,0.99483585,0.99999446,0.99999905,0.99708873,0.99999934,0.9999986,0.99997276,0.96368015,0.7641465,0.9997674,0.99997973,0.9999934,0.99999905,0.9999998,1.0,0.9999896,0.99999875,0.9999996,0.9999996,0.9991543,0.99999905,0.99651206,0.99999815,0.999988,0.99998957,0.9999995,0.99999785,0.99997604,0.9999994,0.9999968,0.99976516,0.9999977,0.9999999,0.99999374,1.0,0.99999666,0.99999946,0.99999785,0.99998593,0.9999985,0.99911106,0.99999934,0.99999994,1.0,0.9999965,0.99999994,0.7434564,0.78038806,0.99999964,0.99999964,0.9999934,0.9998002,0.99994344,0.9999991,0.99998426,0.9999922,0.99999094,1.0,0.9998551,0.9999942,0.9999961,0.9999646,0.9999978,0.99996823,0.99999976,0.9999993,0.9999999,0.99999934,0.99999714,0.9999997,0.75393796,0.9995634,0.99999994,0.9999922,0.9999981,0.9999993,0.99879044,0.99998796,0.99998087,0.99999446,0.9999985,0.99999577,0.9957559,0.99998456,0.9999992,0.69539136,0.6406182,0.99244666,0.99995124,0.9999399,0.99999934,0.9999883,0.9999997,0.99999946,0.9999995,0.9999923,0.9999991,0.9987764,1.0,0.99991757,0.99999684,0.9989943,0.99998385,0.99908,0.99999887,0.9999903,0.99986804,0.9957615,0.6016355,0.99999785,0.9999818,0.999989,0.9998698,1.0,0.99990743,0.99999726,1.0,0.99999815,0.9999961,0.9999997,0.9999996,0.9999997,0.9999998,0.9195402,0.99978954,1.0,0.99999994,0.9999965,0.9999832,0.9880953,0.999999,0.9999997,0.9999985,0.9999968,0.9999727,1.0,0.9013492,0.9999871,0.9999987,0.9999893,0.99999934,0.99838567,0.82637376,0.9976645,1.0,0.99999905,0.7656358,0.9999689,0.99995416,0.99999994,0.99999994,0.9999856,0.99740255,0.9987454,0.9996853,0.9999863,0.99999946,0.99999964,0.9991957,0.9994737,0.9999979,0.9999521,0.99349576,0.98701364,0.99996436,0.9999984,0.99998105,0.9999918,0.99998385,0.9999265,0.98851717,Group4
Cell34,0.99999964,0.9999999,1.0,0.9913799,1.0,0.99999946,0.83799475,0.99972653,1.0,0.9999999,0.999979,1.0,0.9999512,0.99999994,1.0,0.9999973,0.9999999,1.0,0.9999985,0.99999976,1.0,0.99016076,0.9999999,0.9998302,0.9999997,0.9996953,0.9999455,0.9999999,0.9967668,0.9999982,0.9999997,0.9982419,0.9999998,0.9999996,0.9999887,0.9737732,0.7882277,0.9998834,0.9999918,0.9999976,0.9999997,1.0,1.0,0.9999958,0.9999996,0.9999999,0.9999999,0.9995351,0.99999964,0.99789226,0.99999946,0.9999952,0.9999961,0.9999999,0.9999993,0.9999901,0.9999998,0.9999989,0.999883,0.99999905,1.0,0.99999774,1.0,0.9999987,0.9999998,0.9999992,0.9999945,0.9999995,0.99953073,0.9999998,1.0,1.0,0.99999875,1.0,0.7593405,0.8040113,0.9999999,0.9999999,0.99999756,0.99990165,0.9999748,0.99999976,0.99999344,0.9999971,0.9999963,1.0,0.99993324,0.9999977,0.9999986,0.99998575,0.9999992,0.9999872,0.99999994,0.99999976,1.0,0.9999998,0.9999989,0.99999994,0.78124213,0.9997875,1.0,0.9999971,0.99999934,0.9999998,0.99934125,0.9999948,0.99999195,0.9999979,0.9999995,0.9999985,0.99746424,0.9999935,0.99999976,0.7137384,0.6666397,0.9952774,0.9999782,0.99997264,0.9999998,0.99999577,0.9999999,0.9999998,0.9999999,0.9999968,0.9999997,0.99928606,1.0,0.9999619,0.99999875,0.9994358,0.99999404,0.9995165,0.9999997,0.99999607,0.99994016,0.9971952,0.62250954,0.9999993,0.9999931,0.9999958,0.9999375,1.0,0.9999583,0.99999905,1.0,0.9999994,0.9999986,0.9999999,0.9999999,0.99999994,0.99999994,0.936281,0.9998939,1.0,1.0,0.99999875,0.9999925,0.9920376,0.9999997,0.9999999,0.9999995,0.99999905,0.99998814,1.0,0.91829336,0.9999953,0.9999995,0.9999958,0.9999998,0.99904585,0.8547907,0.998639,1.0,0.9999997,0.78358656,0.99998724,0.9999815,1.0,1.0,0.9999943,0.9983973,0.9993213,0.9998472,0.9999945,0.9999998,0.9999999,0.999567,0.99974376,0.9999994,0.9999773,0.9958467,0.99110776,0.9999852,0.9999995,0.999992,0.99999696,0.99999356,0.99996144,0.9918163,Group3
Cell35,0.9999954,0.99999875,0.9999992,0.9828248,0.99999964,0.9999944,0.7807746,0.99897933,1.0,0.9999991,0.99986655,0.9999989,0.99975425,0.9999992,0.9999997,0.99997663,0.9999985,0.9999999,0.9999856,0.9999971,0.9999999,0.98129755,0.9999971,0.99929684,0.99999416,0.99882185,0.99971795,0.99999803,0.9916231,0.9999794,0.99999684,0.99514276,0.9999978,0.99999565,0.99993247,0.94836915,0.7408438,0.99953353,0.9999479,0.9999802,0.99999714,0.99999917,0.9999998,0.9999746,0.9999961,0.9999978,0.9999983,0.9984478,0.9999975,0.9941005,0.9999916,0.99997044,0.99996954,0.9999984,0.99999285,0.9999401,0.9999983,0.9999901,0.9995227,0.9999956,0.9999995,0.99998176,0.99999994,0.999992,0.99999756,0.9999942,0.99996245,0.999995,0.998215,0.9999978,0.9999997,1.0,0.9999902,0.99999976,0.73944134,0.75768816,0.9999989,0.99999845,0.99998087,0.999589,0.9998711,0.9999967,0.9999626,0.9999777,0.9999787,1.0,0.9996662,0.99998623,0.99998826,0.9999031,0.99999344,0.99991435,0.99999917,0.99999803,0.9999995,0.9999971,0.99999255,0.99999875,0.7229823,0.99901843,0.99999946,0.99997824,0.9999941,0.9999971,0.9976672,0.99997395,0.99995476,0.9999853,0.9999949,0.99998665,0.99252707,0.99996424,0.99999744,0.6852742,0.6114621,0.9873159,0.999891,0.99986804,0.9999978,0.9999635,0.9999988,0.9999976,0.99999785,0.9999827,0.9999968,0.9979577,0.9999999,0.99982005,0.99999285,0.9982057,0.99995077,0.9981297,0.9999954,0.9999763,0.99968827,0.99398255,0.582036,0.99999297,0.999947,0.9999688,0.99972796,1.0,0.9997848,0.99999154,1.0,0.99999326,0.9999879,0.9999992,0.9999984,0.9999984,0.99999917,0.8982102,0.9995868,1.0,0.99999964,0.99998945,0.99996537,0.9819669,0.9999956,0.9999992,0.99999434,0.9999865,0.9999381,0.9999999,0.8837742,0.99996036,0.9999968,0.99997157,0.9999964,0.9973171,0.78764457,0.9958758,0.9999999,0.99999666,0.75679374,0.9999188,0.9998729,0.9999996,0.9999999,0.99996275,0.9958979,0.9975383,0.99930835,0.9999648,0.99999845,0.999999,0.9984634,0.99879944,0.99999094,0.9999054,0.9896803,0.9811332,0.9999085,0.99999434,0.9999559,0.9999759,0.99995816,0.99987876,0.9848211,Group2
