,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell25,6.926372,8.797029,9.260581,2.25786,9.700609,7.8347473,0.17982656,4.3817773,12.397402,9.033525,5.3705783,8.523718,4.65929,8.077545,9.490832,6.917159,8.263706,10.717993,6.8869734,7.7483335,10.164219,1.9024268,7.8007746,4.071233,7.358897,3.829711,4.955766,7.4064035,2.6734731,6.6021485,7.5702224,3.0256484,8.588935,7.791149,5.729703,1.2638682,0.33365345,4.504547,6.1822305,6.7300863,8.127096,8.297883,9.927362,6.4574556,8.0373125,8.085069,8.420116,3.9175835,8.290399,2.7447565,6.7387395,6.59637,6.347728,8.60954,7.2523184,6.55846,8.020794,6.705233,4.322054,8.036851,9.743791,6.6792912,9.896375,6.8845577,8.232979,7.3994784,5.8412895,7.3116155,3.518458,8.011754,9.078234,13.002925,7.326418,9.31042,0.39347035,0.47675925,8.347049,8.055634,6.803262,4.5447216,5.656898,7.764528,6.0860143,6.753988,6.412926,12.470216,4.9318805,6.911991,7.1580787,5.397089,6.8813434,6.1754303,8.280463,8.1341,9.154221,7.8088527,7.2992787,8.38547,0.14175439,4.0638285,9.462491,7.449728,7.4689736,7.559668,3.4675264,6.214484,6.322655,6.8957467,7.3169265,6.9963813,2.741141,6.3198776,7.6764407,0.32411346,0.10698767,2.361702,5.524492,5.0857334,7.576008,6.035327,8.836913,8.516274,8.02754,6.8495793,7.7793818,3.58904,9.439109,5.1880307,7.5693955,3.6134264,6.0232773,3.6600723,7.3216143,6.2833304,5.144565,2.9444134,0.035021268,7.2959747,5.795305,7.075249,5.2864923,12.023104,5.154778,7.3700614,10.781118,6.756975,7.0390344,8.640254,8.675951,8.375135,8.965496,1.1049223,4.915942,12.464357,9.475916,7.0587955,6.4314547,2.045197,7.4259686,8.725023,7.896742,6.766538,6.1754785,8.97162,0.83130735,6.0887694,8.00019,6.691878,7.4395776,3.5004113,0.38553,3.0768652,9.958235,7.607991,0.50206697,5.954142,4.7307825,9.346033,10.204216,5.967389,2.8598938,3.549769,4.3906064,6.3193846,8.486052,8.396222,4.1717544,3.9437428,7.2187815,5.890017,2.313564,2.3389623,5.769577,7.314498,6.131629,6.6181045,6.2487926,5.9604673,2.178141,Group3
Cell26,6.901121,8.763333,9.240491,2.2101853,9.669,7.8009768,0.14721477,4.353172,12.394028,9.004616,5.335253,8.501008,4.625022,8.054183,9.462429,6.902232,8.218008,10.691671,6.8541627,7.7084694,10.147351,1.8576707,7.773732,4.04146,7.3226542,3.7943769,4.908368,7.3758097,2.6264608,6.5642676,7.537598,2.9921558,8.552056,7.7388954,5.7047086,1.2198789,0.29716846,4.4642677,6.1494403,6.6920133,8.105408,8.258591,9.895725,6.4293394,7.989643,8.063937,8.387854,3.8836393,8.266933,2.7063203,6.7108297,6.5581017,6.315857,8.582113,7.2179093,6.524066,7.985633,6.6728086,4.289708,8.00825,9.725272,6.6507483,9.853468,6.856235,8.20688,7.361415,5.8145747,7.2802286,3.4895601,7.989479,9.036587,12.965978,7.288587,9.256858,0.34718218,0.42695734,8.310503,8.034534,6.772543,4.4986796,5.610341,7.72429,6.0479436,6.7351213,6.3692393,12.459546,4.9003873,6.878249,7.1296043,5.3632855,6.825653,6.1399517,8.233749,8.125629,9.125197,7.7844706,7.260288,8.362879,0.104760714,4.0350404,9.409181,7.4162316,7.412275,7.529924,3.4356272,6.178845,6.274283,6.8917623,7.2823124,6.9679527,2.718094,6.2801485,7.636194,0.28685245,0.061545983,2.3275604,5.4870462,5.041366,7.53314,6.0141363,8.803922,8.494863,7.997164,6.8188252,7.766108,3.5489204,9.4016905,5.1550083,7.537689,3.5852902,5.980114,3.6220798,7.280546,6.2547164,5.111934,2.8971097,-0.012225328,7.2766123,5.750111,7.0429006,5.2565503,12.008161,5.117409,7.3393264,10.767856,6.7293983,7.0118184,8.598525,8.655259,8.33991,8.941006,1.0503824,4.879447,12.4291,9.445474,7.01894,6.399555,2.00896,7.3797436,8.683147,7.870208,6.738183,6.144995,8.936962,0.77511525,6.0464125,7.978801,6.6482167,7.4139442,3.4657705,0.32765576,3.0452569,9.939944,7.5721483,0.46327707,5.927254,4.690381,9.301769,10.179096,5.9179955,2.8192916,3.5040352,4.357546,6.297911,8.468444,8.347062,4.141158,3.9111612,7.1753364,5.8548107,2.26713,2.3083131,5.7300706,7.2796936,6.0916204,6.5817847,6.223258,5.923353,2.133211,Group3
Cell27,6.943723,8.844942,9.288507,2.2753012,9.752465,7.874699,0.15333447,4.3836064,12.422371,9.075026,5.392528,8.550045,4.673396,8.101263,9.535294,6.9163036,8.328209,10.769123,6.9172654,7.798258,10.194091,1.911753,7.828627,4.072499,7.399188,3.8387096,4.9954214,7.437174,2.693248,6.6389475,7.6059365,3.0246475,8.640689,7.8631883,5.7365336,1.266475,0.31525657,4.527908,6.2065563,6.768298,8.148291,8.351427,9.981174,6.4758916,8.103374,8.104933,8.462343,3.9248798,8.316087,2.7500727,6.759179,6.6338015,6.3718314,8.644873,7.2884903,6.5887675,8.064753,6.733319,4.329948,8.069424,9.773022,6.7003427,9.969714,6.9069495,8.26281,7.4433064,5.852079,7.3429804,3.5135357,8.03301,9.142476,13.091938,7.369222,9.397537,0.39278993,0.4829494,8.396185,8.075192,6.829179,4.578539,5.700978,7.8152447,6.118803,6.7586775,6.458327,12.508608,4.9434075,6.9441285,7.183037,5.416589,6.9517617,6.2044206,8.346891,8.132146,9.1969385,7.8321004,7.3438916,8.410425,0.122635975,4.063303,9.550447,7.4859595,7.5461082,7.5902367,3.4674463,6.2440844,6.375523,6.8754983,7.354004,7.0198984,2.7194054,6.357546,7.7264323,0.30699894,0.10241044,2.3562543,5.551458,5.1211615,7.629756,6.03805,8.883928,8.54026,8.063152,6.8759465,7.782879,3.604416,9.498963,5.2044005,7.60349,3.6079657,6.0644803,3.6723106,7.3700624,6.301175,5.1598806,2.9669795,0.033007696,7.3060956,5.8381543,7.106314,5.2982802,12.065236,5.1784987,7.400774,10.809851,6.776983,7.0607834,8.700956,8.700016,8.422187,8.998667,1.1247171,4.936119,12.545873,9.523833,7.102903,6.4563136,2.040766,7.4843483,8.786696,7.9245105,6.7879934,6.1956973,9.022694,0.85170096,6.129108,8.019793,6.73958,7.4619174,3.5054214,0.4051265,3.0729873,9.98887,7.649673,0.4891343,5.966186,4.7562613,9.417125,10.248913,6.0190616,2.8699825,3.5746717,4.400332,6.3249936,8.503102,8.467918,4.175312,3.948867,7.270539,5.9161267,2.3292954,2.327191,5.8022246,7.351888,6.168204,6.652296,6.2609396,5.9905205,2.190092,Group3
Cell28,6.909156,8.851461,9.174982,2.499032,9.727699,7.896746,0.28426683,4.4162545,12.12161,9.038181,5.4656253,8.469662,4.748724,8.033202,9.487177,6.7962227,8.442567,10.6847315,6.9460206,7.8721986,10.039844,2.1167734,7.795383,4.11964,7.449118,3.9357278,5.1750903,7.4394975,2.905049,6.7141795,7.62257,3.1188323,8.676845,8.039252,5.7183585,1.4750178,0.47594106,4.655508,6.246051,6.8431406,8.065571,8.412116,9.953127,6.472351,8.237597,8.018245,8.462812,4.0090017,8.245576,2.88962,6.7495713,6.7123394,6.4011345,8.602301,7.324849,6.635742,8.095455,6.7616873,4.394551,8.045447,9.638972,6.6969075,10.03564,6.8985114,8.215045,7.507709,5.8464465,7.3533497,3.5619724,7.956947,9.210614,13.060333,7.432823,9.560931,0.6338787,0.75190026,8.433328,7.988688,6.8418827,4.7533264,5.8628216,7.892032,6.203596,6.67381,6.5846534,12.267244,4.9914937,6.9802213,7.171616,5.476648,7.1704216,6.266328,8.469421,7.939661,9.159177,7.776655,7.4175377,8.331201,0.29051116,4.102389,9.709403,7.5116944,7.7640414,7.583141,3.5415728,6.3067164,6.542116,6.66497,7.3910694,7.0106025,2.7313354,6.452478,7.8046594,0.47426945,0.34091133,2.4661024,5.6397576,5.2736773,7.731279,5.983587,8.883997,8.449225,8.054051,6.888222,7.6357374,3.7448604,9.526437,5.261218,7.612518,3.6486135,6.192495,3.7940068,7.460597,6.3044605,5.214118,3.1770027,0.2875967,7.216953,5.9865427,7.1283216,5.3280115,11.866244,5.2718844,7.404832,10.616144,6.764326,7.0407743,8.776557,8.600536,8.447935,8.926221,1.4232515,5.025954,12.508587,9.492866,7.187444,6.48456,2.172899,7.616044,8.862202,7.885566,6.7816496,6.21616,9.0345,1.168178,6.2494197,7.9365563,6.861373,7.422576,3.6017845,0.74246,3.150749,9.849607,7.6924205,0.66633433,5.960247,4.8813734,9.502827,10.162505,6.199632,3.0257192,3.762298,4.469804,6.2684746,8.380976,8.608946,4.22773,4.021282,7.382386,5.980189,2.5418713,2.4084177,5.9038305,7.3905673,6.268367,6.7143264,6.2392106,6.0693235,2.3922858,Group3
Cell29,7.002029,8.69957,9.321121,2.2089007,9.598409,7.76978,0.39592415,4.503009,12.562783,8.989089,5.371406,8.576354,4.6984,8.137345,9.436962,7.125278,8.03117,10.648096,6.8672543,7.608381,10.234572,1.9031816,7.823098,4.1883225,7.2788296,3.8840249,4.8165197,7.3969903,2.6185377,6.527438,7.5291243,3.1314995,8.457962,7.491139,5.8502693,1.2966466,0.4948293,4.4720955,6.187285,6.648472,8.206604,8.146137,9.816924,6.5127544,7.78741,8.173163,8.3541,3.9866366,8.341492,2.7971044,6.786899,6.5168986,6.358796,8.598812,7.1994386,6.5299053,7.931562,6.696772,4.397492,8.031029,9.807647,6.7214146,9.642781,6.922358,8.25235,7.2947025,5.9359603,7.29535,3.6659758,8.087759,8.86922,12.71756,7.2271647,8.940836,0.42709833,0.46251893,8.228742,8.145171,6.813216,4.4371176,5.504021,7.6192327,6.0268307,6.9173555,6.2704926,12.539692,4.997026,6.8794856,7.1844354,5.416476,6.5689907,6.146308,8.034337,8.382531,9.104122,7.8649516,7.186121,8.44443,0.30309403,4.193779,9.090833,7.401657,7.123271,7.5557957,3.5784006,6.181952,6.123398,7.244654,7.2591667,7.028946,2.9905756,6.2313347,7.534092,0.4756887,0.16141313,2.4823368,5.4928374,4.9807515,7.403611,6.193947,8.747066,8.585779,7.999316,6.857477,7.9786677,3.5904782,9.27166,5.2246823,7.5400786,3.7673898,5.901097,3.6862664,7.181093,6.3383136,5.187745,2.8763268,0.068849325,7.434144,5.655067,7.054896,5.359153,12.053443,5.1369658,7.3601046,10.876158,6.808767,7.0856237,8.44542,8.749117,8.27276,8.979976,1.0081954,4.9176183,12.21935,9.396464,6.9429364,6.439241,2.1500194,7.215826,8.525364,7.92223,6.8080316,6.2102895,8.855762,0.722951,5.97463,8.087937,6.540075,7.492495,3.5750525,0.27114797,3.2050478,10.017553,7.524392,0.6278853,6.042666,4.6888976,9.0942135,10.167568,5.76741,2.880513,3.4807234,4.454512,6.464512,8.605295,8.11477,4.2748075,4.0293217,7.0514126,5.8743124,2.2785456,2.5050852,5.7030196,7.254391,6.046058,6.5628247,6.344391,5.9178896,2.167083,Group3
Cell30,6.843649,8.669119,9.141066,2.2336197,9.558567,7.724567,0.21287423,4.3419976,12.24065,8.907208,5.304097,8.414581,4.607303,7.9758577,9.356677,6.8474917,8.130694,10.563707,6.795545,7.6321483,10.031989,1.8884121,7.6996202,4.035748,7.254444,3.7917593,4.8819013,7.308121,2.6423616,6.5096674,7.4663715,3.0048876,8.460906,7.658708,5.6694646,1.2626377,0.359018,4.4479237,6.103881,6.634996,8.026581,8.172233,9.781086,6.3798413,7.906033,7.9860263,8.300976,3.8797393,8.184641,2.7230282,6.656173,6.5035124,6.2674603,8.492926,7.1521287,6.471141,7.905432,6.617653,4.2787123,7.929379,9.617288,6.5970364,9.736607,6.798775,8.124996,7.2920017,5.7768373,7.214099,3.4943042,7.9126425,8.935192,12.7930565,7.2205853,9.148207,0.40549195,0.48285282,8.223916,7.9571767,6.7159944,4.4801617,5.571096,7.6475763,6.0028563,6.6824255,6.316704,12.30301,4.8783083,6.818938,7.067041,5.3320165,6.7614636,6.093851,8.145873,8.049951,9.025526,7.7108693,7.1925006,8.279041,0.17003836,4.02971,9.297775,7.3470206,7.3369517,7.459607,3.44057,6.1319814,6.222257,6.8401327,7.2152834,6.908396,2.7386868,6.230318,7.5611095,0.34868613,0.12537186,2.3524284,5.452514,5.0132437,7.459266,5.974175,8.709144,8.4088955,7.918025,6.76141,7.695808,3.5495732,9.29466,5.1278048,7.4667063,3.5884643,5.9349256,3.621945,7.21183,6.20832,5.0856333,2.9079201,0.052485757,7.213755,5.708641,6.980911,5.2282877,11.858847,5.089744,7.272276,10.641961,6.674487,6.9517717,8.505221,8.566513,8.25313,8.845954,1.0934678,4.856422,12.266573,9.339492,6.955393,6.349601,2.0391705,7.307816,8.588238,7.794444,6.6829014,6.1001325,8.839275,0.82285875,6.000211,7.902397,6.590521,7.346872,3.469424,0.38323846,3.0575073,9.828045,7.4994245,0.5214355,5.887383,4.6698165,9.194765,10.0609455,5.8722963,2.8333297,3.504023,4.3451033,6.252619,8.38398,8.256435,4.13338,3.9071143,7.107935,5.814064,2.2898405,2.3344686,5.690488,7.212663,6.0452075,6.527277,6.1782656,5.8808284,2.1588027,Group4
Cell31,6.8217354,8.552819,9.067111,2.2651222,9.422484,7.638314,0.37303078,4.3863363,12.137712,8.803486,5.2890887,8.352907,4.619172,7.92553,9.240641,6.8691063,7.980957,10.417668,6.74322,7.5231028,9.943013,1.9433526,7.642614,4.0849967,7.17285,3.8253396,4.8294296,7.2486877,2.6635234,6.445095,7.3932657,3.071554,8.337839,7.496427,5.6863894,1.34094,0.49810034,4.4394994,6.07388,6.565583,7.9817014,8.048241,9.6377325,6.360728,7.755181,7.9448047,8.202569,3.9163694,8.12717,2.7778554,6.6290483,6.4374986,6.236088,8.408787,7.081581,6.422552,7.807486,6.572677,4.3092723,7.858401,9.534669,6.5691357,9.547038,6.765319,8.058304,7.2015047,5.7830377,7.154336,3.564661,7.868944,8.776717,12.530416,7.1333694,8.9325075,0.5016332,0.561651,8.109873,7.9170213,6.6750665,4.4463367,5.5000186,7.536456,5.953778,6.6926894,6.2337894,12.167222,4.8931966,6.7619233,7.024322,5.322546,6.613501,6.052804,7.9913507,8.060203,8.917516,7.664752,7.1012826,8.222225,0.31304604,4.083316,9.07833,7.2740636,7.16622,7.3988943,3.4999645,6.089031,6.1225715,6.9082456,7.1418357,6.8709702,2.8580742,6.1669145,7.45273,0.4848196,0.23409823,2.4373279,5.423773,4.9693613,7.3430815,5.9973855,8.594529,8.352891,7.839905,6.718875,7.6971364,3.5707085,9.142505,5.128201,7.3974714,3.659014,5.8665,3.649747,7.1112075,6.192616,5.089043,2.9193122,0.15592456,7.2048388,5.6389065,6.9245787,5.23848,11.719273,5.072991,7.2133975,10.548616,6.6481824,6.918074,8.360224,8.508485,8.143734,8.762881,1.1326023,4.8508644,12.028003,9.215386,6.8681426,6.3154655,2.1252818,7.182308,8.43995,7.7365375,6.653034,6.080004,8.713432,0.8637085,5.9330945,7.8627753,6.4989133,7.3071632,3.5162997,0.4311105,3.1304474,9.7396145,7.411649,0.6455508,5.8892956,4.653741,9.016881,9.9361515,5.779542,2.875452,3.502888,4.3705063,6.265683,8.344859,8.088018,4.1760077,3.9486241,7.000603,5.7831664,2.3247807,2.4347107,5.645381,7.138496,5.9865746,6.46874,6.1765475,5.839716,2.2043154,Group4
Cell32,6.902415,8.755831,9.188864,2.3496552,9.640779,7.809808,0.28126854,4.406083,12.2451515,8.98036,5.3895464,8.468734,4.688411,8.031132,9.429157,6.876092,8.25152,10.632264,6.876316,7.7350316,10.071966,1.9953,7.7651544,4.1026964,7.34607,3.8745224,5.001873,7.3833323,2.7571936,6.604745,7.5478005,3.0808585,8.55655,7.797847,5.7253757,1.3661633,0.4389934,4.5463157,6.1833525,6.7308583,8.077051,8.274413,9.863777,6.4461493,8.032219,8.034798,8.382841,3.9585967,8.240587,2.8129416,6.7223725,6.599712,6.3445377,8.561007,7.238209,6.555957,7.995061,6.6969776,4.353615,7.999877,9.661344,6.66498,9.852152,6.8664374,8.188535,7.3890142,5.8379674,7.291459,3.557724,7.964625,9.045619,12.896663,7.3167887,9.293837,0.5141998,0.60196805,8.318163,8.005801,6.7905126,4.595453,5.689847,7.7515793,6.097579,6.7222443,6.428402,12.328944,4.9517922,6.9024715,7.135625,5.413068,6.9090385,6.181163,8.269695,8.061837,9.099225,7.768647,7.292044,8.332605,0.25116163,4.093769,9.442939,7.4307847,7.488506,7.5326076,3.5126655,6.2198296,6.3474784,6.836742,7.3020787,6.976562,2.7836542,6.3302956,7.664984,0.43091094,0.23110399,2.4291272,5.544424,5.1245947,7.5706167,6.019516,8.793872,8.459246,7.9936914,6.836111,7.7210975,3.6458876,9.393374,5.206208,7.545452,3.649827,6.0444098,3.712172,7.317479,6.275775,5.1628156,3.0240793,0.163362,7.2559752,5.8236537,7.0606637,5.297867,11.896472,5.1807795,7.347836,10.672497,6.7397447,7.0164742,8.615119,8.615041,8.343569,8.906085,1.2275237,4.944486,12.364298,9.417901,7.057038,6.426909,2.121432,7.4287057,8.698712,7.858664,6.75045,6.172857,8.929106,0.9612581,6.1074557,7.9517727,6.7026343,7.407656,3.5495832,0.5257661,3.1280665,9.871812,7.5903172,0.60843796,5.9492188,4.768963,9.313305,10.125091,5.9998765,2.9297714,3.6166618,4.4222136,6.299284,8.423167,8.387603,4.2029095,3.9820397,7.220345,5.9000773,2.4023511,2.400929,5.788848,7.3000083,6.145669,6.617822,6.236667,5.9725375,2.2666829,Group3
Cell33,6.774407,8.651827,9.065587,2.2316248,9.538467,7.7005577,0.12743732,4.2692637,12.112519,8.8699875,5.2690444,8.345554,4.5622396,7.9065113,9.320524,6.731442,8.163828,10.527133,6.760235,7.635092,9.948554,1.8705966,7.6449037,3.9660199,7.238138,3.7454345,4.8984537,7.2665877,2.6404183,6.4952216,7.435233,2.9443235,8.456501,7.718054,5.5902762,1.2366639,0.2922444,4.428941,6.063305,6.6223574,7.9500175,8.17662,9.762775,6.320128,7.9464335,7.906635,8.274433,3.8277647,8.117318,2.6827834,6.597589,6.4907794,6.223936,8.445887,7.1267347,6.440586,7.889083,6.5792623,4.222472,7.8834467,9.538237,6.5408816,9.769087,6.743131,8.069179,7.2842336,5.706255,7.1754594,3.4165561,7.837891,8.955963,12.821357,7.2112265,9.224622,0.38353717,0.47741646,8.216231,7.877421,6.6706038,4.4875617,5.58899,7.6523294,5.9854803,6.583015,6.3271523,12.208441,4.8226824,6.788026,7.014088,5.290268,6.8296905,6.0653977,8.18373,7.9136033,8.98971,7.6441665,7.1881948,8.208465,0.10415914,3.9554691,9.374169,7.318946,7.414058,7.4153533,3.3760366,6.1045403,6.253253,6.6743903,7.191295,6.854049,2.6287472,6.2221665,7.5652575,0.28535575,0.09748242,2.2899303,5.428187,5.017031,7.47454,5.88001,8.688961,8.333939,7.8800626,6.716517,7.5786033,3.523146,9.298938,5.0809875,7.431404,3.507965,5.9401436,3.5864084,7.217092,6.149582,5.0367217,2.9092839,0.032239087,7.1205673,5.721378,6.9448905,5.1682444,11.780339,5.0623555,7.2311153,10.546734,6.614527,6.8922524,8.523151,8.489469,8.239671,8.788232,1.1140908,4.823326,12.283272,9.312462,6.9532356,6.306822,1.983836,7.3371863,8.607453,7.7381325,6.6265373,6.049065,8.827624,0.84895325,6.0022597,7.8235497,6.602899,7.283126,3.4175432,0.41367656,2.9887903,9.749535,7.4831314,0.4663326,5.818415,4.653047,9.229348,10.015161,5.9053106,2.8037364,3.5027218,4.292602,6.161817,8.291579,8.306213,4.068118,3.8491647,7.1232038,5.782282,2.282638,2.2559934,5.6772904,7.1895165,6.0369387,6.505879,6.105333,5.8582015,2.1437974,Group4
Cell34,7.0136743,8.691585,9.341995,2.1760945,9.594182,7.7623987,0.3971368,4.509478,12.617068,8.991198,5.3626475,8.592187,4.692483,8.152132,9.439791,7.159112,7.997822,10.65442,6.862692,7.587976,10.261649,1.8769289,7.830199,4.1925316,7.2665143,3.876478,4.782157,7.396775,2.5868235,6.512208,7.524416,3.1285508,8.443303,7.4440827,5.8634214,1.2725511,0.48759788,4.4533854,6.183327,6.632728,8.224949,8.126523,9.812458,6.518618,7.7500043,8.192738,8.349493,3.982007,8.355889,2.7837584,6.792982,6.5008397,6.3566823,8.604441,7.19115,6.5222025,7.921045,6.6931825,4.3959727,8.034594,9.831513,6.7261853,9.614128,6.9274383,8.261133,7.2784443,5.9453278,7.293507,3.6725054,8.104934,8.843926,12.699233,7.2114654,8.889758,0.39875782,0.42656296,8.214989,8.164839,6.8132114,4.405995,5.4709053,7.598013,6.0116053,6.9428554,6.2429395,12.578244,4.9968534,6.872902,7.1889725,5.4109664,6.5152764,6.1365795,7.998792,8.429266,9.105886,7.8777623,7.167951,8.460627,0.2949229,4.2001095,9.040174,7.3951707,7.0669208,7.557283,3.5785222,6.171848,6.0858517,7.302013,7.250385,7.03371,3.010295,6.212359,7.512923,0.46679765,0.13511968,2.4785228,5.479403,4.9527965,7.3768926,6.215027,8.740559,8.604406,7.9990745,6.8573613,8.015366,3.5728424,9.255162,5.221017,7.5373435,3.77548,5.87498,3.6731439,7.1584425,6.343247,5.184957,2.8437707,0.03873556,7.4581456,5.62477,7.0511746,5.362029,12.083173,5.1239905,7.3596153,10.910487,6.8155527,7.0929575,8.420299,8.769163,8.261823,8.99163,0.9615593,4.9067106,12.205083,9.394924,6.9231005,6.436999,2.1419559,7.1820145,8.49986,7.930344,6.813136,6.211293,8.845569,0.6729835,5.9501934,8.107025,6.512356,7.5029097,3.5692582,0.21792193,3.206106,10.041739,7.512739,0.6155676,6.05157,4.6697445,9.063084,10.176885,5.727952,2.8624213,3.4510581,4.4514027,6.484759,8.632119,8.073878,4.277167,4.027598,7.023737,5.865397,2.2483606,2.5087926,5.6849613,7.245202,6.026633,6.550936,6.355968,5.9048185,2.1402373,Group3
Cell35,6.8144197,8.530214,9.099698,2.1325376,9.415651,7.6069674,0.27878982,4.3440638,12.260666,8.8009405,5.2302504,8.369176,4.5580616,7.9354267,9.244012,6.900505,7.908563,10.439645,6.7071543,7.4681,9.995646,1.8186119,7.6362505,4.0356092,7.1280317,3.752934,4.721587,7.225515,2.5370798,6.3874745,7.363903,2.999005,8.301441,7.3952475,5.6695266,1.213471,0.39065707,4.3544397,6.031701,6.508366,7.998326,8.000215,9.63279,6.3385277,7.673388,7.9631515,8.1820345,3.84996,8.138553,2.6842628,6.6100955,6.3783703,6.198818,8.408083,7.0427203,6.377652,7.77255,6.5364647,4.252421,7.848259,9.577408,6.5472813,9.499477,6.7460947,8.059284,7.150203,5.760692,7.1273513,3.5137067,7.8823476,8.726702,12.532538,7.0823016,8.839762,0.35787976,0.40542603,8.072598,7.9352326,6.646123,4.339976,5.4014935,7.480193,5.890911,6.70785,6.152692,12.263402,4.8449078,6.722579,7.0069337,5.2696595,6.491415,6.000462,7.915286,8.126554,8.915599,7.6684575,7.045617,8.237724,0.20200555,4.037564,8.987864,7.240365,7.0455055,7.38026,3.4372842,6.03643,6.023076,6.9805713,7.10277,6.852333,2.8222752,6.0998707,7.3956594,0.37437648,0.091008596,2.3565068,5.3583217,4.8740478,7.275281,5.9975004,8.574915,8.373971,7.823009,6.6902075,7.74232,3.4782073,9.111547,5.076412,7.3715515,3.6117556,5.7839456,3.5658631,7.047933,6.1670156,5.038346,2.7941544,0.005420707,7.2228975,5.546721,6.8919034,5.1991343,11.795469,5.00458,7.189375,10.620216,6.630643,6.904365,8.306052,8.533672,8.1116705,8.77634,0.9640929,4.7836385,12.031744,9.210964,6.807116,6.2788224,2.033806,7.100576,8.385971,7.7329254,6.6326523,6.046433,8.688742,0.68658715,5.8541465,7.8794074,6.4203634,7.3029203,3.4436064,0.24375218,3.0654275,9.785095,7.370526,0.53092617,5.867289,4.570209,8.959385,9.958131,5.6730857,2.7747314,3.3889475,4.311571,6.267233,8.379968,8.003781,4.1244087,3.887564,6.927492,5.7293415,2.1973472,2.3668127,5.5743384,7.098695,5.9168277,6.417127,6.1622157,5.77934,2.0813441,Group2
