,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell11,0.9999563,0.9999957,0.999998,0.9657842,0.99999905,0.99998397,0.5946903,0.99809766,1.0,0.9999977,0.999609,0.9999961,0.99894494,0.9999918,0.9999979,0.99994254,0.999994,0.99999964,0.99994737,0.9999826,0.99999964,0.9526065,0.99998075,0.9974362,0.9999733,0.99636084,0.9992506,0.99998105,0.9838137,0.99993527,0.999973,0.9908876,0.9999942,0.99998593,0.99973637,0.91018,0.6309501,0.9989499,0.9998617,0.9999475,0.99998635,0.9999929,0.9999992,0.9998806,0.9999899,0.99998885,0.9999947,0.99655014,0.9999931,0.9812652,0.99993813,0.99994457,0.9998964,0.9999959,0.9999694,0.9999077,0.9999893,0.9999301,0.9980307,0.99998796,0.99999905,0.9999335,0.999999,0.99995244,0.99999416,0.99997383,0.99978507,0.9999739,0.9944549,0.99998367,0.9999976,1.0,0.9999676,0.99999803,0.6370207,0.70434463,0.999991,0.99998957,0.9999282,0.9986144,0.99971735,0.99998206,0.9998412,0.9999228,0.9999219,1.0,0.9991266,0.99996054,0.999961,0.9996488,0.99995005,0.999837,0.999992,0.99999094,0.9999975,0.9999755,0.99996924,0.99999154,0.558694,0.9974352,0.99999845,0.9999763,0.99998456,0.99998283,0.99427557,0.9998648,0.9998878,0.99992436,0.99996734,0.99995583,0.98447496,0.9999043,0.9999836,0.6027148,0.5620491,0.9737179,0.9996457,0.9994363,0.999976,0.9998147,0.9999968,0.99999195,0.9999925,0.9999489,0.99998564,0.9945717,0.99999833,0.9994108,0.99998105,0.9940648,0.9998231,0.99536157,0.9999751,0.9998559,0.999502,0.98711485,0.53290385,0.9999637,0.99982953,0.99996585,0.9995584,0.99999994,0.9995539,0.99997556,0.9999998,0.9999516,0.9999534,0.99999684,0.9999938,0.99999464,0.9999968,0.8295661,0.9990107,1.0,0.99999845,0.9999588,0.99990886,0.9633556,0.99996656,0.999996,0.99998844,0.9999428,0.9998477,0.9999978,0.83444285,0.9998581,0.9999889,0.9999455,0.999977,0.99446446,0.7248139,0.9904794,0.9999991,0.9999834,0.6649767,0.99978876,0.9989245,0.9999986,0.9999997,0.9998118,0.9872409,0.9940737,0.9982779,0.9998813,0.99999326,0.99999374,0.9979038,0.99639124,0.99996585,0.9997892,0.97588795,0.96994287,0.9997321,0.9999733,0.9998496,0.99991065,0.9998808,0.9998153,0.9686545,Group3
Cell12,1.0,1.0,1.0,0.99887496,1.0,1.0,0.60149187,0.99999774,1.0,1.0,0.99999994,1.0,0.99999934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99768907,1.0,0.9999957,1.0,0.99999094,0.9999997,1.0,0.9997791,1.0,1.0,0.99993575,1.0,1.0,1.0,0.9901789,0.69725996,0.99999934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999195,1.0,0.999697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999778,1.0,1.0,1.0,1.0,1.0,0.70885736,0.8232982,1.0,1.0,1.0,0.99999887,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5489135,0.9999957,1.0,1.0,1.0,1.0,0.9999762,1.0,1.0,1.0,1.0,1.0,0.9997981,1.0,1.0,0.6411824,0.5425079,0.99936825,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999788,1.0,0.9999998,1.0,0.9999743,1.0,0.99998486,1.0,1.0,0.9999999,0.9998649,0.49382588,1.0,1.0,1.0,0.9999999,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9550471,0.99999946,1.0,1.0,1.0,1.0,0.99869186,1.0,1.0,1.0,1.0,1.0,1.0,0.95812315,1.0,1.0,1.0,1.0,0.9999779,0.85221165,0.9999294,1.0,1.0,0.759739,1.0,0.99999934,1.0,1.0,1.0,0.9998677,0.9999744,0.99999815,1.0,1.0,1.0,0.9999972,0.9999911,1.0,1.0,0.9994763,0.99915314,1.0,1.0,1.0,1.0,1.0,1.0,0.99907166,Group4
Cell13,1.0,1.0,1.0,0.9996037,1.0,1.0,0.62416345,0.9999997,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99909174,1.0,0.99999934,1.0,0.99999845,0.99999994,1.0,0.9999392,1.0,1.0,0.99998534,1.0,1.0,1.0,0.9951751,0.72706103,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986,1.0,0.9999125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999957,1.0,1.0,1.0,1.0,1.0,0.73956394,0.8570083,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56106335,0.99999934,1.0,1.0,1.0,1.0,0.99999535,1.0,1.0,1.0,1.0,1.0,0.99994516,1.0,1.0,0.6654506,0.55564344,0.9997961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999959,1.0,1.0,1.0,0.9999949,1.0,0.9999972,1.0,1.0,1.0,0.9999654,0.49778786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97172034,0.99999994,1.0,1.0,1.0,1.0,0.9995285,1.0,1.0,1.0,1.0,1.0,1.0,0.9739719,1.0,1.0,1.0,1.0,0.9999957,0.88452876,0.99998367,1.0,1.0,0.793239,1.0,0.99999994,1.0,1.0,1.0,0.99996626,0.99999493,0.99999976,1.0,1.0,1.0,0.9999996,0.9999985,1.0,1.0,0.9998357,0.99971426,1.0,1.0,1.0,1.0,1.0,1.0,0.99968237,Group4
Cell14,1.0,1.0,1.0,0.99986494,1.0,1.0,0.616542,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999653,1.0,0.9999999,1.0,0.99999976,1.0,1.0,0.99998397,1.0,1.0,0.99999684,1.0,1.0,1.0,0.9976761,0.7532248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,0.99997574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,1.0,1.0,0.7664911,0.88473696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5697493,0.9999999,1.0,1.0,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,0.99998575,1.0,1.0,0.6864808,0.549303,0.9999366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,0.99999905,1.0,0.9999995,1.0,1.0,1.0,0.9999916,0.49789914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824328,1.0,1.0,1.0,1.0,1.0,0.99983543,1.0,1.0,1.0,1.0,1.0,1.0,0.9840306,1.0,1.0,1.0,1.0,0.9999992,0.9102852,0.9999964,1.0,1.0,0.8221161,1.0,1.0,1.0,1.0,1.0,0.99999183,0.99999905,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,0.9999504,0.9999069,1.0,1.0,1.0,1.0,1.0,1.0,0.999895,Group1
Cell15,0.9999808,0.99999845,0.9999993,0.97410816,0.9999997,0.9999935,0.59758264,0.998869,1.0,0.99999917,0.99979526,0.99999857,0.9994018,0.99999684,0.9999993,0.9999742,0.99999774,0.9999999,0.9999765,0.9999929,0.9999999,0.9630643,0.9999921,0.99843854,0.99998873,0.9977197,0.99958664,0.9999922,0.98852307,0.9999706,0.9999886,0.9938432,0.99999785,0.99999434,0.99986625,0.92562556,0.6455853,0.99940485,0.99993336,0.9999766,0.9999945,0.9999973,0.99999976,0.99994314,0.99999607,0.99999565,0.99999803,0.9978477,0.9999974,0.9865492,0.99997205,0.9999752,0.99995124,0.9999985,0.99998695,0.9999569,0.99999577,0.9999681,0.99882597,0.99999523,0.9999997,0.9999698,0.99999964,0.99997896,0.9999978,0.999989,0.9998927,0.999989,0.99640393,0.9999934,0.99999917,1.0,0.9999861,0.99999934,0.6520224,0.7227145,0.99999654,0.9999959,0.99996716,0.999197,0.9998558,0.99999267,0.99992263,0.99996454,0.99996406,1.0,0.99951226,0.9999828,0.999983,0.9998177,0.9999778,0.9999204,0.9999969,0.9999965,0.9999991,0.99998975,0.9999869,0.9999967,0.56838465,0.9984379,0.99999946,0.99999005,0.99999374,0.999993,0.99627787,0.999935,0.99994683,0.99996525,0.999986,0.99998057,0.98903096,0.99995524,0.9999933,0.61553514,0.566616,0.9805697,0.99981594,0.9996961,0.9999899,0.99990857,0.99999887,0.9999969,0.99999714,0.9999773,0.9999942,0.99648577,0.99999946,0.9996812,0.9999922,0.9961294,0.9999131,0.9970355,0.9999895,0.9999303,0.99973416,0.9910383,0.54063386,0.99998426,0.9999165,0.9999853,0.9997665,1.0,0.99976397,0.99998975,0.9999999,0.99997854,0.99997944,0.99999887,0.9999977,0.99999803,0.99999887,0.84935015,0.999442,1.0,0.99999946,0.999982,0.99995756,0.97209984,0.99998564,0.99999857,0.9999954,0.9999743,0.9999261,0.9999992,0.8541082,0.9999315,0.99999565,0.9999756,0.9999904,0.9964106,0.74390763,0.993544,0.9999997,0.9999932,0.6815421,0.99989474,0.9993893,0.9999995,0.99999994,0.9999071,0.9911334,0.99613565,0.99898434,0.9999435,0.99999744,0.9999976,0.99874395,0.9977403,0.9999853,0.9998949,0.9823075,0.97751516,0.99986386,0.99998873,0.99992704,0.99995846,0.99994326,0.9999089,0.97646415,Group2
Cell16,0.9999976,0.9999999,0.9999999,0.98572916,1.0,0.99999934,0.5654675,0.99967545,1.0,1.0,0.9999585,0.9999999,0.99984926,0.9999997,1.0,0.99999654,0.9999998,1.0,0.99999696,0.9999993,1.0,0.97798914,0.99999917,0.9995214,0.99999875,0.9992447,0.9999034,0.99999917,0.99468476,0.999996,0.9999987,0.9974969,0.9999998,0.99999946,0.99997514,0.948044,0.6437355,0.9998502,0.9999893,0.99999696,0.99999946,0.99999976,1.0,0.9999911,0.99999964,0.9999996,0.9999998,0.9992955,0.99999976,0.99355817,0.99999624,0.9999967,0.9999926,0.9999999,0.9999985,0.9999936,0.99999964,0.9999956,0.9996605,0.9999995,1.0,0.9999958,1.0,0.9999973,0.9999998,0.99999875,0.9999809,0.99999875,0.99869186,0.99999934,0.9999999,1.0,0.9999984,0.99999994,0.6514933,0.7355055,0.9999997,0.99999964,0.9999954,0.9997851,0.9999728,0.9999992,0.9999871,0.999995,0.9999949,1.0,0.9998821,0.9999979,0.9999979,0.99996394,0.99999714,0.9999867,0.99999976,0.9999997,0.9999999,0.99999887,0.99999845,0.9999997,0.55013716,0.99952114,0.99999994,0.9999989,0.9999994,0.9999993,0.99863636,0.99998957,0.99999183,0.9999951,0.99999833,0.99999756,0.9949682,0.9999933,0.99999934,0.60738325,0.5365477,0.9899351,0.9999635,0.9999333,0.99999887,0.99998426,0.99999994,0.99999976,0.99999976,0.9999971,0.9999994,0.9987277,1.0,0.9999293,0.99999917,0.9985705,0.9999852,0.99896365,0.99999887,0.9999887,0.9999432,0.9960599,0.5164962,0.9999981,0.99998593,0.9999983,0.9999514,1.0,0.99995077,0.99999887,1.0,0.99999726,0.9999974,0.99999994,0.9999998,0.9999998,0.99999994,0.87557286,0.99986136,1.0,0.99999994,0.9999978,0.99999374,0.9843697,0.99999833,0.9999999,0.9999996,0.9999966,0.99998784,1.0,0.880429,0.9999889,0.9999996,0.9999968,0.9999989,0.99869484,0.76009357,0.9973492,1.0,0.9999993,0.686878,0.9999814,0.99984545,1.0,1.0,0.99998397,0.9961103,0.9985733,0.9997149,0.9999912,0.99999976,0.9999998,0.99963176,0.9992529,0.9999983,0.9999814,0.9910175,0.9879806,0.9999746,0.99999875,0.999988,0.9999939,0.9999911,0.9999844,0.9872938,Group1
Cell17,0.9999998,1.0,1.0,0.99384755,1.0,1.0,0.5714935,0.9999379,1.0,1.0,0.9999949,1.0,0.9999755,1.0,1.0,0.99999976,1.0,1.0,0.99999976,1.0,1.0,0.9895447,0.9999999,0.9999005,0.99999994,0.999827,0.9999857,1.0,0.99815315,0.9999997,0.99999994,0.9992601,1.0,1.0,0.99999726,0.96987396,0.66147375,0.9999757,0.999999,0.99999976,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,0.99984103,1.0,0.99766666,0.9999997,0.99999976,0.99999934,1.0,0.9999999,0.99999946,1.0,0.99999964,0.9999344,1.0,1.0,0.9999997,1.0,0.9999998,1.0,0.99999994,0.999998,0.99999994,0.99966335,1.0,1.0,1.0,0.9999999,1.0,0.6706354,0.7671447,1.0,1.0,0.99999964,0.99996233,0.9999969,0.99999994,0.99999875,0.9999996,0.9999996,1.0,0.9999818,0.9999999,0.9999999,0.99999565,0.9999998,0.9999987,1.0,1.0,1.0,0.99999994,0.9999999,1.0,0.5490505,0.99990046,1.0,0.99999994,0.99999994,1.0,0.99964595,0.99999905,0.9999993,0.99999964,0.9999999,0.9999998,0.9982722,0.99999946,0.99999994,0.61815065,0.5347699,0.9959821,0.9999956,0.9999909,0.99999994,0.9999984,1.0,1.0,1.0,0.9999998,1.0,0.9996745,1.0,0.9999902,1.0,0.9996251,0.9999985,0.99974614,0.99999994,0.9999989,0.9999925,0.9987164,0.508248,0.9999999,0.9999986,0.9999999,0.9999938,1.0,0.9999937,0.99999994,1.0,0.9999998,0.9999998,1.0,1.0,1.0,1.0,0.91029316,0.9999778,1.0,1.0,0.9999999,0.99999946,0.9931239,0.9999999,1.0,1.0,0.99999976,0.9999988,1.0,0.91467947,0.999999,1.0,0.99999976,1.0,0.99966425,0.7941835,0.99920684,1.0,1.0,0.7119504,0.99999803,0.9999747,1.0,1.0,0.9999984,0.9987364,0.999626,0.9999469,0.9999992,1.0,1.0,0.9999276,0.9998293,0.9999999,0.99999803,0.9965024,0.9950111,0.9999972,0.99999994,0.99999887,0.9999995,0.9999992,0.99999845,0.99466103,Group1
Cell18,0.9999999,1.0,1.0,0.9957904,1.0,1.0,0.57959163,0.99996984,1.0,1.0,0.9999979,1.0,0.9999889,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9925492,1.0,0.99995,1.0,0.9999094,0.99999374,1.0,0.998846,0.9999999,1.0,0.9995682,1.0,1.0,0.9999989,0.97665304,0.673504,0.999989,0.99999964,0.99999994,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,0.99991727,1.0,0.99851626,0.9999999,0.99999994,0.99999976,1.0,1.0,0.9999998,1.0,0.9999999,0.999968,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.9999992,1.0,0.9998147,1.0,1.0,1.0,1.0,1.0,0.6831576,0.7833312,1.0,1.0,0.9999999,0.99998236,0.9999988,1.0,0.9999995,0.9999999,0.9999999,1.0,0.99999195,0.99999994,0.99999994,0.9999983,0.99999994,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,0.5537864,0.99994993,1.0,1.0,1.0,1.0,0.9998044,0.99999964,0.99999976,0.9999999,0.99999994,1.0,0.99892575,0.9999998,1.0,0.6276076,0.5394782,0.9973384,0.9999983,0.9999961,1.0,0.9999994,1.0,1.0,1.0,0.99999994,1.0,0.9998213,1.0,0.9999958,1.0,0.999792,0.99999946,0.9998632,1.0,0.99999964,0.9999969,0.9992195,0.5099979,1.0,0.99999946,1.0,0.99999744,1.0,0.99999744,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.92368704,0.99999005,1.0,1.0,0.9999999,0.9999998,0.99525523,0.99999994,1.0,1.0,0.99999994,0.9999996,1.0,0.9277441,0.99999964,1.0,0.99999994,1.0,0.9998152,0.81076276,0.99953467,1.0,1.0,0.72641367,0.9999993,0.9999885,1.0,1.0,0.9999994,0.99923253,0.9997925,0.9999745,0.9999997,1.0,1.0,0.9999644,0.99991065,0.99999994,0.9999993,0.9977072,0.99664056,0.9999989,1.0,0.9999996,0.9999998,0.9999997,0.9999994,0.99638623,Group2
Cell19,1.0,1.0,1.0,0.9999162,1.0,1.0,0.6522036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99977356,1.0,0.99999994,1.0,0.9999999,1.0,1.0,0.9999911,1.0,1.0,0.9999984,1.0,1.0,1.0,0.99832016,0.7643214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.9999863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,0.77784044,0.8954849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5736589,1.0,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,0.9999922,1.0,1.0,0.69563216,0.5697198,0.9999622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,0.9999995,1.0,0.99999976,1.0,1.0,1.0,0.99999547,0.49802327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857996,1.0,1.0,1.0,1.0,1.0,0.9998968,1.0,1.0,1.0,1.0,1.0,1.0,0.98716116,1.0,1.0,1.0,1.0,0.99999964,0.9199751,0.99999815,1.0,1.0,0.83390707,1.0,1.0,1.0,1.0,1.0,0.99999565,0.9999995,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99997085,0.9999434,1.0,1.0,1.0,1.0,1.0,1.0,0.99993575,Group2
Cell20,0.9999852,0.99999887,0.9999995,0.97582746,0.99999976,0.9999951,0.5769836,0.99903035,1.0,0.9999994,0.9998323,0.999999,0.99949574,0.9999977,0.99999946,0.99998,0.9999984,0.99999994,0.9999818,0.9999947,0.99999994,0.965166,0.99999404,0.9986497,0.9999915,0.998008,0.99965495,0.99999416,0.98952556,0.9999772,0.99999136,0.9944758,0.99999845,0.99999577,0.99989164,0.92841107,0.6433582,0.99949837,0.999947,0.9999819,0.99999595,0.99999803,0.9999998,0.999955,0.9999971,0.9999968,0.99999857,0.9981227,0.9999981,0.98767024,0.9999783,0.99998075,0.99996156,0.9999989,0.99999005,0.99996614,0.9999969,0.99997514,0.9989924,0.9999965,0.99999976,0.99997646,0.99999976,0.9999838,0.9999984,0.99999166,0.99991363,0.99999166,0.9968199,0.99999505,0.9999994,1.0,0.9999894,0.9999995,0.649984,0.72266823,0.99999744,0.99999696,0.99997437,0.99931777,0.99988294,0.99999446,0.99993825,0.9999722,0.99997187,1.0,0.9995911,0.99998677,0.999987,0.9998511,0.9999829,0.9999364,0.99999774,0.99999744,0.9999994,0.99999225,0.99999,0.9999976,0.56388664,0.9986491,0.99999964,0.9999925,0.99999535,0.99999475,0.9967054,0.9999483,0.999958,0.9999729,0.9999893,0.99998504,0.9900015,0.9999648,0.999995,0.6124214,0.55242354,0.9820059,0.9998496,0.9997484,0.9999924,0.9999267,0.99999917,0.99999774,0.9999979,0.9999824,0.9999957,0.99689424,0.9999996,0.9997357,0.99999416,0.99657035,0.9999304,0.997392,0.9999921,0.9999445,0.99978065,0.9918764,0.53534245,0.99998796,0.9999332,0.99998873,0.999808,1.0,0.99980587,0.99999225,0.99999994,0.99998343,0.99998415,0.99999917,0.99999833,0.99999857,0.99999917,0.8519171,0.9995305,1.0,0.99999964,0.9999862,0.9999666,0.97389734,0.99998903,0.999999,0.9999966,0.9999801,0.99994105,0.99999946,0.8567303,0.99994546,0.9999968,0.99998116,0.9999927,0.996826,0.7444104,0.9941998,0.9999998,0.99999493,0.6803578,0.99991524,0.9994849,0.9999997,1.0,0.99992543,0.99196494,0.9965761,0.99913174,0.9999553,0.99999815,0.9999983,0.9989201,0.9980265,0.99998873,0.9999154,0.9836581,0.97909164,0.9998897,0.9999914,0.9999419,0.99996734,0.99995506,0.999927,0.9780862,Group3
Cell21,0.9999947,0.9999997,0.9999999,0.9818798,0.9999999,0.99999845,0.57232225,0.999474,1.0,0.9999998,0.9999234,0.9999997,0.9997435,0.9999993,0.9999999,0.99999255,0.9999995,1.0,0.9999933,0.9999983,1.0,0.9728584,0.99999803,0.99924314,0.9999971,0.99883974,0.9998309,0.9999981,0.99279696,0.9999914,0.999997,0.9964386,0.9999995,0.9999987,0.9999526,0.93966204,0.64096904,0.99974495,0.99997836,0.9999933,0.9999987,0.9999994,1.0,0.99998194,0.9999991,0.999999,0.9999996,0.998913,0.99999946,0.991379,0.9999919,0.9999929,0.9999848,0.9999997,0.99999654,0.99998677,0.99999905,0.9999906,0.99945134,0.99999887,1.0,0.9999911,0.9999999,0.9999941,0.9999995,0.99999714,0.99996305,0.99999714,0.9980598,0.9999984,0.9999998,1.0,0.9999963,0.9999999,0.6482636,0.72778237,0.9999992,0.99999905,0.9999903,0.9996425,0.99994844,0.9999982,0.9999744,0.9999894,0.9999892,1.0,0.9997962,0.9999953,0.99999535,0.9999328,0.99999374,0.9999736,0.99999934,0.9999992,0.9999998,0.9999974,0.99999654,0.9999993,0.55327183,0.9992428,0.9999999,0.9999975,0.9999985,0.9999983,0.99798286,0.99997896,0.99998325,0.9999896,0.99999624,0.99999464,0.99315673,0.9999862,0.9999984,0.6068559,0.5432272,0.98691976,0.9999321,0.99988043,0.99999744,0.9999691,0.99999976,0.99999934,0.9999994,0.99999356,0.9999986,0.9981096,0.9999999,0.9998738,0.9999981,0.9978917,0.99997085,0.99843985,0.9999973,0.9999773,0.9998972,0.9945557,0.5217972,0.99999577,0.9999721,0.99999607,0.9999112,1.0,0.9999101,0.9999974,1.0,0.999994,0.9999943,0.99999976,0.9999995,0.9999996,0.99999976,0.86448365,0.99976283,1.0,0.9999999,0.99999505,0.999987,0.9802744,0.9999962,0.9999997,0.9999989,0.9999926,0.9999757,0.9999999,0.8693825,0.9999777,0.999999,0.999993,0.99999756,0.99806386,0.75130713,0.9962424,1.0,0.99999833,0.6816234,0.9999638,0.99973744,0.99999994,1.0,0.9999686,0.9946209,0.9978956,0.9995341,0.99998206,0.99999946,0.9999995,0.9994079,0.9988516,0.99999607,0.9999639,0.98823845,0.9845625,0.99995166,0.9999971,0.9999761,0.9999873,0.99998194,0.99996924,0.9837407,Group4
Cell22,0.99999917,0.99999994,1.0,0.9896057,1.0,0.9999998,0.587726,0.999831,1.0,1.0,0.99998194,1.0,0.9999266,0.99999994,1.0,0.9999988,0.9999999,1.0,0.9999989,0.99999976,1.0,0.9833128,0.99999976,0.9997422,0.9999996,0.9995765,0.99995476,0.99999976,0.9964592,0.99999857,0.9999996,0.99844044,1.0,0.9999998,0.9999897,0.9572434,0.64428633,0.9999271,0.9999958,0.9999989,0.9999998,0.99999994,1.0,0.9999966,0.9999999,0.9999999,0.99999994,0.9996074,0.99999994,0.99563426,0.9999987,0.99999887,0.99999726,1.0,0.9999995,0.9999977,0.9999999,0.9999984,0.99982256,0.9999999,1.0,0.9999985,1.0,0.9999991,1.0,0.9999996,0.99999225,0.9999996,0.9992303,0.9999998,1.0,1.0,0.99999946,1.0,0.65271246,0.74323004,0.99999994,0.9999999,0.99999833,0.9998921,0.9999886,0.99999976,0.99999493,0.99999815,0.99999815,1.0,0.99994385,0.9999993,0.9999993,0.9999845,0.999999,0.99999475,0.99999994,0.99999994,1.0,0.99999964,0.9999995,0.99999994,0.5422746,0.99974203,1.0,0.99999964,0.9999998,0.99999976,0.99919474,0.999996,0.9999969,0.9999982,0.99999946,0.99999917,0.9966644,0.99999756,0.9999998,0.604716,0.5438033,0.9928988,0.9999843,0.9999698,0.99999964,0.99999374,1.0,0.99999994,0.99999994,0.999999,0.9999998,0.9992532,1.0,0.9999678,0.99999976,0.9991523,0.9999941,0.9994026,0.99999964,0.9999956,0.9999746,0.99744433,0.50561666,0.99999934,0.9999944,0.9999994,0.9999786,1.0,0.9999783,0.99999964,1.0,0.99999905,0.9999991,1.0,0.9999999,0.99999994,1.0,0.88819134,0.999933,1.0,1.0,0.9999992,0.9999977,0.98851997,0.99999946,1.0,0.9999999,0.9999988,0.99999523,1.0,0.89299476,0.9999957,0.9999999,0.99999887,0.99999964,0.9992322,0.7693569,0.9983401,1.0,0.9999998,0.69102585,0.99999243,0.9999246,1.0,1.0,0.99999356,0.99748,0.9991541,0.99985325,0.99999666,0.9999999,0.9999999,0.99980617,0.9995815,0.9999994,0.9999925,0.99372745,0.9913819,0.99998945,0.9999996,0.99999535,0.99999774,0.99999666,0.99999374,0.9908431,Group3
