,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell25,6.979431,8.700171,9.244035,2.1261919,9.706822,7.7181854,0.37249112,4.180555,12.068068,9.071325,5.341096,8.498583,4.708962,7.991788,9.2985,6.8212485,8.204496,10.4910345,6.830689,7.655413,10.216592,1.6760454,7.8155136,3.9793165,7.3411646,3.6158597,4.848788,7.3740034,2.798286,6.4249616,7.3728237,3.0060315,8.452701,7.8479295,5.5162034,1.4728855,0.36089885,4.5631022,6.1260633,6.5445848,7.998779,8.212721,9.754685,6.3144383,8.002906,7.993039,8.260039,3.7287714,8.1838665,2.8430762,6.78347,6.447108,6.1499176,8.291956,7.2271686,6.56884,7.924019,6.599294,4.1482525,7.8868175,9.514129,6.5255427,9.793905,6.8481917,8.146567,7.3092833,5.7802234,7.435188,3.430637,7.7873263,8.88372,12.954231,7.0141425,9.296054,0.26807863,0.5118245,8.45565,7.918531,6.4534264,4.421882,5.530685,7.6564517,6.1398363,6.638542,6.410337,12.00359,4.8424554,6.674283,7.1390486,5.2564163,6.852777,5.9183774,8.339799,8.048063,9.272787,7.613008,7.145289,8.00853,0.16999923,3.9934397,9.304403,7.388523,7.7608533,7.34456,3.4427843,6.185868,6.4000487,6.7271056,7.4283433,6.8234415,2.6496742,6.1847277,7.5507965,0.22665897,-0.005376825,2.1978526,5.5298877,5.0610695,7.602332,5.832095,8.837512,8.349569,7.721389,6.883774,7.6861043,3.523306,9.48171,5.120249,7.655436,3.5131059,6.1923537,3.387936,7.233224,6.103559,5.0401945,2.8783495,0.121758774,7.1932483,5.892581,6.9777393,5.28537,11.973233,5.379499,7.20047,10.735789,6.601457,6.903807,8.704922,8.426519,8.297047,8.724905,0.90312064,4.723227,12.24821,9.502175,7.0887675,6.1854014,2.0569677,7.144148,8.772418,7.7760205,6.603081,6.0041037,8.941381,0.8818075,5.9492435,7.7588673,6.6641016,7.367768,3.3430955,0.29333678,3.3319724,9.835777,7.5561147,0.37371042,5.86346,4.6930456,9.318968,10.078679,6.006233,2.8365178,3.3536932,4.247305,6.045941,8.358292,8.150519,3.982672,3.7198598,7.1185107,5.626218,2.336698,2.3389313,5.6369276,7.2232356,6.0797834,6.541596,6.300365,5.8336625,2.1774783,Group3
Cell26,7.029128,8.738861,9.258997,2.0687213,9.744827,7.790213,0.36523938,4.1940103,12.181268,9.18624,5.3918347,8.558669,4.747419,7.9770236,9.40224,6.861405,8.208611,10.575627,6.8413067,7.703552,10.390056,1.6595144,7.9560647,3.9592226,7.3522024,3.6124022,4.8381524,7.4436946,2.7820098,6.407094,7.4511514,3.0513222,8.541684,7.9214277,5.531681,1.4154718,0.26071307,4.5927725,6.215189,6.6310563,7.9790425,8.318195,9.8346195,6.3685527,7.996942,7.9675946,8.237364,3.7575917,8.235161,2.9026995,6.87853,6.3893356,6.1390986,8.2865,7.2235804,6.6830015,7.94141,6.649213,4.1683354,7.9747896,9.589785,6.4770317,9.898389,6.865228,8.1497345,7.306279,5.8067193,7.496208,3.4064865,7.8176084,8.898251,13.032288,7.0756435,9.307837,0.25575656,0.44741493,8.514465,7.9402447,6.4289327,4.4800615,5.483486,7.73334,6.168378,6.636283,6.4937954,12.083051,4.8692846,6.64302,7.1928573,5.2569633,6.8522434,5.967912,8.341362,8.112384,9.395625,7.673857,7.1781607,8.005429,0.1629973,4.0203094,9.37276,7.4783254,7.8655353,7.30699,3.4688733,6.324698,6.4419026,6.8090606,7.53497,6.842738,2.6577685,6.173013,7.6011024,0.17108642,-0.013370481,2.119301,5.585585,5.1370735,7.629155,5.8407702,8.967106,8.388689,7.8766594,6.9700313,7.725088,3.576689,9.626175,5.091296,7.753616,3.5068269,6.3348923,3.3689651,7.163249,6.1767898,5.0182247,2.9093418,0.13379936,7.230904,5.9863043,6.975114,5.26938,12.067021,5.4122148,7.2564583,10.835586,6.6217833,6.9006786,8.742134,8.418091,8.373342,8.741039,0.90198714,4.7697177,12.281515,9.591784,7.1894555,6.2332797,1.9652537,7.153508,8.774067,7.8756857,6.656805,6.00807,8.87931,0.8074915,5.9488378,7.797555,6.7610183,7.449036,3.3682516,0.21272446,3.3509085,9.801059,7.6721463,0.3760216,5.8221087,4.7131147,9.432735,10.133363,6.07877,2.8057022,3.333787,4.2960362,6.067158,8.376401,8.142012,3.9214673,3.688608,7.157153,5.7302213,2.321786,2.33243,5.559197,7.2109985,6.1199527,6.5977454,6.3677945,5.888275,2.1512809,Group3
Cell27,6.970031,8.705278,9.266459,2.162791,9.716797,7.697999,0.36977917,4.1816077,12.041163,9.030134,5.323819,8.4893465,4.696622,8.027387,9.265336,6.8171506,8.229161,10.47517,6.8452086,7.649973,10.143629,1.6849148,7.752665,4.00058,7.3576703,3.625059,4.867936,7.353769,2.811942,6.4556055,7.347153,2.9818866,8.42509,7.8273897,5.5218725,1.5065689,0.4165781,4.555645,6.088106,6.510142,8.037536,8.173681,9.7385025,6.299329,8.033019,8.035359,8.301797,3.7181702,8.17877,2.8092,6.744679,6.502944,6.174917,8.323026,7.2523694,6.517091,7.939099,6.588079,4.144995,7.857347,9.499577,6.575901,9.762458,6.858752,8.171572,7.334479,5.7801275,7.4206758,3.4520323,7.7936964,8.90483,12.953335,6.9974723,9.320709,0.26809493,0.54567087,8.447022,7.9308677,6.4883637,4.395874,5.5758324,7.6329365,6.1400394,6.660312,6.3771973,11.99762,4.838016,6.71445,7.127766,5.2703295,6.8744063,5.904402,8.366665,8.034177,9.2275,7.5993876,7.1472006,8.036868,0.16623753,3.9852314,9.293517,7.355706,7.7203197,7.391649,3.43264,6.116917,6.393027,6.6963077,7.3851213,6.832471,2.64735,6.2104435,7.5435324,0.25369108,-0.009287916,2.2480247,5.5103245,5.0266695,7.610062,5.8434343,8.786058,8.3528595,7.648869,6.8509607,7.686557,3.4963524,9.423745,5.1521125,7.618527,3.5236266,6.1211,3.4058864,7.3001995,6.0754986,5.067314,2.8626335,0.10580942,7.192363,5.8507037,7.001235,5.30981,11.958119,5.3737245,7.188088,10.711442,6.6088605,6.9272933,8.7109785,8.460052,8.276729,8.744306,0.8989002,4.705898,12.272344,9.478798,7.047783,6.1736445,2.1147962,7.1608405,8.801137,7.7387085,6.5894895,6.0191627,9.010916,0.9235146,5.9668097,7.7598257,6.623617,7.340225,3.3330986,0.33640924,3.3258379,9.892054,7.507541,0.36499014,5.906397,4.6921983,9.27959,10.079804,5.97818,2.859486,3.3720808,4.226468,6.0503354,8.374834,8.182884,4.029803,3.7469962,7.116676,5.5767016,2.347462,2.344416,5.701743,7.2538576,6.072409,6.526208,6.2768207,5.8161206,2.1946373,Group3
Cell28,7.035873,8.825603,9.450657,2.3934453,9.855732,7.724888,0.45504534,4.283597,12.04679,8.981103,5.359539,8.556959,4.7499447,8.25889,9.245896,6.9023,8.420767,10.52003,6.998579,7.730845,9.979068,1.8136195,7.623311,4.176468,7.5187125,3.7564635,5.036743,7.3802176,2.959049,6.667746,7.353682,2.9906478,8.425342,7.8530846,5.641804,1.726037,0.715785,4.626745,6.0486574,6.483891,8.280614,8.131872,9.781634,6.3437405,8.244431,8.291494,8.55607,3.7771115,8.2613125,2.7821786,6.702681,6.807407,6.3661637,8.538163,7.4451823,6.427448,8.095365,6.646978,4.231167,7.8503494,9.548494,6.860353,9.749686,6.9976296,8.364378,7.5273356,5.879138,7.4681387,3.627983,7.917945,9.083929,13.054934,7.0367036,9.513115,0.36327726,0.7649966,8.516835,8.077079,6.7162557,4.398895,5.840426,7.6475806,6.2404213,6.8401027,6.355618,12.079897,4.92039,6.961675,7.1868353,5.420268,7.053846,5.952663,8.566439,8.084408,9.163619,7.650253,7.2546177,8.241782,0.24750161,4.0531454,9.355707,7.3360615,7.672688,7.6647487,3.4930356,5.9639525,6.4671373,6.6835527,7.327383,6.96572,2.7357883,6.404342,7.6176405,0.44782948,0.07129374,2.5284657,5.537813,4.9994345,7.73915,5.9843836,8.699246,8.46626,7.484006,6.8309426,7.7890425,3.49522,9.31357,5.367718,7.584094,3.6597936,5.9597,3.5691805,7.6460834,6.0722938,5.2654757,2.9021802,0.14237979,7.2895684,5.796711,7.1876087,5.498341,12.006871,5.4516215,7.243174,10.72541,6.7359824,7.1135755,8.834787,8.684316,8.303583,8.917021,0.97904754,4.7409515,12.46511,9.495367,6.9979825,6.230241,2.4231822,7.3224134,9.00803,7.7028937,6.6396847,6.1738734,9.367494,1.1719272,6.1306663,7.8642244,6.5753207,7.339892,3.3939576,0.58937204,3.4008403,10.200738,7.430294,0.42824227,6.163148,4.7876205,9.237391,10.186601,5.9749274,3.040742,3.5369506,4.2483044,6.1660037,8.536796,8.40266,4.3004746,3.9442039,7.2103434,5.4945145,2.4836154,2.4612277,6.0384846,7.4665327,6.1449823,6.5697737,6.2903132,5.851249,2.3541005,Group3
Cell29,6.969887,8.735122,9.344926,2.3452754,9.753057,7.658422,0.4463037,4.237367,11.943998,8.914493,5.313372,8.476806,4.7067204,8.156985,9.172447,6.8346515,8.323341,10.425334,6.9198623,7.656263,9.92059,1.785974,7.581107,4.120181,7.4340963,3.7106583,4.9736514,7.3169675,2.9181867,6.5832767,7.293649,2.9701574,8.356451,7.7856255,5.5804815,1.6856375,0.6727104,4.581992,6.007418,6.436703,8.176783,8.071946,9.693944,6.2872806,8.145659,8.185613,8.44805,3.7419393,8.181632,2.7689373,6.655845,6.707873,6.2875705,8.43615,7.3564935,6.390243,8.006191,6.5855827,4.187778,7.7877975,9.46207,6.763324,9.670636,6.921086,8.267288,7.4378896,5.818771,7.400947,3.5766997,7.8351746,8.98231,12.928596,6.974684,9.405586,0.35389346,0.73340166,8.43672,7.989574,6.6289897,4.366391,5.7556844,7.5836496,6.1765475,6.758889,6.3089046,11.965356,4.871269,6.8692794,7.120481,5.356488,6.970731,5.8992023,8.466462,8.01117,9.097558,7.5808883,7.1804233,8.144005,0.24125451,4.01411,9.269063,7.2800984,7.617828,7.562063,3.4602423,5.9404397,6.4051147,6.632525,7.277189,6.8903084,2.7057283,6.325004,7.545103,0.4228948,0.066759005,2.4716265,5.4912467,4.965961,7.657291,5.916791,8.640855,8.380097,7.4483776,6.779652,7.7107,3.4715958,9.253053,5.2946124,7.5280733,3.6141608,5.937486,3.5203245,7.532699,6.025426,5.1959095,2.8779008,0.14376803,7.21658,5.759946,7.102236,5.428085,11.898004,5.398314,7.1769,10.6334505,6.6635857,7.028893,8.743703,8.579604,8.2318325,8.817881,0.9662813,4.7005377,12.330548,9.41426,6.949613,6.1729984,2.3631322,7.2395124,8.902954,7.6459928,6.579656,6.102494,9.236778,1.1322693,6.058316,7.7849097,6.5305896,7.2810097,3.3620007,0.55435896,3.3667083,10.06956,7.3820724,0.4230332,6.0766277,4.737765,9.167419,10.085702,5.928956,2.994033,3.4881542,4.214367,6.1005273,8.442737,8.301193,4.2288995,3.8868558,7.138607,5.464722,2.448734,2.4294395,5.941158,7.3746824,6.0861335,6.511374,6.238959,5.800677,2.3169217,Group3
Cell30,6.958306,8.685193,9.259658,2.2833593,9.687293,7.661403,0.46819204,4.2260704,11.929162,8.946423,5.3274784,8.454426,4.716193,8.056352,9.188168,6.8144946,8.241174,10.401268,6.865692,7.632788,10.00254,1.7777338,7.6612096,4.0734215,7.3727756,3.6884096,4.924739,7.322415,2.8934612,6.502507,7.3090177,3.0129254,8.367894,7.7883534,5.551535,1.6335535,0.58820313,4.58357,6.0538087,6.4737926,8.070342,8.105887,9.675547,6.2907066,8.054951,8.072713,8.3343315,3.7550159,8.153876,2.8305771,6.6992116,6.5810137,6.2189956,8.341701,7.280106,6.458722,7.9434423,6.579939,4.1845646,7.806542,9.442364,6.645911,9.679804,6.8740144,8.184902,7.360944,5.7985125,7.395537,3.533491,7.789252,8.901933,12.860211,6.9761195,9.315894,0.37152854,0.68766326,8.413526,7.9318647,6.540196,4.402772,5.6546497,7.5931277,6.1532583,6.692825,6.344546,11.912793,4.865413,6.7694225,7.1112285,5.314305,6.903443,5.9032984,8.379346,8.000381,9.135564,7.572624,7.1470695,8.056494,0.2664566,4.0209937,9.244121,7.30839,7.657617,7.4449525,3.4744625,6.042933,6.393201,6.661706,7.324178,6.8461995,2.7111702,6.2548823,7.5256777,0.3915531,0.093445726,2.3844652,5.5082164,5.0132256,7.610168,5.8753223,8.693113,8.335903,7.5467668,6.811425,7.676269,3.5159104,9.312733,5.2206373,7.5619817,3.5902126,6.0441346,3.4836934,7.380093,6.0539255,5.131139,2.9061818,0.19152766,7.187994,5.815099,7.030681,5.3665056,11.862325,5.39118,7.169228,10.62316,6.6239758,6.957866,8.692008,8.479734,8.231052,8.741716,0.98725265,4.71901,12.221401,9.41073,6.994869,6.171203,2.262983,7.1792135,8.80947,7.6798024,6.578319,6.0530534,9.0676985,1.0696397,6.0046825,7.749051,6.57787,7.2998266,3.376641,0.49330688,3.3743825,9.918475,7.437937,0.45586926,5.9773235,4.7263904,9.194332,10.0335045,5.9581156,2.9520633,3.450962,4.242524,6.0702434,8.374318,8.2053585,4.134947,3.8311799,7.11227,5.5356455,2.4324734,2.42279,5.803524,7.288436,6.0770764,6.513738,6.257864,5.8118615,2.2901003,Group4
Cell31,6.836208,8.571328,9.159952,2.216929,9.574961,7.527397,0.37111044,4.1214857,11.776587,8.789473,5.202929,8.32812,4.5979376,7.972194,9.037852,6.697663,8.146482,10.263234,6.7657313,7.5123463,9.813468,1.687426,7.4882026,3.9877577,7.273154,3.5928383,4.8346624,7.189352,2.80428,6.418345,7.1710243,2.888839,8.225042,7.653655,5.4473104,1.5663502,0.54415274,4.4701643,5.9082384,6.330212,7.989031,7.9533515,9.539336,6.1653337,7.965782,7.994653,8.254994,3.6411495,8.032232,2.6981254,6.5509996,6.5196533,6.130499,8.252571,7.1887026,6.2993646,7.840855,6.457284,4.0761604,7.6636257,9.308322,6.5793533,9.529626,6.7704096,8.090685,7.2693005,5.688298,7.267493,3.4495208,7.6791515,8.802067,12.728699,6.8473234,9.218062,0.27722257,0.6233638,8.287896,7.8268037,6.459849,4.2729335,5.586215,7.456277,6.042284,6.5999956,6.2025332,11.779402,4.7539454,6.6931887,6.9869647,5.218308,6.809872,5.7800903,8.286264,7.8711486,8.9743185,7.4448786,7.034763,7.965699,0.16900286,3.90854,9.114008,7.163865,7.5050206,7.3730783,3.3618307,5.8690605,6.274923,6.5209103,7.170095,6.7412767,2.6079106,6.1669354,7.40388,0.32188648,-0.003640741,2.3301487,5.381051,4.873938,7.5018315,5.775338,8.527519,8.221396,7.3652515,6.668351,7.561087,3.3877912,9.139381,5.1413236,7.412977,3.4961355,5.868153,3.3967187,7.326589,5.9174027,5.0477486,2.7901115,0.08315026,7.073012,5.6666403,6.9384456,5.27998,11.720721,5.276961,7.0437903,10.476725,6.5182133,6.8658347,8.578993,8.392453,8.095266,8.640755,0.8872803,4.5961847,12.114632,9.268712,6.843791,6.049243,2.2160199,7.0803256,8.716829,7.5300865,6.4534965,5.9559517,9.01162,1.0114139,5.910014,7.6341205,6.4284625,7.1601486,3.2644289,0.4380079,3.2657082,9.847797,7.2786307,0.3533308,5.905929,4.618612,9.038317,9.912074,5.821878,2.8712242,3.3644826,4.1178803,5.963343,8.271813,8.11781,4.072752,3.751591,6.9966393,5.381017,2.3419905,2.327509,5.752637,7.2019644,5.959397,6.3874607,6.1248755,5.6856594,2.2058783,Group4
Cell32,6.991161,8.669783,9.2011,2.2619507,9.651575,7.710808,0.54969877,4.262844,11.951604,9.028875,5.3932858,8.472367,4.7772427,7.980934,9.250857,6.8372498,8.18767,10.4146385,6.8475757,7.650492,10.143614,1.8213811,7.8031354,4.0678515,7.345417,3.712749,4.9154716,7.375222,2.9158707,6.4529567,7.3737454,3.116149,8.426525,7.837289,5.5654,1.6247916,0.54191285,4.6353216,6.157395,6.5656714,7.987941,8.191852,9.696667,6.342439,7.991443,7.9825587,8.242855,3.8216472,8.165763,2.956679,6.798326,6.4760666,6.184445,8.273331,7.2347927,6.5882783,7.913623,6.6204123,4.2310896,7.874667,9.462219,6.552212,9.733988,6.8644032,8.131208,7.3148556,5.8224764,7.4352226,3.5328884,7.779821,8.8497095,12.817193,7.024567,9.251955,0.44805938,0.68775266,8.430544,7.9081063,6.4809694,4.4965124,5.5818973,7.650416,6.173122,6.6606665,6.434856,11.889998,4.9078765,6.6966224,7.146677,5.3126,6.86954,5.956342,8.319725,8.032824,9.225056,7.6086535,7.1535563,7.9968204,0.35220295,4.079847,9.257955,7.388622,7.751184,7.3505697,3.5428329,6.213838,6.426398,6.743851,7.4268203,6.8401785,2.7700098,6.218428,7.54838,0.40930164,0.18119967,2.3326385,5.5772223,5.119224,7.59953,5.87374,8.800285,8.32783,7.7107797,6.8964834,7.6807714,3.62033,9.427997,5.180916,7.6486187,3.612642,6.2200236,3.4910471,7.243213,6.136049,5.102576,2.9921649,0.30443376,7.200149,5.9295096,6.9914927,5.3414645,11.859849,5.4314218,7.2064977,10.652767,6.6236424,6.9194074,8.674472,8.40468,8.275199,8.694759,1.0669795,4.790851,12.130319,9.450033,7.0958633,6.2168283,2.195735,7.153334,8.741646,7.7661667,6.623962,6.0416756,8.908846,1.0489651,5.988337,7.7517467,6.681838,7.3687024,3.4456437,0.47527957,3.4350312,9.780097,7.551077,0.5505258,5.9062247,4.762416,9.270439,10.013609,6.0411553,2.9537082,3.4576862,4.326608,6.081825,8.337133,8.135506,4.072681,3.8152308,7.1272216,5.669342,2.4656415,2.467501,5.68667,7.2312846,6.1141133,6.563905,6.32821,5.8735294,2.310785,Group3
Cell33,6.892417,8.545563,9.065732,2.2139168,9.513332,7.6052647,0.53359294,4.1972547,11.792215,8.911182,5.3173523,8.354207,4.708171,7.8583336,9.128314,6.739233,8.065015,10.272678,6.744911,7.542163,10.019041,1.7858328,7.706727,3.9999125,7.235758,3.65238,4.836958,7.274081,2.864845,6.3515444,7.273941,3.071668,8.313419,7.730177,5.4816523,1.5857991,0.5117527,4.566923,6.07648,6.4785643,7.864483,8.084587,9.564176,6.253565,7.870035,7.858307,8.1153345,3.7646542,8.05061,2.9166434,6.7092295,6.368245,6.0879135,8.148003,7.1244736,6.5050707,7.796877,6.5269585,4.1669602,7.769232,9.332399,6.444722,9.60471,6.762478,8.00921,7.2034893,5.736764,7.331909,3.4719152,7.666937,8.719256,12.640177,6.927149,9.11538,0.43262166,0.6609779,8.312782,7.792098,6.37815,4.4344273,5.4883633,7.5464706,6.0827503,6.558688,6.349144,11.72634,4.835181,6.589714,7.0463552,5.2301607,6.764864,5.872244,8.194809,7.9215403,9.10579,7.5028553,7.049946,7.8757725,0.33893502,4.018896,9.129918,7.2903557,7.6500463,7.233429,3.489376,6.139699,6.334465,6.65353,7.330577,6.738941,2.7247663,6.121279,7.4418287,0.3878213,0.17020486,2.2803893,5.4994373,5.0510273,7.488675,5.784585,8.688071,8.208524,7.6179247,6.804654,7.5706177,3.5699348,9.30915,5.095847,7.547944,3.5532622,6.1463623,3.4314566,7.122655,6.053014,5.019682,2.9472623,0.29474545,7.0966063,5.8525267,6.8847694,5.256096,11.698803,5.3522015,7.1056595,10.509748,6.525632,6.813629,8.54996,8.277037,8.162305,8.566748,1.0444729,4.7228107,11.95622,9.322513,7.0034065,6.128784,2.1434202,7.0461426,8.610762,7.664051,6.5310373,5.949422,8.76588,1.0155596,5.8961725,7.640542,6.594676,7.269418,3.3934226,0.44904736,3.3820124,9.628948,7.454505,0.5358658,5.808984,4.690752,9.149147,9.872775,5.95936,2.8999302,3.398426,4.2654915,5.9916315,8.214493,8.011666,3.9984076,3.7491727,7.0248632,5.5976143,2.4212065,2.4243214,5.586997,7.1196966,6.02635,6.4722013,6.2415667,5.791379,2.2668254,Group4
Cell34,7.0534215,8.702735,9.177073,2.081147,9.680944,7.824249,0.49067473,4.2451706,12.153564,9.240737,5.4612055,8.556136,4.8174553,7.889301,9.435941,6.8773355,8.140108,10.552263,6.818031,7.707757,10.491217,1.7379391,8.077871,3.9715066,7.315862,3.6563218,4.8397164,7.4838305,2.830834,6.357075,7.5027084,3.1757982,8.5784855,7.953943,5.549878,1.4454001,0.26389718,4.6551123,6.3142447,6.7154474,7.884576,8.383146,9.824757,6.416411,7.92053,7.8657527,8.13205,3.841067,8.229431,3.050424,6.967875,6.2861,6.1057115,8.203043,7.1709933,6.803262,7.8979,6.683939,4.2290983,8.025355,9.580697,6.383917,9.919856,6.8499494,8.08153,7.252271,5.8324046,7.523277,3.4280574,7.794746,8.825365,12.934597,7.114578,9.220329,0.37729055,0.49375433,8.511404,7.9025826,6.3694143,4.583766,5.4186406,7.7754326,6.1871676,6.6011505,6.577793,12.012571,4.9204254,6.568684,7.218315,5.2624,6.813672,6.0202966,8.265886,8.127454,9.455198,7.695957,7.175841,7.9326396,0.29416382,4.094153,9.35964,7.5445957,7.941498,7.206456,3.5563755,6.487708,6.4713078,6.8826256,7.6223664,6.831102,2.7426963,6.137517,7.6109567,0.236687,0.12116644,2.1020138,5.6564593,5.2472343,7.606666,5.841571,9.0472,8.362483,8.020389,7.0450916,7.716401,3.698038,9.708694,5.061463,7.8238144,3.5497668,6.50262,3.398506,7.022949,6.255484,4.999735,3.0183673,0.2913658,7.2336135,6.0976515,6.93045,5.252237,12.016247,5.4567933,7.283152,10.825744,6.6174254,6.8573236,8.703933,8.327124,8.397562,8.674506,1.0213362,4.849968,12.143641,9.601414,7.2780786,6.276356,1.934366,7.1202116,8.687166,7.9446273,6.696449,5.9980717,8.703866,0.8308967,5.934537,7.786537,6.855996,7.5046062,3.4571822,0.2435242,3.4319332,9.63783,7.7685375,0.5140359,5.7560973,4.759326,9.479114,10.081556,6.1591454,2.8343315,3.3630073,4.391938,6.0787945,8.322252,8.058303,3.8794453,3.6930983,7.1631575,5.8622317,2.384722,2.406398,5.451253,7.1471105,6.1556797,6.6422276,6.433588,5.949615,2.203581,Group3
Cell35,6.8772593,8.616867,9.201639,2.209349,9.624622,7.577417,0.3691077,4.1411443,11.85591,8.856437,5.237251,8.378367,4.6263614,8.000793,9.10288,6.735555,8.180903,10.328372,6.795975,7.55588,9.900565,1.688578,7.5564737,3.9978244,7.3056884,3.605682,4.850906,7.2372937,2.810294,6.4394417,7.2212086,2.911765,8.282615,7.7046123,5.4732027,1.5559933,0.5179116,4.495678,5.955906,6.378977,8.016365,8.01419,9.600116,6.2046933,7.99672,8.020477,8.28268,3.6628768,8.078845,2.7240856,6.603021,6.5304575,6.1522546,8.284875,7.2169433,6.3554397,7.8775334,6.4967685,4.097406,7.718517,9.366961,6.5929036,9.596963,6.802399,8.124612,7.2980437,5.718186,7.313439,3.456187,7.7186017,8.842101,12.802662,6.891596,9.259144,0.27345398,0.6070794,8.337629,7.864584,6.479342,4.3052645,5.595856,7.5072985,6.0742407,6.6260676,6.24994,11.8496685,4.7799134,6.7118635,7.029768,5.239204,6.837308,5.8165655,8.3206,7.9205723,9.044206,7.49154,7.0721436,7.997405,0.1661999,3.9308908,9.16985,7.2171035,7.5637226,7.392976,3.3816252,5.92992,6.311457,6.5692797,7.2278824,6.773749,2.6196325,6.1886067,7.447531,0.30668366,-0.0074512176,2.3173878,5.41747,4.9136395,7.5395913,5.80081,8.597305,8.265549,7.4369516,6.7185097,7.60237,3.4150338,9.215791,5.1539598,7.469536,3.5078058,5.930006,3.4045506,7.337576,5.9608364,5.0618596,2.8087704,0.085097544,7.1118426,5.714506,6.9658713,5.2966957,11.794587,5.3067555,7.0874233,10.546867,6.550005,6.8928127,8.624167,8.42456,8.14887,8.680529,0.8891374,4.626761,12.17393,9.330931,6.8985815,6.086428,2.1992311,7.111582,8.753036,7.587548,6.4939876,5.980933,9.031963,0.99413204,5.933623,7.6756372,6.480457,7.2110767,3.2835546,0.41657263,3.2831671,9.879082,7.3394113,0.35382226,5.918514,4.642182,9.10604,9.967666,5.8647156,2.873617,3.3719246,4.147006,5.9929924,8.3105345,8.148716,4.072133,3.7576447,7.035408,5.430421,2.346387,2.334104,5.754785,7.2279377,5.994124,6.428321,6.16764,5.7230945,2.206657,Group2
