,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene176,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200,group
Cell26,0.9998342,0.9999801,0.9999721,0.9762084,0.9999879,0.9998947,0.8183653,0.99718547,0.999998,0.99997634,0.99895084,0.99998224,0.998579,0.99997365,0.9999837,0.99991703,0.999969,0.9999961,0.999866,0.9999214,0.99999744,0.9679026,0.99995226,0.9954262,0.9999026,0.9954643,0.99860704,0.9999207,0.9889525,0.9997851,0.9999173,0.9908027,0.9999766,0.99995595,0.9993863,0.9519995,0.85642856,0.9982576,0.99948364,0.99984926,0.9999611,0.9999617,0.9999877,0.99975216,0.9999538,0.9999309,0.99997073,0.9964081,0.9999715,0.9874825,0.99976206,0.9998047,0.9996789,0.99996555,0.9999133,0.999878,0.99989825,0.99986196,0.9976871,0.9999655,0.9999736,0.9998332,0.9999916,0.9998019,0.9999403,0.9998576,0.9996088,0.99992174,0.99295664,0.99994457,0.99996847,0.9999995,0.9998914,0.9999836,0.8365079,0.8633279,0.9999604,0.999925,0.9995962,0.9976371,0.99957407,0.99993545,0.9996358,0.99977136,0.9996909,0.9999991,0.99812686,0.9998472,0.9998727,0.99918944,0.9998477,0.99968123,0.9999835,0.99995863,0.9999788,0.9999184,0.9999265,0.9999591,0.7982848,0.9973175,0.9999839,0.9999285,0.9999338,0.99993914,0.9937828,0.9996123,0.99964154,0.99967134,0.9999275,0.9998427,0.98547226,0.99970174,0.9998856,0.84026074,0.765577,0.98013926,0.9993536,0.99905217,0.99987876,0.9996902,0.9999831,0.9999558,0.9999498,0.99988765,0.99986655,0.9954238,0.9999886,0.998626,0.9999065,0.9951182,0.9997337,0.9917451,0.99993724,0.9995304,0.99841905,0.99023247,0.7729848,0.99987626,0.99945796,0.99994475,0.99869376,0.9999997,0.9992039,0.9998924,0.99999833,0.9997597,0.9998329,0.99998397,0.9999706,0.9999735,0.9999868,0.9278451,0.9975043,0.9999994,0.99997723,0.9998043,0.99970806,0.9755722,0.99974173,0.9999721,0.9999558,0.99983,0.99947494,0.9999938,0.9151914,0.9993127,0.99992514,0.99976844,0.99992174,0.9936864,0.85624343,0.9924878,0.9999954,0.99994254,0.8393078,0.9995241,0.9975626,0.9999871,0.9999953,0.99944234,0.9887332,0.9915547,0.99792194,0.999646,0.99997616,0.9999699,0.9967254,0.99470276,0.9999085,0.99923766,0.9785936,0.98456347,0.9997082,0.999859,0.9995334,0.9997424,0.99953365,0.99911124,0.9788699,Group3
Cell27,0.99980336,0.99997514,0.9999654,0.975,0.9999847,0.9998737,0.81870675,0.9968824,0.9999973,0.9999752,0.99880975,0.99997777,0.99843925,0.99996734,0.9999796,0.9999,0.99996173,0.999995,0.9998745,0.9999054,0.9999966,0.96652716,0.99994165,0.99499327,0.99988294,0.995034,0.99843043,0.99992394,0.9881665,0.99974674,0.9999003,0.99010354,0.9999727,0.99994606,0.9992947,0.9504541,0.8603039,0.99814564,0.99940413,0.9998208,0.9999522,0.99995285,0.9999845,0.9997344,0.99994355,0.9999163,0.9999663,0.9963947,0.9999647,0.9866334,0.9997202,0.9998069,0.99962515,0.99995756,0.99991196,0.9998694,0.99987787,0.99986017,0.9974258,0.9999575,0.9999673,0.99980223,0.9999893,0.99976605,0.9999274,0.9998305,0.99960333,0.9999108,0.9923712,0.9999358,0.99996114,0.9999994,0.9998699,0.99997944,0.83640444,0.8626397,0.99996054,0.99990934,0.99953115,0.9973715,0.9995463,0.9999217,0.99957615,0.99973094,0.99963886,0.99999875,0.99790454,0.9998184,0.999848,0.99907947,0.999819,0.9996571,0.9999813,0.99995345,0.99997354,0.9999016,0.9999111,0.9999499,0.7991555,0.9974506,0.99997985,0.9999187,0.9999242,0.9999399,0.9933893,0.9995494,0.99958265,0.99961656,0.99992585,0.9998132,0.9845443,0.9996512,0.9998631,0.8400698,0.7673726,0.9791719,0.999258,0.99892205,0.999874,0.99963796,0.99997884,0.9999458,0.9999387,0.9998655,0.9998409,0.9949907,0.99998564,0.99845135,0.9998875,0.99466467,0.99968773,0.9910938,0.99992377,0.99945676,0.99822414,0.9895055,0.77456534,0.9998522,0.99937516,0.9999327,0.9985259,0.9999996,0.99909085,0.9998711,0.999998,0.9997175,0.99980474,0.99997985,0.9999637,0.99996716,0.9999834,0.92629683,0.9972275,0.99999917,0.9999717,0.9997688,0.9996873,0.97434866,0.9996969,0.9999655,0.9999459,0.9998089,0.9993943,0.9999946,0.9137296,0.99921227,0.99990946,0.99972755,0.9999055,0.9931432,0.8557,0.99187624,0.99999404,0.99993014,0.8391389,0.99944973,0.9972907,0.9999838,0.9999939,0.99935764,0.98793745,0.9908935,0.99768114,0.9995877,0.9999704,0.9999675,0.99638605,0.99422216,0.9998899,0.99912846,0.9774464,0.98360234,0.99966574,0.9998368,0.9994602,0.9996977,0.99946046,0.9989876,0.9777302,Group3
Cell28,1.0,1.0,1.0,0.9991082,1.0,1.0,0.9390305,0.9999864,1.0,1.0,0.999998,1.0,0.9999963,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.99837995,1.0,0.99996495,1.0,0.99996555,0.99999654,1.0,0.9998036,0.9999999,1.0,0.9998629,1.0,1.0,0.9999993,0.9963543,0.9621925,0.99999434,0.9999995,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.9999756,1.0,0.999749,0.9999999,0.9999999,0.9999998,1.0,1.0,1.0,1.0,1.0,0.9999907,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999964,1.0,0.99991864,1.0,1.0,1.0,1.0,1.0,0.9517195,0.967397,1.0,1.0,0.9999997,0.99999034,0.99999964,1.0,0.99999976,0.9999999,0.9999998,1.0,0.99999386,1.0,0.99999994,0.9999988,0.9999999,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,0.9229252,0.99998516,1.0,1.0,1.0,1.0,0.9999346,0.9999997,0.99999976,0.99999976,1.0,1.0,0.9996636,0.9999998,1.0,0.95413023,0.8918683,0.99937165,0.9999992,0.99999833,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99996495,1.0,0.9999966,1.0,0.99996024,0.9999999,0.999889,1.0,0.9999996,0.9999956,0.99984574,0.89943564,0.99999994,0.99999946,1.0,0.99999696,1.0,0.9999988,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9915882,0.9999892,1.0,1.0,0.99999994,0.9999998,0.99906015,0.9999999,1.0,1.0,0.99999994,0.99999946,1.0,0.98821944,0.9999991,1.0,0.9999999,1.0,0.9999343,0.9636012,0.99990773,1.0,1.0,0.9535249,0.9999996,0.9999897,1.0,1.0,0.9999994,0.9997959,0.99988395,0.99999243,0.99999976,1.0,1.0,0.9999817,0.9999533,1.0,0.9999989,0.9992768,0.9996209,0.9999998,1.0,0.9999996,0.9999999,0.9999996,0.99999857,0.9992952,Group3
Cell29,1.0,1.0,1.0,0.99979323,1.0,1.0,0.96418726,0.9999987,1.0,1.0,0.9999999,1.0,0.9999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99957377,1.0,0.9999959,1.0,0.999996,0.99999976,1.0,0.9999669,1.0,1.0,0.9999786,1.0,1.0,0.99999994,0.99885994,0.9791997,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999997,1.0,0.9999555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999886,1.0,1.0,1.0,1.0,1.0,0.9731896,0.9834875,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9520384,0.9999982,1.0,1.0,1.0,1.0,0.999991,1.0,1.0,1.0,1.0,1.0,0.9999365,1.0,1.0,0.97483647,0.926681,0.9998635,0.99999994,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999959,1.0,0.99999976,1.0,0.99999523,1.0,0.99998343,1.0,1.0,0.99999964,0.9999753,0.9330724,1.0,1.0,1.0,0.99999976,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99685043,0.99999905,1.0,1.0,1.0,1.0,0.9997797,1.0,1.0,1.0,1.0,1.0,1.0,0.9952525,1.0,1.0,1.0,1.0,0.99999124,0.9810881,0.99998677,1.0,1.0,0.97442496,1.0,0.99999905,1.0,1.0,1.0,0.99996537,0.99998254,0.99999934,1.0,1.0,1.0,0.99999815,0.9999942,1.0,0.99999994,0.9998396,0.9999267,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99984455,Group3
Cell30,0.99995065,0.9999956,0.9999935,0.985598,0.9999975,0.99997056,0.8464511,0.99875087,0.99999964,0.9999958,0.99959505,0.9999961,0.99944866,0.9999939,0.9999965,0.9999776,0.9999927,0.99999934,0.99997306,0.999979,0.9999996,0.9796617,0.9999881,0.9978246,0.99997306,0.99784535,0.9994404,0.9999849,0.9940322,0.99993366,0.99997765,0.9951626,0.9999952,0.9999891,0.99978036,0.9676086,0.8891043,0.99933153,0.99981964,0.9999557,0.9999905,0.9999907,0.99999744,0.999932,0.9999885,0.9999818,0.99999386,0.99856454,0.9999934,0.9931133,0.99992543,0.99995446,0.9998951,0.9999918,0.99998176,0.9999705,0.9999717,0.9999686,0.9990017,0.9999918,0.9999939,0.9999503,0.99999833,0.9999395,0.99998456,0.99995846,0.9998929,0.99998075,0.9964358,0.9999869,0.99999255,0.9999999,0.99996954,0.9999965,0.8643651,0.8901548,0.99999297,0.99998003,0.9998637,0.998977,0.9998725,0.99998313,0.9998789,0.9999288,0.9998995,0.9999999,0.9992153,0.999955,0.99996346,0.9997006,0.9999552,0.99990803,0.99999696,0.9999911,0.99999523,0.999978,0.99998045,0.99999,0.82623,0.9990628,0.99999654,0.9999828,0.9999841,0.99998844,0.99700874,0.9998699,0.999881,0.99989223,0.99998504,0.9999535,0.9918302,0.99990356,0.9999677,0.86802536,0.7925049,0.9884152,0.99976695,0.99963933,0.999972,0.99989927,0.99999636,0.99998903,0.99998736,0.9999683,0.99996144,0.9978233,0.9999977,0.9994491,0.9999743,0.9976564,0.99991524,0.9957258,0.99998367,0.9998381,0.9993534,0.99481755,0.8002225,0.99996465,0.9998093,0.9999859,0.99947995,0.99999994,0.9997044,0.99996984,0.99999976,0.9999246,0.9999513,0.99999654,0.99999315,0.9999939,0.99999726,0.9479876,0.9989111,0.99999994,0.9999949,0.99994034,0.99991757,0.9851538,0.99991816,0.9999935,0.99998903,0.9999531,0.9998161,0.99999934,0.93720096,0.9997501,0.99998003,0.9999277,0.999979,0.9968551,0.8834283,0.9961631,0.99999917,0.9999853,0.86709744,0.99983567,0.9989401,0.9999973,0.99999917,0.99980307,0.99389625,0.99561274,0.99911654,0.99988276,0.9999946,0.9999942,0.998515,0.99742705,0.9999749,0.99971867,0.98724663,0.991241,0.99990886,0.99996066,0.9998393,0.9999184,0.9998394,0.99966484,0.9874358,Group4
Cell31,0.9999934,0.99999964,0.99999946,0.99346215,0.9999998,0.9999965,0.8775458,0.99966604,1.0,0.9999995,0.9999148,0.9999997,0.9998696,0.99999946,0.99999976,0.99999744,0.99999934,1.0,0.99999475,0.9999976,1.0,0.9900262,0.9999988,0.9993451,0.99999684,0.9993527,0.99987394,0.9999975,0.997767,0.9999905,0.99999744,0.99827045,0.9999995,0.9999989,0.99995947,0.98233694,0.91280663,0.99982595,0.99996805,0.99999416,0.9999991,0.9999991,0.9999998,0.99998814,0.99999887,0.99999803,0.9999994,0.9995208,0.9999994,0.99734163,0.9999891,0.9999913,0.99998343,0.9999992,0.9999972,0.9999955,0.9999966,0.99999464,0.9997456,0.9999992,0.99999946,0.9999933,0.9999999,0.99999154,0.9999984,0.99999464,0.9999775,0.9999976,0.99880695,0.9999985,0.99999934,1.0,0.9999963,0.9999997,0.89521974,0.9195738,0.99999905,0.9999978,0.9999773,0.9997379,0.999975,0.9999982,0.9999803,0.9999896,0.9999843,1.0,0.99981004,0.9999941,0.9999954,0.99994034,0.9999941,0.99998325,0.9999997,0.999999,0.99999964,0.9999975,0.99999785,0.99999905,0.8569354,0.9996754,0.99999976,0.9999979,0.9999981,0.9999983,0.99899155,0.99997854,0.99998075,0.9999829,0.9999978,0.99999386,0.9967266,0.99998504,0.999996,0.8987578,0.82119447,0.9949191,0.9999564,0.99992603,0.9999955,0.99998426,0.9999997,0.9999989,0.99999875,0.9999961,0.9999951,0.99934465,0.9999998,0.9998763,0.999997,0.99928313,0.99998724,0.99851215,0.9999983,0.999972,0.9998498,0.99811924,0.82951176,0.9999956,0.99996585,0.99999857,0.99988467,1.0,0.9999419,0.99999636,1.0,0.9999889,0.99999326,0.99999976,0.9999994,0.99999946,0.9999998,0.9683046,0.9997173,1.0,0.9999996,0.99999166,0.99998516,0.99321485,0.9999877,0.99999946,0.9999989,0.999993,0.99996734,0.99999994,0.95995903,0.99995255,0.9999978,0.99998945,0.9999977,0.9989753,0.913355,0.9986951,0.9999999,0.99999845,0.8978633,0.9999715,0.9997264,0.9999998,0.9999999,0.9999645,0.99770486,0.99846417,0.99978065,0.99998105,0.9999995,0.99999934,0.9995881,0.99919707,0.9999971,0.9999453,0.99436456,0.99643666,0.9999854,0.99999464,0.9999722,0.9999878,0.9999723,0.9999323,0.9944665,Group4
Cell32,1.0,1.0,1.0,0.9996946,1.0,1.0,0.95857257,0.99999756,1.0,1.0,0.99999976,1.0,0.9999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99939096,1.0,0.9999927,1.0,0.9999929,0.9999995,1.0,0.99994683,1.0,1.0,0.9999649,1.0,1.0,0.99999994,0.99844354,0.9740713,0.999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999939,1.0,0.9999294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.9999808,1.0,1.0,1.0,1.0,1.0,0.9685243,0.98013955,1.0,1.0,0.99999994,0.99999833,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94535744,0.99999595,1.0,1.0,1.0,1.0,0.9999842,1.0,1.0,1.0,1.0,1.0,0.999901,1.0,1.0,0.97036296,0.91834795,0.99979264,0.9999999,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999927,1.0,0.9999995,1.0,0.9999916,1.0,0.9999725,1.0,1.0,0.99999934,0.99995977,0.92509514,1.0,0.99999994,1.0,0.9999996,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99589914,0.99999815,1.0,1.0,1.0,1.0,0.99967545,1.0,1.0,1.0,1.0,0.9999999,1.0,0.9939369,0.9999999,1.0,1.0,1.0,0.999985,0.9774057,0.99997777,1.0,1.0,0.96990293,1.0,0.9999982,1.0,1.0,0.99999994,0.99994445,0.99997103,0.99999875,1.0,1.0,1.0,0.9999966,0.9999899,1.0,0.9999999,0.99976027,0.99988633,1.0,1.0,1.0,1.0,1.0,0.9999998,0.9997673,Group3
Cell33,1.0,1.0,1.0,0.99936444,1.0,1.0,0.9458918,0.99999213,1.0,1.0,0.9999989,1.0,0.9999979,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9988106,1.0,0.9999787,1.0,0.9999791,0.99999815,1.0,0.9998702,1.0,1.0,0.99991095,1.0,1.0,0.99999964,0.9972122,0.9653277,0.99999654,0.99999976,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99998295,1.0,0.9998321,0.9999999,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999947,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999976,1.0,0.9999485,1.0,1.0,1.0,1.0,1.0,0.95771575,0.97206,1.0,1.0,0.9999998,0.9999945,0.99999976,1.0,0.9999999,1.0,0.99999994,1.0,0.99999654,1.0,1.0,0.99999934,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9306663,0.9999888,1.0,1.0,1.0,1.0,0.9999575,0.9999999,0.9999999,0.9999999,1.0,1.0,0.99977165,0.99999994,1.0,0.9599422,0.90076,0.99955493,0.9999996,0.99999917,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999787,1.0,0.99999815,1.0,0.9999757,0.99999994,0.9999287,1.0,0.9999998,0.99999756,0.99989927,0.9081049,1.0,0.9999997,1.0,0.99999833,1.0,0.9999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9932883,0.99999386,1.0,1.0,1.0,0.9999999,0.9993285,0.99999994,1.0,1.0,0.99999994,0.99999976,1.0,0.9904356,0.9999996,1.0,1.0,1.0,0.9999589,0.9686183,0.99994123,1.0,1.0,0.95938385,0.99999976,0.9999941,1.0,1.0,0.9999997,0.9998648,0.99992526,0.99999577,0.9999999,1.0,1.0,0.9999893,0.9999713,1.0,0.99999946,0.99948996,0.99974114,0.99999994,1.0,0.9999998,0.99999994,0.9999998,0.9999992,0.99950355,Group4
Cell34,0.999867,0.9999847,0.99997836,0.97888005,0.99999076,0.9999163,0.82968086,0.9976116,0.9999985,0.9999728,0.99912715,0.9999864,0.99873877,0.9999796,0.99998754,0.9999344,0.999976,0.99999714,0.99981177,0.9999374,0.9999981,0.9713101,0.9999627,0.99608004,0.9999227,0.99611336,0.99883455,0.99989283,0.99035627,0.9998268,0.9999346,0.9920025,0.99997896,0.9999656,0.9994949,0.9566773,0.85625243,0.9983472,0.9995765,0.99987936,0.99996966,0.99997014,0.99999064,0.99975157,0.9999639,0.9999456,0.9999733,0.99619454,0.99997795,0.98904383,0.99980783,0.99976146,0.9997391,0.9999732,0.99989754,0.9998742,0.9999192,0.9998386,0.998045,0.9999732,0.9999796,0.99986625,0.9999936,0.99984056,0.9999531,0.99988616,0.99956113,0.99992925,0.99390954,0.99995106,0.99997556,0.9999995,0.99991363,0.9999875,0.84723127,0.873024,0.99994975,0.9999408,0.9996704,0.99800193,0.99957544,0.99994916,0.99970335,0.99981546,0.99974906,0.99999934,0.99842346,0.99987763,0.99989843,0.99932086,0.9998781,0.99968636,0.99998397,0.9999605,0.99998367,0.9999355,0.999942,0.9999681,0.8101667,0.99673593,0.9999877,0.9999346,0.99994045,0.9999224,0.99435997,0.99968374,0.9997081,0.99973285,0.99991536,0.999874,0.9872435,0.999758,0.9999089,0.85085154,0.77819514,0.98216933,0.9994674,0.99921304,0.999866,0.9997484,0.99998707,0.9999654,0.99996066,0.9999106,0.9998934,0.99607795,0.99999136,0.99885076,0.99992585,0.9958105,0.9997844,0.9928382,0.99995065,0.9996155,0.9986739,0.9914958,0.78545564,0.99990135,0.999555,0.99995667,0.9989085,0.9999998,0.99934137,0.99991447,0.9999985,0.99980587,0.99986136,0.9999877,0.99997723,0.9999795,0.9999899,0.9341893,0.9978873,0.9999996,0.9999824,0.9998426,0.9997089,0.9783024,0.999791,0.9999784,0.9999654,0.99984556,0.9995692,0.9999885,0.92230666,0.99943304,0.9999409,0.9998131,0.9999382,0.9945529,0.86622936,0.9934954,0.99999654,0.9999549,0.8499326,0.9996103,0.9979376,0.9999902,0.9999965,0.9995419,0.9901607,0.99266946,0.9982473,0.9997118,0.9999816,0.999968,0.9972126,0.9954463,0.99992746,0.9993698,0.9810425,0.98642766,0.9997513,0.99987936,0.99961805,0.99979156,0.99961823,0.99926305,0.98129267,Group3
Cell35,0.9998548,0.99998295,0.99997604,0.97796756,0.9999897,0.9999082,0.8263477,0.99745774,0.9999983,0.9999897,0.9990626,0.99998486,0.99884665,0.9999774,0.9999861,0.9999279,0.99997336,0.9999968,0.99995506,0.99993265,0.99999785,0.9701606,0.99995875,0.9958461,0.9999152,0.9958811,0.9987515,0.9999723,0.98986447,0.99981135,0.9999281,0.99158007,0.9999845,0.999962,0.9994549,0.9551302,0.87950534,0.99872476,0.99954224,0.99986815,0.99996644,0.9999669,0.99998957,0.9998486,0.9999601,0.9999401,0.999981,0.99774814,0.9999755,0.98849887,0.99979085,0.99991554,0.9997168,0.9999703,0.99996173,0.9999312,0.99991137,0.9999367,0.9979154,0.99997026,0.99997735,0.99985397,0.99999285,0.9998262,0.99994826,0.9998755,0.99979854,0.9999459,0.9935718,0.99996066,0.9999729,0.99999976,0.99990535,0.999986,0.8440269,0.87006414,0.99998504,0.9999349,0.9996429,0.9978698,0.9997309,0.99994403,0.9996783,0.9997991,0.9997275,0.9999992,0.9983157,0.9998663,0.99988884,0.99929255,0.9998668,0.99979687,0.9999906,0.99997467,0.9999818,0.99992913,0.9999362,0.9999648,0.8067223,0.998688,0.9999863,0.9999516,0.99995416,0.9999768,0.9947987,0.99965733,0.99968344,0.9997101,0.99996763,0.9998624,0.986628,0.99973714,0.9999002,0.84767735,0.7746333,0.98212004,0.9994255,0.99915403,0.9999392,0.99972683,0.9999856,0.9999618,0.9999566,0.999902,0.9998834,0.9958439,0.99999034,0.99876875,0.99991864,0.99556315,0.9997656,0.99245226,0.99994564,0.9995841,0.99858105,0.99105173,0.7819138,0.999892,0.99951917,0.9999522,0.9988301,0.99999976,0.9992909,0.99990624,0.999999,0.9997887,0.99986196,0.9999863,0.9999748,0.99997723,0.9999888,0.9321427,0.99774873,0.9999995,0.9999805,0.99982834,0.9998188,0.97737086,0.9997727,0.99997604,0.99996185,0.99987936,0.99953437,0.99999887,0.920038,0.99938875,0.999935,0.99979645,0.99993205,0.99424505,0.8631982,0.99313885,0.9999961,0.9999503,0.8467506,0.9995785,0.9978019,0.99998903,0.999996,0.9995052,0.9896609,0.99227613,0.99812925,0.99968743,0.99997956,0.99998486,0.9970371,0.9951811,0.99992037,0.9993212,0.98020273,0.9857812,0.9997636,0.99989,0.9995868,0.9997733,0.999587,0.9992073,0.9804615,Group2
Cell36,0.99999684,0.9999999,0.99999976,0.9952179,0.99999994,0.9999984,0.89073634,0.9997965,1.0,0.9999997,0.99995226,0.9999999,0.9999206,0.99999976,0.9999999,0.99999887,0.9999997,1.0,0.9999957,0.9999989,1.0,0.99250793,0.99999946,0.9995843,0.9999985,0.9995894,0.99992764,0.9999981,0.9984719,0.99999535,0.99999887,0.9988349,0.99999976,0.9999995,0.99997824,0.98623645,0.9182112,0.99988544,0.99998313,0.99999726,0.99999964,0.99999964,0.99999994,0.9999927,0.9999995,0.9999991,0.9999997,0.9996318,0.99999976,0.9981612,0.9999946,0.9999936,0.9999916,0.9999997,0.9999981,0.9999973,0.99999845,0.9999963,0.99984753,0.9999997,0.99999976,0.9999968,1.0,0.9999959,0.9999993,0.99999744,0.9999842,0.99999875,0.9992144,0.9999993,0.9999997,1.0,0.9999983,0.9999999,0.9076087,0.9304649,0.99999934,0.999999,0.99998826,0.99984264,0.99998426,0.9999992,0.99998987,0.9999949,0.9999921,1.0,0.9998882,0.9999972,0.99999785,0.99996686,0.9999972,0.9999898,0.9999999,0.99999946,0.9999998,0.99999887,0.99999905,0.9999996,0.87080115,0.99972,0.9999999,0.9999989,0.99999905,0.99999875,0.9993098,0.9999889,0.9999901,0.9999913,0.99999857,0.9999971,0.99770653,0.9999925,0.99999815,0.9109591,0.8356642,0.9962864,0.9999766,0.9999589,0.99999714,0.999992,0.9999999,0.9999995,0.99999946,0.9999982,0.9999977,0.99958396,0.99999994,0.9999291,0.9999986,0.9995424,0.9999936,0.9990069,0.9999992,0.99998534,0.9999128,0.9987265,0.8438993,0.9999979,0.9999819,0.99999934,0.99993414,1.0,0.9999682,0.99999833,1.0,0.9999945,0.99999666,0.9999999,0.99999976,0.99999976,0.99999994,0.97432894,0.99982953,1.0,0.9999998,0.99999595,0.9999909,0.99502546,0.9999939,0.99999976,0.9999995,0.99999624,0.9999827,0.99999994,0.96705025,0.99997437,0.999999,0.9999948,0.9999989,0.9993315,0.92467636,0.999136,1.0,0.99999934,0.910113,0.99998504,0.9998353,0.99999994,1.0,0.9999811,0.99842674,0.9989729,0.99986976,0.9999903,0.9999998,0.99999964,0.9997458,0.9994839,0.9999987,0.99997014,0.99591607,0.9974902,0.9999923,0.9999973,0.99998546,0.9999939,0.99998546,0.99996257,0.9959945,Group1
